Date,Hour,DK1,DK2
09-01-2017,20 - 21,2433.0,578.0
09-01-2017,21 - 22,2455.0,614.0
09-01-2017,22 - 23,2445.0,636.0
09-01-2017,23 - 00,2484.0,668.0
10-01-2017,00 - 01,2505.0,652.0
10-01-2017,01 - 02,2504.0,629.0
10-01-2017,02 - 03,2496.0,608.0
10-01-2017,03 - 04,2458.0,618.0
10-01-2017,04 - 05,2183.0,571.0
10-01-2017,05 - 06,2274.0,557.0
10-01-2017,06 - 07,2165.0,613.0
10-01-2017,07 - 08,1971.0,657.0
10-01-2017,08 - 09,1828.0,644.0
10-01-2017,09 - 10,1803.0,616.0
10-01-2017,10 - 11,1751.0,611.0
10-01-2017,11 - 12,1730.0,537.0
10-01-2017,12 - 13,1739.0,444.0
10-01-2017,13 - 14,1652.0,439.0
10-01-2017,14 - 15,1667.0,401.0
10-01-2017,15 - 16,1693.0,419.0
10-01-2017,16 - 17,1730.0,429.0
10-01-2017,17 - 18,1810.0,414.0
10-01-2017,18 - 19,1991.0,451.0
10-01-2017,19 - 20,2125.0,481.0
10-01-2017,20 - 21,2151.0,502.0
10-01-2017,21 - 22,2129.0,509.0
10-01-2017,22 - 23,2102.0,500.0
10-01-2017,23 - 00,2159.0,484.0
11-01-2017,00 - 01,2252.0,524.0
11-01-2017,01 - 02,2370.0,571.0
11-01-2017,02 - 03,2565.0,604.0
11-01-2017,03 - 04,2742.0,671.0
11-01-2017,04 - 05,2757.0,708.0
11-01-2017,05 - 06,3037.0,766.0
11-01-2017,06 - 07,3204.0,820.0
11-01-2017,07 - 08,3270.0,875.0
11-01-2017,08 - 09,3290.0,893.0
11-01-2017,09 - 10,3172.0,903.0
11-01-2017,10 - 11,2725.0,904.0
11-01-2017,11 - 12,2765.0,890.0
11-01-2017,12 - 13,2918.0,886.0
11-01-2017,13 - 14,2981.0,846.0
11-01-2017,14 - 15,3071.0,752.0
11-01-2017,15 - 16,3071.0,713.0
11-01-2017,16 - 17,3072.0,752.0
11-01-2017,17 - 18,3059.0,796.0
11-01-2017,18 - 19,3068.0,781.0
11-01-2017,19 - 20,3052.0,805.0
11-01-2017,20 - 21,3051.0,820.0
11-01-2017,21 - 22,2852.0,818.0
11-01-2017,22 - 23,2730.0,833.0
11-01-2017,23 - 00,2649.0,831.0
12-01-2017,00 - 01,2759.0,825.0
12-01-2017,01 - 02,2710.0,814.0
12-01-2017,02 - 03,2582.0,821.0
12-01-2017,03 - 04,2492.0,832.0
12-01-2017,04 - 05,2647.0,820.0
12-01-2017,05 - 06,2690.0,793.0
12-01-2017,06 - 07,2905.0,799.0
12-01-2017,07 - 08,2950.0,822.0
12-01-2017,08 - 09,2995.0,816.0
12-01-2017,09 - 10,3026.0,806.0
12-01-2017,10 - 11,3003.0,815.0
12-01-2017,11 - 12,3010.0,847.0
12-01-2017,12 - 13,3061.0,812.0
12-01-2017,13 - 14,3004.0,827.0
12-01-2017,14 - 15,3000.0,799.0
12-01-2017,15 - 16,2859.0,780.0
12-01-2017,16 - 17,2651.0,678.0
12-01-2017,17 - 18,2420.0,694.0
12-01-2017,18 - 19,2126.0,642.0
12-01-2017,19 - 20,1843.0,547.0
12-01-2017,20 - 21,1635.0,408.0
12-01-2017,21 - 22,1318.0,437.0
12-01-2017,22 - 23,1071.0,417.0
12-01-2017,23 - 00,849.0,336.0
13-01-2017,00 - 01,640.0,270.0
13-01-2017,01 - 02,513.0,149.0
13-01-2017,02 - 03,454.0,91.0
13-01-2017,03 - 04,440.0,65.0
13-01-2017,04 - 05,365.0,34.0
13-01-2017,05 - 06,284.0,30.0
13-01-2017,06 - 07,287.0,53.0
13-01-2017,07 - 08,332.0,82.0
13-01-2017,08 - 09,335.0,81.0
13-01-2017,09 - 10,414.0,95.0
13-01-2017,10 - 11,565.0,61.0
13-01-2017,11 - 12,575.0,65.0
13-01-2017,12 - 13,610.0,64.0
13-01-2017,13 - 14,673.0,54.0
13-01-2017,14 - 15,719.0,68.0
13-01-2017,15 - 16,780.0,48.0
13-01-2017,16 - 17,810.0,55.0
13-01-2017,17 - 18,747.0,78.0
13-01-2017,18 - 19,650.0,116.0
13-01-2017,19 - 20,539.0,194.0
13-01-2017,20 - 21,430.0,277.0
13-01-2017,21 - 22,366.0,222.0
13-01-2017,22 - 23,331.0,181.0
13-01-2017,23 - 00,502.0,128.0
14-01-2017,00 - 01,775.0,64.0
14-01-2017,01 - 02,1053.0,27.0
14-01-2017,02 - 03,1439.0,14.0
14-01-2017,03 - 04,1668.0,19.0
14-01-2017,04 - 05,1680.0,26.0
14-01-2017,05 - 06,1712.0,49.0
14-01-2017,06 - 07,1744.0,82.0
14-01-2017,07 - 08,1619.0,102.0
14-01-2017,08 - 09,1507.0,187.0
14-01-2017,09 - 10,1529.0,250.0
14-01-2017,10 - 11,1420.0,341.0
14-01-2017,11 - 12,1380.0,390.0
14-01-2017,12 - 13,1433.0,469.0
14-01-2017,13 - 14,1394.0,492.0
14-01-2017,14 - 15,1528.0,532.0
14-01-2017,15 - 16,1623.0,486.0
14-01-2017,16 - 17,1634.0,455.0
14-01-2017,17 - 18,1720.0,455.0
14-01-2017,18 - 19,1807.0,426.0
14-01-2017,19 - 20,1817.0,369.0
14-01-2017,20 - 21,1657.0,273.0
14-01-2017,21 - 22,1557.0,227.0
14-01-2017,22 - 23,1484.0,241.0
14-01-2017,23 - 00,1495.0,318.0
15-01-2017,00 - 01,1447.0,339.0
15-01-2017,01 - 02,1356.0,358.0
15-01-2017,02 - 03,1282.0,483.0
15-01-2017,03 - 04,1185.0,453.0
15-01-2017,04 - 05,1070.0,459.0
15-01-2017,05 - 06,848.0,484.0
15-01-2017,06 - 07,661.0,391.0
15-01-2017,07 - 08,462.0,380.0
15-01-2017,08 - 09,327.0,336.0
15-01-2017,09 - 10,280.0,249.0
15-01-2017,10 - 11,273.0,215.0
15-01-2017,11 - 12,232.0,163.0
15-01-2017,12 - 13,230.0,161.0
15-01-2017,13 - 14,240.0,140.0
15-01-2017,14 - 15,236.0,178.0
15-01-2017,15 - 16,221.0,140.0
15-01-2017,16 - 17,215.0,95.0
15-01-2017,17 - 18,242.0,89.0
15-01-2017,18 - 19,267.0,93.0
15-01-2017,19 - 20,313.0,105.0
15-01-2017,20 - 21,255.0,114.0
15-01-2017,21 - 22,204.0,96.0
15-01-2017,22 - 23,197.0,101.0
15-01-2017,23 - 00,229.0,93.0
16-01-2017,00 - 01,198.0,86.0
16-01-2017,01 - 02,195.0,70.0
16-01-2017,02 - 03,217.0,80.0
16-01-2017,03 - 04,242.0,76.0
16-01-2017,04 - 05,250.0,67.0
16-01-2017,05 - 06,274.0,89.0
16-01-2017,06 - 07,247.0,117.0
16-01-2017,07 - 08,241.0,136.0
16-01-2017,08 - 09,255.0,117.0
16-01-2017,09 - 10,279.0,128.0
16-01-2017,10 - 11,254.0,117.0
16-01-2017,11 - 12,276.0,144.0
16-01-2017,12 - 13,271.0,132.0
16-01-2017,13 - 14,235.0,151.0
16-01-2017,14 - 15,258.0,147.0
16-01-2017,15 - 16,236.0,114.0
16-01-2017,16 - 17,214.0,131.0
16-01-2017,17 - 18,176.0,112.0
16-01-2017,18 - 19,142.0,110.0
16-01-2017,19 - 20,162.0,103.0
16-01-2017,20 - 21,163.0,128.0
16-01-2017,21 - 22,151.0,114.0
16-01-2017,22 - 23,105.0,80.0
16-01-2017,23 - 00,71.0,56.0
17-01-2017,00 - 01,61.0,41.0
17-01-2017,01 - 02,58.0,44.0
17-01-2017,02 - 03,67.0,48.0
17-01-2017,03 - 04,130.0,34.0
17-01-2017,04 - 05,177.0,34.0
17-01-2017,05 - 06,183.0,33.0
17-01-2017,06 - 07,199.0,22.0
17-01-2017,07 - 08,237.0,17.0
17-01-2017,08 - 09,304.0,4.0
17-01-2017,09 - 10,345.0,3.0
17-01-2017,10 - 11,410.0,3.0
17-01-2017,11 - 12,506.0,6.0
17-01-2017,12 - 13,636.0,11.0
17-01-2017,13 - 14,661.0,16.0
17-01-2017,14 - 15,717.0,22.0
17-01-2017,15 - 16,827.0,22.0
17-01-2017,16 - 17,928.0,24.0
17-01-2017,17 - 18,1034.0,31.0
17-01-2017,18 - 19,1074.0,37.0
17-01-2017,19 - 20,1133.0,51.0
17-01-2017,20 - 21,1242.0,67.0
17-01-2017,21 - 22,1376.0,80.0
17-01-2017,22 - 23,1458.0,89.0
17-01-2017,23 - 00,1506.0,100.0
18-01-2017,00 - 01,1533.0,120.0
18-01-2017,01 - 02,1546.0,135.0
18-01-2017,02 - 03,1593.0,141.0
18-01-2017,03 - 04,1612.0,160.0
18-01-2017,04 - 05,1626.0,187.0
18-01-2017,05 - 06,1608.0,221.0
18-01-2017,06 - 07,1607.0,225.0
18-01-2017,07 - 08,1625.0,241.0
18-01-2017,08 - 09,1573.0,241.0
18-01-2017,09 - 10,1529.0,253.0
18-01-2017,10 - 11,1532.0,295.0
18-01-2017,11 - 12,1618.0,352.0
18-01-2017,12 - 13,1725.0,391.0
18-01-2017,13 - 14,1853.0,419.0
18-01-2017,14 - 15,1836.0,417.0
18-01-2017,15 - 16,1763.0,406.0
18-01-2017,16 - 17,1699.0,337.0
18-01-2017,17 - 18,1705.0,317.0
18-01-2017,18 - 19,1712.0,339.0
18-01-2017,19 - 20,1728.0,374.0
18-01-2017,20 - 21,1761.0,372.0
18-01-2017,21 - 22,1738.0,375.0
18-01-2017,22 - 23,1650.0,342.0
18-01-2017,23 - 00,1543.0,331.0
19-01-2017,00 - 01,1413.0,354.0
19-01-2017,01 - 02,1298.0,346.0
19-01-2017,02 - 03,1197.0,358.0
19-01-2017,03 - 04,1207.0,375.0
19-01-2017,04 - 05,1313.0,369.0
19-01-2017,05 - 06,1369.0,371.0
19-01-2017,06 - 07,1332.0,346.0
19-01-2017,07 - 08,1342.0,293.0
19-01-2017,08 - 09,1285.0,280.0
19-01-2017,09 - 10,1270.0,261.0
19-01-2017,10 - 11,1274.0,265.0
19-01-2017,11 - 12,1326.0,296.0
19-01-2017,12 - 13,1426.0,292.0
19-01-2017,13 - 14,1432.0,292.0
19-01-2017,14 - 15,1466.0,278.0
19-01-2017,15 - 16,1413.0,288.0
19-01-2017,16 - 17,1348.0,278.0
19-01-2017,17 - 18,1331.0,270.0
19-01-2017,18 - 19,1349.0,274.0
19-01-2017,19 - 20,1289.0,297.0
19-01-2017,20 - 21,1224.0,311.0
19-01-2017,21 - 22,1163.0,346.0
19-01-2017,22 - 23,1189.0,397.0
19-01-2017,23 - 00,1189.0,339.0
20-01-2017,00 - 01,1222.0,343.0
20-01-2017,01 - 02,1330.0,366.0
20-01-2017,02 - 03,1394.0,325.0
20-01-2017,03 - 04,1451.0,299.0
20-01-2017,04 - 05,1447.0,248.0
20-01-2017,05 - 06,1422.0,212.0
20-01-2017,06 - 07,1407.0,246.0
20-01-2017,07 - 08,1453.0,275.0
20-01-2017,08 - 09,1479.0,288.0
20-01-2017,09 - 10,1414.0,293.0
20-01-2017,10 - 11,1398.0,296.0
20-01-2017,11 - 12,1445.0,323.0
20-01-2017,12 - 13,1489.0,317.0
20-01-2017,13 - 14,1480.0,281.0
20-01-2017,14 - 15,1454.0,264.0
20-01-2017,15 - 16,1420.0,293.0
20-01-2017,16 - 17,1362.0,324.0
20-01-2017,17 - 18,1299.0,361.0
20-01-2017,18 - 19,1264.0,405.0
20-01-2017,19 - 20,1178.0,360.0
20-01-2017,20 - 21,1166.0,356.0
20-01-2017,21 - 22,1141.0,389.0
20-01-2017,22 - 23,1063.0,355.0
20-01-2017,23 - 00,1030.0,369.0
21-01-2017,00 - 01,903.0,329.0
21-01-2017,01 - 02,822.0,270.0
21-01-2017,02 - 03,766.0,216.0
21-01-2017,03 - 04,661.0,184.0
21-01-2017,04 - 05,544.0,140.0
21-01-2017,05 - 06,497.0,89.0
21-01-2017,06 - 07,515.0,68.0
21-01-2017,07 - 08,474.0,48.0
21-01-2017,08 - 09,453.0,42.0
21-01-2017,09 - 10,399.0,41.0
21-01-2017,10 - 11,344.0,39.0
21-01-2017,11 - 12,248.0,17.0
21-01-2017,12 - 13,227.0,9.0
21-01-2017,13 - 14,208.0,4.0
21-01-2017,14 - 15,197.0,2.0
21-01-2017,15 - 16,149.0,2.0
21-01-2017,16 - 17,119.0,2.0
21-01-2017,17 - 18,118.0,2.0
21-01-2017,18 - 19,95.0,3.0
21-01-2017,19 - 20,65.0,3.0
21-01-2017,20 - 21,62.0,3.0
21-01-2017,21 - 22,67.0,4.0
21-01-2017,22 - 23,71.0,4.0
21-01-2017,23 - 00,87.0,5.0
22-01-2017,00 - 01,81.0,4.0
22-01-2017,01 - 02,80.0,6.0
22-01-2017,02 - 03,70.0,6.0
22-01-2017,03 - 04,60.0,9.0
22-01-2017,04 - 05,60.0,13.0
22-01-2017,05 - 06,61.0,14.0
22-01-2017,06 - 07,81.0,17.0
22-01-2017,07 - 08,106.0,31.0
22-01-2017,08 - 09,148.0,35.0
22-01-2017,09 - 10,176.0,37.0
22-01-2017,10 - 11,186.0,47.0
22-01-2017,11 - 12,186.0,63.0
22-01-2017,12 - 13,165.0,48.0
22-01-2017,13 - 14,161.0,32.0
22-01-2017,14 - 15,157.0,12.0
22-01-2017,15 - 16,185.0,7.0
22-01-2017,16 - 17,178.0,6.0
22-01-2017,17 - 18,179.0,8.0
22-01-2017,18 - 19,194.0,9.0
22-01-2017,19 - 20,223.0,9.0
22-01-2017,20 - 21,286.0,9.0
22-01-2017,21 - 22,294.0,9.0
22-01-2017,22 - 23,289.0,8.0
22-01-2017,23 - 00,277.0,7.0
23-01-2017,00 - 01,249.0,5.0
23-01-2017,01 - 02,240.0,4.0
23-01-2017,02 - 03,265.0,4.0
23-01-2017,03 - 04,314.0,4.0
23-01-2017,04 - 05,337.0,4.0
23-01-2017,05 - 06,254.0,10.0
23-01-2017,06 - 07,349.0,29.0
23-01-2017,07 - 08,463.0,28.0
23-01-2017,08 - 09,548.0,19.0
23-01-2017,09 - 10,517.0,24.0
23-01-2017,10 - 11,486.0,10.0
23-01-2017,11 - 12,426.0,16.0
23-01-2017,12 - 13,503.0,42.0
23-01-2017,13 - 14,577.0,84.0
23-01-2017,14 - 15,519.0,107.0
23-01-2017,15 - 16,507.0,88.0
23-01-2017,16 - 17,471.0,127.0
23-01-2017,17 - 18,546.0,147.0
23-01-2017,18 - 19,536.0,144.0
23-01-2017,19 - 20,531.0,159.0
23-01-2017,20 - 21,561.0,134.0
23-01-2017,21 - 22,582.0,129.0
23-01-2017,22 - 23,566.0,125.0
23-01-2017,23 - 00,533.0,127.0
24-01-2017,00 - 01,485.0,128.0
24-01-2017,01 - 02,468.0,118.0
24-01-2017,02 - 03,441.0,118.0
24-01-2017,03 - 04,459.0,105.0
24-01-2017,04 - 05,448.0,92.0
24-01-2017,05 - 06,453.0,94.0
24-01-2017,06 - 07,460.0,82.0
24-01-2017,07 - 08,457.0,92.0
24-01-2017,08 - 09,437.0,87.0
24-01-2017,09 - 10,464.0,83.0
24-01-2017,10 - 11,488.0,85.0
24-01-2017,11 - 12,490.0,114.0
24-01-2017,12 - 13,506.0,140.0
24-01-2017,13 - 14,496.0,173.0
24-01-2017,14 - 15,567.0,173.0
24-01-2017,15 - 16,584.0,179.0
24-01-2017,16 - 17,565.0,170.0
24-01-2017,17 - 18,582.0,198.0
24-01-2017,18 - 19,703.0,224.0
24-01-2017,19 - 20,850.0,229.0
24-01-2017,20 - 21,908.0,220.0
24-01-2017,21 - 22,999.0,172.0
24-01-2017,22 - 23,1071.0,149.0
24-01-2017,23 - 00,1162.0,115.0
25-01-2017,00 - 01,1295.0,112.0
25-01-2017,01 - 02,1236.0,121.0
25-01-2017,02 - 03,1158.0,125.0
25-01-2017,03 - 04,1174.0,108.0
25-01-2017,04 - 05,1215.0,108.0
25-01-2017,05 - 06,1167.0,106.0
25-01-2017,06 - 07,1127.0,86.0
25-01-2017,07 - 08,1117.0,83.0
25-01-2017,08 - 09,1085.0,77.0
25-01-2017,09 - 10,957.0,91.0
25-01-2017,10 - 11,912.0,77.0
25-01-2017,11 - 12,946.0,54.0
25-01-2017,12 - 13,890.0,51.0
25-01-2017,13 - 14,830.0,67.0
25-01-2017,14 - 15,738.0,90.0
25-01-2017,15 - 16,662.0,75.0
25-01-2017,16 - 17,626.0,56.0
25-01-2017,17 - 18,626.0,34.0
25-01-2017,18 - 19,627.0,28.0
25-01-2017,19 - 20,628.0,27.0
25-01-2017,20 - 21,659.0,22.0
25-01-2017,21 - 22,704.0,19.0
25-01-2017,22 - 23,709.0,20.0
25-01-2017,23 - 00,693.0,23.0
26-01-2017,00 - 01,695.0,28.0
26-01-2017,01 - 02,721.0,40.0
26-01-2017,02 - 03,760.0,45.0
26-01-2017,03 - 04,750.0,33.0
26-01-2017,04 - 05,579.0,19.0
26-01-2017,05 - 06,468.0,17.0
26-01-2017,06 - 07,377.0,18.0
26-01-2017,07 - 08,313.0,18.0
26-01-2017,08 - 09,281.0,13.0
26-01-2017,09 - 10,271.0,7.0
26-01-2017,10 - 11,272.0,18.0
26-01-2017,11 - 12,347.0,33.0
26-01-2017,12 - 13,366.0,47.0
26-01-2017,13 - 14,394.0,62.0
26-01-2017,14 - 15,435.0,61.0
26-01-2017,15 - 16,436.0,53.0
26-01-2017,16 - 17,524.0,49.0
26-01-2017,17 - 18,610.0,76.0
26-01-2017,18 - 19,655.0,91.0
26-01-2017,19 - 20,687.0,109.0
26-01-2017,20 - 21,752.0,123.0
26-01-2017,21 - 22,831.0,111.0
26-01-2017,22 - 23,860.0,103.0
26-01-2017,23 - 00,833.0,116.0
27-01-2017,00 - 01,771.0,108.0
27-01-2017,01 - 02,734.0,110.0
27-01-2017,02 - 03,730.0,124.0
27-01-2017,03 - 04,833.0,133.0
27-01-2017,04 - 05,969.0,154.0
27-01-2017,05 - 06,1054.0,172.0
27-01-2017,06 - 07,1196.0,229.0
27-01-2017,07 - 08,1322.0,268.0
27-01-2017,08 - 09,1403.0,371.0
27-01-2017,09 - 10,1469.0,350.0
27-01-2017,10 - 11,1510.0,255.0
27-01-2017,11 - 12,1474.0,206.0
27-01-2017,12 - 13,1442.0,195.0
27-01-2017,13 - 14,1381.0,171.0
27-01-2017,14 - 15,1240.0,179.0
27-01-2017,15 - 16,1134.0,174.0
27-01-2017,16 - 17,1027.0,200.0
27-01-2017,17 - 18,923.0,226.0
27-01-2017,18 - 19,890.0,179.0
27-01-2017,19 - 20,782.0,147.0
27-01-2017,20 - 21,607.0,124.0
27-01-2017,21 - 22,496.0,105.0
27-01-2017,22 - 23,369.0,78.0
27-01-2017,23 - 00,320.0,64.0
28-01-2017,00 - 01,306.0,54.0
