Date,Hour,DK1,DK2
04-01-2016,06 - 07,2828.0,669.0
04-01-2016,07 - 08,2738.0,683.0
04-01-2016,08 - 09,2818.0,698.0
04-01-2016,09 - 10,2801.0,696.0
04-01-2016,10 - 11,2809.0,700.0
04-01-2016,11 - 12,2859.0,707.0
04-01-2016,12 - 13,2855.0,720.0
04-01-2016,13 - 14,2791.0,732.0
04-01-2016,14 - 15,2700.0,734.0
04-01-2016,15 - 16,2570.0,727.0
04-01-2016,16 - 17,2454.0,703.0
04-01-2016,17 - 18,2445.0,678.0
04-01-2016,18 - 19,2478.0,650.0
04-01-2016,19 - 20,2445.0,631.0
04-01-2016,20 - 21,2484.0,646.0
04-01-2016,21 - 22,2409.0,635.0
04-01-2016,22 - 23,2338.0,604.0
04-01-2016,23 - 00,2290.0,567.0
05-01-2016,00 - 01,2257.0,542.0
05-01-2016,01 - 02,2255.0,551.0
05-01-2016,02 - 03,2291.0,561.0
05-01-2016,03 - 04,2296.0,540.0
05-01-2016,04 - 05,2314.0,548.0
05-01-2016,05 - 06,2250.0,562.0
05-01-2016,06 - 07,2289.0,547.0
05-01-2016,07 - 08,2347.0,526.0
05-01-2016,08 - 09,2236.0,526.0
05-01-2016,09 - 10,2174.0,504.0
05-01-2016,10 - 11,2260.0,492.0
05-01-2016,11 - 12,2358.0,482.0
05-01-2016,12 - 13,2400.0,480.0
05-01-2016,13 - 14,2476.0,473.0
05-01-2016,14 - 15,2256.0,462.0
05-01-2016,15 - 16,2036.0,449.0
05-01-2016,16 - 17,1875.0,410.0
05-01-2016,17 - 18,1819.0,452.0
05-01-2016,18 - 19,1859.0,476.0
05-01-2016,19 - 20,1793.0,501.0
05-01-2016,20 - 21,1738.0,512.0
05-01-2016,21 - 22,1660.0,496.0
05-01-2016,22 - 23,1524.0,437.0
05-01-2016,23 - 00,1451.0,367.0
06-01-2016,00 - 01,1367.0,378.0
06-01-2016,01 - 02,1259.0,349.0
06-01-2016,02 - 03,1169.0,305.0
06-01-2016,03 - 04,1189.0,370.0
06-01-2016,04 - 05,1184.0,365.0
06-01-2016,05 - 06,1165.0,376.0
06-01-2016,06 - 07,1214.0,444.0
06-01-2016,07 - 08,1216.0,414.0
06-01-2016,08 - 09,1132.0,392.0
06-01-2016,09 - 10,1143.0,374.0
06-01-2016,10 - 11,1171.0,351.0
06-01-2016,11 - 12,1952.0,344.0
06-01-2016,12 - 13,1220.0,364.0
06-01-2016,13 - 14,1322.0,358.0
06-01-2016,14 - 15,1344.0,279.0
06-01-2016,15 - 16,1368.0,276.0
06-01-2016,16 - 17,1452.0,280.0
06-01-2016,17 - 18,1554.0,289.0
06-01-2016,18 - 19,1645.0,298.0
06-01-2016,19 - 20,1629.0,377.0
06-01-2016,20 - 21,1689.0,461.0
06-01-2016,21 - 22,1668.0,468.0
06-01-2016,22 - 23,1702.0,450.0
06-01-2016,23 - 00,1622.0,416.0
07-01-2016,00 - 01,1523.0,430.0
07-01-2016,01 - 02,1281.0,461.0
07-01-2016,02 - 03,1423.0,468.0
07-01-2016,03 - 04,1500.0,480.0
07-01-2016,04 - 05,1416.0,467.0
07-01-2016,05 - 06,1526.0,455.0
07-01-2016,06 - 07,1715.0,430.0
07-01-2016,07 - 08,1730.0,416.0
07-01-2016,08 - 09,1879.0,383.0
07-01-2016,09 - 10,2009.0,457.0
07-01-2016,10 - 11,2228.0,532.0
07-01-2016,11 - 12,2415.0,599.0
07-01-2016,12 - 13,2420.0,680.0
07-01-2016,13 - 14,2338.0,697.0
07-01-2016,14 - 15,2384.0,708.0
07-01-2016,15 - 16,2518.0,711.0
07-01-2016,16 - 17,2691.0,703.0
07-01-2016,17 - 18,2859.0,716.0
07-01-2016,18 - 19,2916.0,757.0
07-01-2016,19 - 20,2710.0,724.0
07-01-2016,20 - 21,2643.0,697.0
07-01-2016,21 - 22,2725.0,668.0
07-01-2016,22 - 23,2718.0,675.0
07-01-2016,23 - 00,2749.0,719.0
08-01-2016,00 - 01,2875.0,767.0
08-01-2016,01 - 02,2901.0,770.0
08-01-2016,02 - 03,2864.0,753.0
08-01-2016,03 - 04,2815.0,736.0
08-01-2016,04 - 05,2740.0,707.0
08-01-2016,05 - 06,2670.0,624.0
08-01-2016,06 - 07,2305.0,509.0
08-01-2016,07 - 08,2300.0,539.0
08-01-2016,08 - 09,2166.0,590.0
08-01-2016,09 - 10,2002.0,607.0
08-01-2016,10 - 11,1980.0,634.0
08-01-2016,11 - 12,1827.0,563.0
08-01-2016,12 - 13,1665.0,503.0
08-01-2016,13 - 14,1440.0,468.0
08-01-2016,14 - 15,1214.0,441.0
08-01-2016,15 - 16,934.0,436.0
08-01-2016,16 - 17,707.0,498.0
08-01-2016,17 - 18,515.0,526.0
08-01-2016,18 - 19,369.0,531.0
08-01-2016,19 - 20,262.0,511.0
08-01-2016,20 - 21,211.0,419.0
08-01-2016,21 - 22,150.0,361.0
08-01-2016,22 - 23,161.0,225.0
08-01-2016,23 - 00,282.0,108.0
09-01-2016,00 - 01,435.0,29.0
09-01-2016,01 - 02,548.0,15.0
09-01-2016,02 - 03,583.0,4.0
09-01-2016,03 - 04,565.0,9.0
09-01-2016,04 - 05,571.0,24.0
09-01-2016,05 - 06,718.0,73.0
09-01-2016,06 - 07,800.0,106.0
09-01-2016,07 - 08,897.0,112.0
09-01-2016,08 - 09,873.0,122.0
09-01-2016,09 - 10,882.0,164.0
09-01-2016,10 - 11,949.0,189.0
09-01-2016,11 - 12,950.0,231.0
09-01-2016,12 - 13,832.0,207.0
09-01-2016,13 - 14,701.0,174.0
09-01-2016,14 - 15,696.0,176.0
09-01-2016,15 - 16,735.0,165.0
09-01-2016,16 - 17,763.0,179.0
09-01-2016,17 - 18,849.0,214.0
09-01-2016,18 - 19,921.0,252.0
09-01-2016,19 - 20,980.0,275.0
09-01-2016,20 - 21,967.0,278.0
09-01-2016,21 - 22,1005.0,299.0
09-01-2016,22 - 23,1000.0,343.0
09-01-2016,23 - 00,1266.0,347.0
10-01-2016,00 - 01,1476.0,392.0
10-01-2016,01 - 02,1599.0,462.0
10-01-2016,02 - 03,1708.0,488.0
10-01-2016,03 - 04,1803.0,471.0
10-01-2016,04 - 05,1923.0,474.0
10-01-2016,05 - 06,2109.0,492.0
10-01-2016,06 - 07,2306.0,529.0
10-01-2016,07 - 08,2487.0,613.0
10-01-2016,08 - 09,2581.0,682.0
10-01-2016,09 - 10,2567.0,713.0
10-01-2016,10 - 11,2541.0,735.0
10-01-2016,11 - 12,2467.0,688.0
10-01-2016,12 - 13,2281.0,567.0
10-01-2016,13 - 14,1951.0,411.0
10-01-2016,14 - 15,1670.0,304.0
10-01-2016,15 - 16,1572.0,255.0
10-01-2016,16 - 17,1493.0,213.0
10-01-2016,17 - 18,1363.0,216.0
10-01-2016,18 - 19,1120.0,197.0
10-01-2016,19 - 20,927.0,169.0
10-01-2016,20 - 21,791.0,236.0
10-01-2016,21 - 22,788.0,169.0
10-01-2016,22 - 23,708.0,194.0
10-01-2016,23 - 00,701.0,213.0
11-01-2016,00 - 01,675.0,201.0
11-01-2016,01 - 02,634.0,148.0
11-01-2016,02 - 03,640.0,129.0
11-01-2016,03 - 04,521.0,138.0
11-01-2016,04 - 05,498.0,132.0
11-01-2016,05 - 06,470.0,112.0
11-01-2016,06 - 07,438.0,118.0
11-01-2016,07 - 08,511.0,99.0
11-01-2016,08 - 09,545.0,89.0
11-01-2016,09 - 10,462.0,51.0
11-01-2016,10 - 11,436.0,61.0
11-01-2016,11 - 12,400.0,62.0
11-01-2016,12 - 13,312.0,62.0
11-01-2016,13 - 14,291.0,15.0
11-01-2016,14 - 15,284.0,17.0
11-01-2016,15 - 16,294.0,51.0
11-01-2016,16 - 17,337.0,68.0
11-01-2016,17 - 18,459.0,67.0
11-01-2016,18 - 19,541.0,89.0
11-01-2016,19 - 20,759.0,94.0
11-01-2016,20 - 21,828.0,90.0
11-01-2016,21 - 22,842.0,107.0
11-01-2016,22 - 23,874.0,115.0
11-01-2016,23 - 00,858.0,117.0
12-01-2016,00 - 01,890.0,104.0
12-01-2016,01 - 02,974.0,109.0
12-01-2016,02 - 03,970.0,136.0
12-01-2016,03 - 04,979.0,126.0
12-01-2016,04 - 05,991.0,94.0
12-01-2016,05 - 06,911.0,92.0
12-01-2016,06 - 07,869.0,92.0
12-01-2016,07 - 08,862.0,87.0
12-01-2016,08 - 09,764.0,114.0
12-01-2016,09 - 10,808.0,121.0
12-01-2016,10 - 11,796.0,110.0
12-01-2016,11 - 12,761.0,115.0
12-01-2016,12 - 13,767.0,104.0
12-01-2016,13 - 14,758.0,110.0
12-01-2016,14 - 15,797.0,119.0
12-01-2016,15 - 16,802.0,88.0
12-01-2016,16 - 17,796.0,43.0
12-01-2016,17 - 18,838.0,58.0
12-01-2016,18 - 19,854.0,113.0
12-01-2016,19 - 20,882.0,120.0
12-01-2016,20 - 21,923.0,110.0
12-01-2016,21 - 22,961.0,110.0
12-01-2016,22 - 23,1079.0,151.0
12-01-2016,23 - 00,1155.0,157.0
13-01-2016,00 - 01,1240.0,138.0
13-01-2016,01 - 02,1264.0,144.0
13-01-2016,02 - 03,1273.0,164.0
13-01-2016,03 - 04,1225.0,156.0
13-01-2016,04 - 05,1208.0,147.0
13-01-2016,05 - 06,1138.0,180.0
13-01-2016,06 - 07,1011.0,200.0
13-01-2016,07 - 08,761.0,309.0
13-01-2016,08 - 09,507.0,503.0
13-01-2016,09 - 10,358.0,482.0
13-01-2016,10 - 11,252.0,358.0
13-01-2016,11 - 12,191.0,187.0
13-01-2016,12 - 13,142.0,85.0
13-01-2016,13 - 14,102.0,69.0
13-01-2016,14 - 15,100.0,38.0
13-01-2016,15 - 16,138.0,18.0
13-01-2016,16 - 17,140.0,16.0
13-01-2016,17 - 18,181.0,37.0
13-01-2016,18 - 19,204.0,24.0
13-01-2016,19 - 20,303.0,19.0
13-01-2016,20 - 21,260.0,14.0
13-01-2016,21 - 22,284.0,16.0
13-01-2016,22 - 23,259.0,28.0
13-01-2016,23 - 00,249.0,30.0
14-01-2016,00 - 01,345.0,87.0
14-01-2016,01 - 02,432.0,139.0
14-01-2016,02 - 03,362.0,131.0
14-01-2016,03 - 04,406.0,160.0
14-01-2016,04 - 05,438.0,163.0
14-01-2016,05 - 06,447.0,154.0
14-01-2016,06 - 07,443.0,164.0
14-01-2016,07 - 08,468.0,183.0
14-01-2016,08 - 09,485.0,207.0
14-01-2016,09 - 10,502.0,136.0
14-01-2016,10 - 11,510.0,117.0
14-01-2016,11 - 12,532.0,104.0
14-01-2016,12 - 13,555.0,82.0
14-01-2016,13 - 14,602.0,62.0
14-01-2016,14 - 15,817.0,26.0
14-01-2016,15 - 16,1025.0,26.0
14-01-2016,16 - 17,1149.0,35.0
14-01-2016,17 - 18,1242.0,83.0
14-01-2016,18 - 19,1338.0,108.0
14-01-2016,19 - 20,1459.0,125.0
14-01-2016,20 - 21,1510.0,132.0
14-01-2016,21 - 22,1498.0,148.0
14-01-2016,22 - 23,1430.0,156.0
14-01-2016,23 - 00,1335.0,156.0
15-01-2016,00 - 01,1219.0,149.0
15-01-2016,01 - 02,1187.0,122.0
15-01-2016,02 - 03,1167.0,154.0
15-01-2016,03 - 04,1089.0,214.0
15-01-2016,04 - 05,1038.0,265.0
15-01-2016,05 - 06,894.0,265.0
15-01-2016,06 - 07,787.0,257.0
15-01-2016,07 - 08,699.0,207.0
15-01-2016,08 - 09,585.0,190.0
15-01-2016,09 - 10,465.0,150.0
15-01-2016,10 - 11,364.0,108.0
15-01-2016,11 - 12,258.0,99.0
15-01-2016,12 - 13,159.0,118.0
15-01-2016,13 - 14,115.0,136.0
15-01-2016,14 - 15,75.0,138.0
15-01-2016,15 - 16,65.0,132.0
15-01-2016,16 - 17,56.0,147.0
15-01-2016,17 - 18,43.0,89.0
15-01-2016,18 - 19,32.0,106.0
15-01-2016,19 - 20,21.0,84.0
15-01-2016,20 - 21,25.0,46.0
15-01-2016,21 - 22,33.0,42.0
15-01-2016,22 - 23,27.0,24.0
15-01-2016,23 - 00,21.0,14.0
16-01-2016,00 - 01,20.0,5.0
16-01-2016,01 - 02,28.0,6.0
16-01-2016,02 - 03,32.0,3.0
16-01-2016,03 - 04,32.0,3.0
16-01-2016,04 - 05,47.0,3.0
16-01-2016,05 - 06,55.0,2.0
16-01-2016,06 - 07,86.0,2.0
16-01-2016,07 - 08,113.0,5.0
16-01-2016,08 - 09,139.0,4.0
16-01-2016,09 - 10,159.0,3.0
16-01-2016,10 - 11,139.0,5.0
16-01-2016,11 - 12,130.0,6.0
16-01-2016,12 - 13,113.0,10.0
16-01-2016,13 - 14,131.0,15.0
16-01-2016,14 - 15,198.0,18.0
16-01-2016,15 - 16,286.0,8.0
16-01-2016,16 - 17,556.0,6.0
16-01-2016,17 - 18,740.0,7.0
16-01-2016,18 - 19,809.0,8.0
16-01-2016,19 - 20,767.0,14.0
16-01-2016,20 - 21,857.0,22.0
16-01-2016,21 - 22,962.0,24.0
16-01-2016,22 - 23,991.0,32.0
16-01-2016,23 - 00,881.0,61.0
17-01-2016,00 - 01,719.0,80.0
17-01-2016,01 - 02,624.0,139.0
17-01-2016,02 - 03,546.0,185.0
17-01-2016,03 - 04,438.0,181.0
17-01-2016,04 - 05,333.0,183.0
17-01-2016,05 - 06,254.0,161.0
17-01-2016,06 - 07,221.0,139.0
17-01-2016,07 - 08,187.0,136.0
17-01-2016,08 - 09,145.0,203.0
17-01-2016,09 - 10,115.0,211.0
17-01-2016,10 - 11,107.0,131.0
17-01-2016,11 - 12,102.0,74.0
17-01-2016,12 - 13,91.0,44.0
17-01-2016,13 - 14,90.0,42.0
17-01-2016,14 - 15,86.0,43.0
17-01-2016,15 - 16,98.0,32.0
17-01-2016,16 - 17,125.0,26.0
17-01-2016,17 - 18,141.0,50.0
17-01-2016,18 - 19,162.0,62.0
17-01-2016,19 - 20,183.0,66.0
17-01-2016,20 - 21,231.0,69.0
17-01-2016,21 - 22,317.0,70.0
17-01-2016,22 - 23,451.0,62.0
17-01-2016,23 - 00,502.0,31.0
18-01-2016,00 - 01,552.0,25.0
18-01-2016,01 - 02,662.0,58.0
18-01-2016,02 - 03,637.0,53.0
18-01-2016,03 - 04,532.0,75.0
18-01-2016,04 - 05,492.0,86.0
18-01-2016,05 - 06,509.0,77.0
18-01-2016,06 - 07,522.0,93.0
18-01-2016,07 - 08,538.0,105.0
18-01-2016,08 - 09,496.0,108.0
18-01-2016,09 - 10,493.0,95.0
18-01-2016,10 - 11,605.0,108.0
18-01-2016,11 - 12,669.0,125.0
18-01-2016,12 - 13,715.0,105.0
18-01-2016,13 - 14,830.0,99.0
18-01-2016,14 - 15,931.0,98.0
18-01-2016,15 - 16,949.0,133.0
18-01-2016,16 - 17,1108.0,145.0
18-01-2016,17 - 18,1302.0,146.0
18-01-2016,18 - 19,1372.0,143.0
18-01-2016,19 - 20,1493.0,164.0
18-01-2016,20 - 21,1709.0,195.0
18-01-2016,21 - 22,1886.0,254.0
18-01-2016,22 - 23,2087.0,307.0
18-01-2016,23 - 00,2285.0,309.0
19-01-2016,00 - 01,2394.0,363.0
19-01-2016,01 - 02,2608.0,398.0
19-01-2016,02 - 03,2554.0,451.0
19-01-2016,03 - 04,2289.0,499.0
19-01-2016,04 - 05,2073.0,590.0
19-01-2016,05 - 06,1798.0,678.0
19-01-2016,06 - 07,1586.0,717.0
19-01-2016,07 - 08,1281.0,715.0
19-01-2016,08 - 09,948.0,735.0
19-01-2016,09 - 10,783.0,698.0
19-01-2016,10 - 11,707.0,701.0
19-01-2016,11 - 12,628.0,634.0
19-01-2016,12 - 13,638.0,593.0
19-01-2016,13 - 14,588.0,579.0
19-01-2016,14 - 15,530.0,504.0
19-01-2016,15 - 16,525.0,501.0
19-01-2016,16 - 17,370.0,418.0
19-01-2016,17 - 18,407.0,360.0
19-01-2016,18 - 19,353.0,307.0
19-01-2016,19 - 20,283.0,254.0
19-01-2016,20 - 21,189.0,220.0
19-01-2016,21 - 22,145.0,220.0
19-01-2016,22 - 23,97.0,180.0
19-01-2016,23 - 00,61.0,81.0
20-01-2016,00 - 01,81.0,60.0
20-01-2016,01 - 02,109.0,63.0
20-01-2016,02 - 03,167.0,52.0
20-01-2016,03 - 04,293.0,45.0
20-01-2016,04 - 05,349.0,35.0
20-01-2016,05 - 06,345.0,23.0
20-01-2016,06 - 07,260.0,24.0
20-01-2016,07 - 08,295.0,30.0
20-01-2016,08 - 09,228.0,30.0
20-01-2016,09 - 10,165.0,37.0
20-01-2016,10 - 11,114.0,50.0
20-01-2016,11 - 12,90.0,50.0
20-01-2016,12 - 13,112.0,56.0
20-01-2016,13 - 14,134.0,71.0
20-01-2016,14 - 15,144.0,88.0
20-01-2016,15 - 16,177.0,97.0
20-01-2016,16 - 17,229.0,94.0
20-01-2016,17 - 18,233.0,124.0
20-01-2016,18 - 19,211.0,139.0
20-01-2016,19 - 20,173.0,138.0
20-01-2016,20 - 21,128.0,127.0
20-01-2016,21 - 22,107.0,137.0
20-01-2016,22 - 23,98.0,97.0
20-01-2016,23 - 00,106.0,86.0
21-01-2016,00 - 01,127.0,95.0
21-01-2016,01 - 02,134.0,122.0
21-01-2016,02 - 03,159.0,125.0
21-01-2016,03 - 04,195.0,101.0
21-01-2016,04 - 05,272.0,69.0
21-01-2016,05 - 06,311.0,48.0
21-01-2016,06 - 07,442.0,32.0
21-01-2016,07 - 08,562.0,32.0
21-01-2016,08 - 09,580.0,32.0
21-01-2016,09 - 10,508.0,32.0
21-01-2016,10 - 11,519.0,57.0
21-01-2016,11 - 12,453.0,65.0
21-01-2016,12 - 13,346.0,68.0
21-01-2016,13 - 14,327.0,69.0
21-01-2016,14 - 15,268.0,69.0
21-01-2016,15 - 16,273.0,43.0
21-01-2016,16 - 17,300.0,47.0
21-01-2016,17 - 18,308.0,74.0
21-01-2016,18 - 19,325.0,82.0
21-01-2016,19 - 20,338.0,57.0
21-01-2016,20 - 21,379.0,68.0
21-01-2016,21 - 22,374.0,79.0
21-01-2016,22 - 23,401.0,109.0
21-01-2016,23 - 00,529.0,90.0
22-01-2016,00 - 01,623.0,80.0
22-01-2016,01 - 02,710.0,74.0
22-01-2016,02 - 03,677.0,78.0
22-01-2016,03 - 04,663.0,74.0
22-01-2016,04 - 05,691.0,88.0
22-01-2016,05 - 06,729.0,95.0
22-01-2016,06 - 07,770.0,114.0
22-01-2016,07 - 08,837.0,115.0
22-01-2016,08 - 09,908.0,110.0
22-01-2016,09 - 10,978.0,117.0
22-01-2016,10 - 11,996.0,111.0
22-01-2016,11 - 12,995.0,119.0
22-01-2016,12 - 13,1081.0,148.0
22-01-2016,13 - 14,1117.0,166.0
22-01-2016,14 - 15,1233.0,223.0
22-01-2016,15 - 16,1269.0,255.0
22-01-2016,16 - 17,1413.0,339.0
22-01-2016,17 - 18,1629.0,389.0
22-01-2016,18 - 19,1919.0,519.0
22-01-2016,19 - 20,1990.0,602.0
22-01-2016,20 - 21,1977.0,657.0
22-01-2016,21 - 22,1928.0,670.0
22-01-2016,22 - 23,1801.0,672.0
22-01-2016,23 - 00,1611.0,650.0
23-01-2016,00 - 01,1398.0,596.0
23-01-2016,01 - 02,1225.0,461.0
23-01-2016,02 - 03,998.0,347.0
23-01-2016,03 - 04,732.0,268.0
23-01-2016,04 - 05,617.0,169.0
23-01-2016,05 - 06,430.0,121.0
23-01-2016,06 - 07,284.0,88.0
23-01-2016,07 - 08,289.0,57.0
23-01-2016,08 - 09,287.0,45.0
23-01-2016,09 - 10,341.0,28.0
23-01-2016,10 - 11,340.0,12.0
23-01-2016,11 - 12,378.0,10.0
23-01-2016,12 - 13,455.0,4.0
23-01-2016,13 - 14,573.0,3.0
23-01-2016,14 - 15,660.0,8.0
23-01-2016,15 - 16,641.0,14.0
23-01-2016,16 - 17,516.0,22.0
23-01-2016,17 - 18,589.0,33.0
23-01-2016,18 - 19,593.0,43.0
23-01-2016,19 - 20,558.0,94.0
23-01-2016,20 - 21,680.0,85.0
23-01-2016,21 - 22,715.0,124.0
23-01-2016,22 - 23,835.0,147.0
23-01-2016,23 - 00,963.0,137.0
24-01-2016,00 - 01,906.0,152.0
24-01-2016,01 - 02,1023.0,142.0
24-01-2016,02 - 03,1282.0,146.0
24-01-2016,03 - 04,1276.0,256.0
24-01-2016,04 - 05,1127.0,216.0
24-01-2016,05 - 06,1014.0,227.0
24-01-2016,06 - 07,882.0,193.0
24-01-2016,07 - 08,965.0,162.0
24-01-2016,08 - 09,893.0,176.0
24-01-2016,09 - 10,975.0,169.0
24-01-2016,10 - 11,986.0,147.0
24-01-2016,11 - 12,1066.0,145.0
24-01-2016,12 - 13,1274.0,148.0
24-01-2016,13 - 14,1311.0,161.0
24-01-2016,14 - 15,1484.0,206.0
24-01-2016,15 - 16,1415.0,249.0
24-01-2016,16 - 17,1371.0,369.0
24-01-2016,17 - 18,1372.0,448.0
24-01-2016,18 - 19,1439.0,429.0
24-01-2016,19 - 20,1451.0,418.0
24-01-2016,20 - 21,1309.0,432.0
24-01-2016,21 - 22,1195.0,472.0
24-01-2016,22 - 23,1087.0,429.0
24-01-2016,23 - 00,997.0,387.0
25-01-2016,00 - 01,998.0,329.0
25-01-2016,01 - 02,1003.0,339.0
25-01-2016,02 - 03,976.0,419.0
25-01-2016,03 - 04,908.0,471.0
25-01-2016,04 - 05,859.0,467.0
25-01-2016,05 - 06,957.0,388.0
25-01-2016,06 - 07,933.0,361.0
25-01-2016,07 - 08,863.0,449.0
25-01-2016,08 - 09,841.0,423.0
25-01-2016,09 - 10,931.0,378.0
25-01-2016,10 - 11,982.0,404.0
25-01-2016,11 - 12,1063.0,387.0
25-01-2016,12 - 13,1134.0,298.0
25-01-2016,13 - 14,1192.0,262.0
25-01-2016,14 - 15,1326.0,195.0
25-01-2016,15 - 16,1378.0,128.0
25-01-2016,16 - 17,1336.0,143.0
25-01-2016,17 - 18,1567.0,190.0
25-01-2016,18 - 19,1868.0,208.0
25-01-2016,19 - 20,2111.0,254.0
25-01-2016,20 - 21,2429.0,405.0
25-01-2016,21 - 22,2624.0,477.0
25-01-2016,22 - 23,2766.0,580.0
25-01-2016,23 - 00,2734.0,630.0
26-01-2016,00 - 01,2603.0,650.0
26-01-2016,01 - 02,2713.0,662.0
26-01-2016,02 - 03,2812.0,649.0
26-01-2016,03 - 04,2823.0,653.0
26-01-2016,04 - 05,2824.0,666.0
26-01-2016,05 - 06,2682.0,662.0
26-01-2016,06 - 07,2405.0,700.0
26-01-2016,07 - 08,2118.0,738.0
26-01-2016,08 - 09,1838.0,654.0
26-01-2016,09 - 10,1811.0,634.0
26-01-2016,10 - 11,1779.0,594.0
26-01-2016,11 - 12,1861.0,514.0
26-01-2016,12 - 13,2003.0,469.0
26-01-2016,13 - 14,2151.0,368.0
26-01-2016,14 - 15,2367.0,422.0
26-01-2016,15 - 16,2651.0,566.0
26-01-2016,16 - 17,2849.0,610.0
26-01-2016,17 - 18,3102.0,616.0
26-01-2016,18 - 19,3210.0,657.0
26-01-2016,19 - 20,3253.0,704.0
26-01-2016,20 - 21,3228.0,764.0
26-01-2016,21 - 22,3168.0,794.0
26-01-2016,22 - 23,3215.0,828.0
26-01-2016,23 - 00,3181.0,864.0
27-01-2016,00 - 01,3401.0,877.0
27-01-2016,01 - 02,3139.0,872.0
27-01-2016,02 - 03,2984.0,846.0
27-01-2016,03 - 04,2965.0,833.0
27-01-2016,04 - 05,3279.0,790.0
27-01-2016,05 - 06,2965.0,801.0
27-01-2016,06 - 07,2892.0,807.0
27-01-2016,07 - 08,2749.0,778.0
27-01-2016,08 - 09,2579.0,760.0
27-01-2016,09 - 10,2297.0,763.0
27-01-2016,10 - 11,2238.0,767.0
27-01-2016,11 - 12,2607.0,783.0
27-01-2016,12 - 13,2876.0,802.0
27-01-2016,13 - 14,3040.0,806.0
27-01-2016,14 - 15,3130.0,806.0
27-01-2016,15 - 16,3106.0,801.0
27-01-2016,16 - 17,3129.0,816.0
27-01-2016,17 - 18,3192.0,854.0
27-01-2016,18 - 19,3212.0,866.0
27-01-2016,19 - 20,3218.0,874.0
27-01-2016,20 - 21,3222.0,890.0
27-01-2016,21 - 22,3220.0,900.0
27-01-2016,22 - 23,3215.0,900.0
27-01-2016,23 - 00,2818.0,883.0
28-01-2016,00 - 01,2903.0,871.0
