Date,Hour,DK1,DK2
04-01-2019,22 - 23,3030.0,681.0
04-01-2019,23 - 00,2922.0,684.0
05-01-2019,00 - 01,2810.0,655.0
05-01-2019,01 - 02,2697.0,646.0
05-01-2019,02 - 03,2611.0,576.0
05-01-2019,03 - 04,2496.0,555.0
05-01-2019,04 - 05,2356.0,530.0
05-01-2019,05 - 06,2192.0,504.0
05-01-2019,06 - 07,1914.0,488.0
05-01-2019,07 - 08,1784.0,425.0
05-01-2019,08 - 09,1486.0,364.0
05-01-2019,09 - 10,1064.0,280.0
05-01-2019,10 - 11,836.0,274.0
05-01-2019,11 - 12,630.0,229.0
05-01-2019,12 - 13,422.0,237.0
05-01-2019,13 - 14,314.0,219.0
05-01-2019,14 - 15,295.0,151.0
05-01-2019,15 - 16,251.0,133.0
05-01-2019,16 - 17,187.0,118.0
05-01-2019,17 - 18,162.0,97.0
05-01-2019,18 - 19,120.0,75.0
05-01-2019,19 - 20,128.0,50.0
05-01-2019,20 - 21,123.0,40.0
05-01-2019,21 - 22,138.0,19.0
05-01-2019,22 - 23,134.0,11.0
05-01-2019,23 - 00,118.0,7.0
06-01-2019,00 - 01,101.0,7.0
06-01-2019,01 - 02,125.0,7.0
06-01-2019,02 - 03,111.0,4.0
06-01-2019,03 - 04,108.0,4.0
06-01-2019,04 - 05,185.0,5.0
06-01-2019,05 - 06,254.0,4.0
06-01-2019,06 - 07,232.0,5.0
06-01-2019,07 - 08,223.0,5.0
06-01-2019,08 - 09,349.0,5.0
06-01-2019,09 - 10,485.0,11.0
06-01-2019,10 - 11,584.0,14.0
06-01-2019,11 - 12,656.0,20.0
06-01-2019,12 - 13,796.0,24.0
06-01-2019,13 - 14,829.0,27.0
06-01-2019,14 - 15,823.0,17.0
06-01-2019,15 - 16,921.0,15.0
06-01-2019,16 - 17,1011.0,16.0
06-01-2019,17 - 18,1104.0,26.0
06-01-2019,18 - 19,1134.0,45.0
06-01-2019,19 - 20,1094.0,63.0
06-01-2019,20 - 21,1016.0,69.0
06-01-2019,21 - 22,946.0,77.0
06-01-2019,22 - 23,760.0,87.0
06-01-2019,23 - 00,655.0,83.0
07-01-2019,00 - 01,683.0,87.0
07-01-2019,01 - 02,724.0,59.0
07-01-2019,02 - 03,742.0,74.0
07-01-2019,03 - 04,769.0,121.0
07-01-2019,04 - 05,778.0,118.0
07-01-2019,05 - 06,912.0,109.0
07-01-2019,06 - 07,972.0,106.0
07-01-2019,07 - 08,1022.0,105.0
07-01-2019,08 - 09,937.0,123.0
07-01-2019,09 - 10,859.0,135.0
07-01-2019,10 - 11,843.0,161.0
07-01-2019,11 - 12,950.0,217.0
07-01-2019,12 - 13,1196.0,251.0
07-01-2019,13 - 14,1424.0,263.0
07-01-2019,14 - 15,1813.0,202.0
07-01-2019,15 - 16,2334.0,266.0
07-01-2019,16 - 17,2877.0,458.0
07-01-2019,17 - 18,3283.0,705.0
07-01-2019,18 - 19,3438.0,867.0
07-01-2019,19 - 20,3200.0,923.0
07-01-2019,20 - 21,2980.0,954.0
07-01-2019,21 - 22,2935.0,953.0
07-01-2019,22 - 23,2890.0,897.0
07-01-2019,23 - 00,3076.0,865.0
08-01-2019,00 - 01,3129.0,859.0
08-01-2019,01 - 02,2802.0,863.0
08-01-2019,02 - 03,2810.0,887.0
08-01-2019,03 - 04,2681.0,915.0
08-01-2019,04 - 05,2652.0,898.0
08-01-2019,05 - 06,2607.0,922.0
08-01-2019,06 - 07,2752.0,883.0
08-01-2019,07 - 08,2974.0,813.0
08-01-2019,08 - 09,3102.0,819.0
08-01-2019,09 - 10,2908.0,869.0
08-01-2019,10 - 11,2683.0,922.0
08-01-2019,11 - 12,2690.0,947.0
08-01-2019,12 - 13,2979.0,964.0
08-01-2019,13 - 14,3299.0,939.0
08-01-2019,14 - 15,3458.0,936.0
08-01-2019,15 - 16,3518.0,958.0
08-01-2019,16 - 17,3567.0,964.0
08-01-2019,17 - 18,3622.0,953.0
08-01-2019,18 - 19,3662.0,964.0
08-01-2019,19 - 20,3618.0,979.0
08-01-2019,20 - 21,3490.0,988.0
08-01-2019,21 - 22,3463.0,1005.0
08-01-2019,22 - 23,3286.0,994.0
08-01-2019,23 - 00,3079.0,991.0
09-01-2019,00 - 01,2883.0,970.0
09-01-2019,01 - 02,3115.0,970.0
09-01-2019,02 - 03,3246.0,971.0
09-01-2019,03 - 04,3187.0,970.0
09-01-2019,04 - 05,3121.0,962.0
09-01-2019,05 - 06,3083.0,951.0
09-01-2019,06 - 07,3151.0,954.0
09-01-2019,07 - 08,3127.0,943.0
09-01-2019,08 - 09,3085.0,936.0
09-01-2019,09 - 10,3038.0,931.0
09-01-2019,10 - 11,3001.0,922.0
09-01-2019,11 - 12,3105.0,912.0
09-01-2019,12 - 13,3203.0,914.0
09-01-2019,13 - 14,3145.0,894.0
09-01-2019,14 - 15,2844.0,889.0
09-01-2019,15 - 16,2428.0,848.0
09-01-2019,16 - 17,2100.0,799.0
09-01-2019,17 - 18,1899.0,754.0
09-01-2019,18 - 19,1651.0,702.0
09-01-2019,19 - 20,1422.0,581.0
09-01-2019,20 - 21,1123.0,475.0
09-01-2019,21 - 22,866.0,405.0
09-01-2019,22 - 23,619.0,343.0
09-01-2019,23 - 00,371.0,265.0
10-01-2019,00 - 01,265.0,190.0
10-01-2019,01 - 02,217.0,148.0
10-01-2019,02 - 03,171.0,142.0
10-01-2019,03 - 04,96.0,102.0
10-01-2019,04 - 05,70.0,82.0
10-01-2019,05 - 06,58.0,68.0
10-01-2019,06 - 07,51.0,69.0
10-01-2019,07 - 08,35.0,62.0
10-01-2019,08 - 09,86.0,58.0
10-01-2019,09 - 10,212.0,55.0
10-01-2019,10 - 11,295.0,29.0
10-01-2019,11 - 12,293.0,8.0
10-01-2019,12 - 13,316.0,6.0
10-01-2019,13 - 14,380.0,9.0
10-01-2019,14 - 15,494.0,13.0
10-01-2019,15 - 16,631.0,16.0
10-01-2019,16 - 17,828.0,35.0
10-01-2019,17 - 18,1023.0,69.0
10-01-2019,18 - 19,1135.0,107.0
10-01-2019,19 - 20,1275.0,144.0
10-01-2019,20 - 21,1356.0,233.0
10-01-2019,21 - 22,1573.0,323.0
10-01-2019,22 - 23,1897.0,442.0
10-01-2019,23 - 00,1865.0,554.0
11-01-2019,00 - 01,1880.0,623.0
11-01-2019,01 - 02,2183.0,602.0
11-01-2019,02 - 03,2554.0,559.0
11-01-2019,03 - 04,2645.0,560.0
11-01-2019,04 - 05,2765.0,556.0
11-01-2019,05 - 06,2927.0,593.0
11-01-2019,06 - 07,3097.0,649.0
11-01-2019,07 - 08,3102.0,710.0
11-01-2019,08 - 09,3105.0,741.0
11-01-2019,09 - 10,3081.0,730.0
11-01-2019,10 - 11,3153.0,719.0
11-01-2019,11 - 12,3173.0,675.0
11-01-2019,12 - 13,3241.0,622.0
11-01-2019,13 - 14,3288.0,602.0
11-01-2019,14 - 15,3195.0,570.0
11-01-2019,15 - 16,3102.0,581.0
11-01-2019,16 - 17,2755.0,533.0
11-01-2019,17 - 18,2378.0,496.0
11-01-2019,18 - 19,2053.0,462.0
11-01-2019,19 - 20,1795.0,399.0
11-01-2019,20 - 21,1664.0,375.0
11-01-2019,21 - 22,1538.0,343.0
11-01-2019,22 - 23,1466.0,268.0
11-01-2019,23 - 00,1419.0,247.0
12-01-2019,00 - 01,1451.0,291.0
12-01-2019,01 - 02,1510.0,331.0
12-01-2019,02 - 03,1699.0,365.0
12-01-2019,03 - 04,1691.0,416.0
12-01-2019,04 - 05,1948.0,436.0
12-01-2019,05 - 06,2176.0,334.0
12-01-2019,06 - 07,2070.0,416.0
12-01-2019,07 - 08,1840.0,511.0
12-01-2019,08 - 09,1787.0,550.0
12-01-2019,09 - 10,1641.0,590.0
12-01-2019,10 - 11,1634.0,631.0
12-01-2019,11 - 12,1821.0,656.0
12-01-2019,12 - 13,1968.0,669.0
12-01-2019,13 - 14,2087.0,738.0
12-01-2019,14 - 15,2236.0,761.0
12-01-2019,15 - 16,2362.0,751.0
12-01-2019,16 - 17,2509.0,752.0
12-01-2019,17 - 18,2439.0,770.0
12-01-2019,18 - 19,2413.0,785.0
12-01-2019,19 - 20,2244.0,796.0
12-01-2019,20 - 21,2033.0,780.0
12-01-2019,21 - 22,1849.0,768.0
12-01-2019,22 - 23,1612.0,737.0
12-01-2019,23 - 00,1508.0,714.0
13-01-2019,00 - 01,1479.0,662.0
13-01-2019,01 - 02,1431.0,657.0
13-01-2019,02 - 03,1636.0,620.0
13-01-2019,03 - 04,1802.0,595.0
13-01-2019,04 - 05,2137.0,581.0
13-01-2019,05 - 06,2355.0,658.0
13-01-2019,06 - 07,2330.0,717.0
13-01-2019,07 - 08,2372.0,711.0
13-01-2019,08 - 09,2675.0,696.0
13-01-2019,09 - 10,3045.0,720.0
13-01-2019,10 - 11,3347.0,872.0
13-01-2019,11 - 12,3483.0,919.0
13-01-2019,12 - 13,3536.0,904.0
13-01-2019,13 - 14,3399.0,932.0
13-01-2019,14 - 15,3366.0,948.0
13-01-2019,15 - 16,3405.0,937.0
13-01-2019,16 - 17,3518.0,912.0
13-01-2019,17 - 18,3614.0,958.0
13-01-2019,18 - 19,3591.0,981.0
13-01-2019,19 - 20,3423.0,957.0
13-01-2019,20 - 21,3177.0,981.0
13-01-2019,21 - 22,3085.0,990.0
13-01-2019,22 - 23,3039.0,991.0
13-01-2019,23 - 00,2307.0,988.0
14-01-2019,00 - 01,3054.0,963.0
14-01-2019,01 - 02,2848.0,793.0
14-01-2019,02 - 03,2730.0,784.0
14-01-2019,03 - 04,3010.0,820.0
14-01-2019,04 - 05,3112.0,977.0
14-01-2019,05 - 06,3102.0,983.0
14-01-2019,06 - 07,3386.0,1006.0
14-01-2019,07 - 08,3447.0,999.0
14-01-2019,08 - 09,3419.0,970.0
14-01-2019,09 - 10,3367.0,992.0
14-01-2019,10 - 11,3338.0,993.0
14-01-2019,11 - 12,3402.0,1002.0
14-01-2019,12 - 13,3459.0,1004.0
14-01-2019,13 - 14,3465.0,995.0
14-01-2019,14 - 15,3411.0,987.0
14-01-2019,15 - 16,3417.0,978.0
14-01-2019,16 - 17,3287.0,968.0
14-01-2019,17 - 18,3286.0,969.0
14-01-2019,18 - 19,3317.0,966.0
14-01-2019,19 - 20,3266.0,955.0
14-01-2019,20 - 21,3263.0,915.0
14-01-2019,21 - 22,3237.0,894.0
14-01-2019,22 - 23,2973.0,881.0
14-01-2019,23 - 00,2668.0,922.0
15-01-2019,00 - 01,2319.0,906.0
15-01-2019,01 - 02,2105.0,907.0
15-01-2019,02 - 03,2192.0,854.0
15-01-2019,03 - 04,2268.0,775.0
15-01-2019,04 - 05,2210.0,810.0
15-01-2019,05 - 06,1923.0,804.0
15-01-2019,06 - 07,1771.0,840.0
15-01-2019,07 - 08,1548.0,805.0
15-01-2019,08 - 09,1478.0,695.0
15-01-2019,09 - 10,1480.0,668.0
15-01-2019,10 - 11,2171.0,659.0
15-01-2019,11 - 12,2536.0,689.0
15-01-2019,12 - 13,3288.0,791.0
15-01-2019,13 - 14,3495.0,900.0
15-01-2019,14 - 15,3526.0,944.0
15-01-2019,15 - 16,3465.0,959.0
15-01-2019,16 - 17,3238.0,966.0
15-01-2019,17 - 18,2991.0,953.0
15-01-2019,18 - 19,2794.0,929.0
15-01-2019,19 - 20,2640.0,898.0
15-01-2019,20 - 21,2269.0,845.0
15-01-2019,21 - 22,2081.0,834.0
15-01-2019,22 - 23,1832.0,818.0
15-01-2019,23 - 00,1708.0,767.0
16-01-2019,00 - 01,1752.0,645.0
16-01-2019,01 - 02,1964.0,609.0
16-01-2019,02 - 03,1971.0,669.0
16-01-2019,03 - 04,1969.0,714.0
16-01-2019,04 - 05,2115.0,762.0
16-01-2019,05 - 06,2286.0,783.0
16-01-2019,06 - 07,2653.0,789.0
16-01-2019,07 - 08,2845.0,737.0
16-01-2019,08 - 09,2892.0,682.0
16-01-2019,09 - 10,3027.0,664.0
16-01-2019,10 - 11,3194.0,664.0
16-01-2019,11 - 12,3341.0,735.0
16-01-2019,12 - 13,3454.0,746.0
16-01-2019,13 - 14,3490.0,823.0
16-01-2019,14 - 15,3468.0,840.0
16-01-2019,15 - 16,3388.0,876.0
16-01-2019,16 - 17,3534.0,905.0
16-01-2019,17 - 18,3573.0,928.0
16-01-2019,18 - 19,3533.0,949.0
16-01-2019,19 - 20,3263.0,973.0
16-01-2019,20 - 21,3024.0,985.0
16-01-2019,21 - 22,2845.0,995.0
16-01-2019,22 - 23,2566.0,993.0
16-01-2019,23 - 00,2516.0,975.0
17-01-2019,00 - 01,2360.0,939.0
17-01-2019,01 - 02,2239.0,888.0
17-01-2019,02 - 03,2078.0,844.0
17-01-2019,03 - 04,1844.0,803.0
17-01-2019,04 - 05,1549.0,840.0
17-01-2019,05 - 06,1270.0,801.0
17-01-2019,06 - 07,967.0,840.0
17-01-2019,07 - 08,684.0,847.0
17-01-2019,08 - 09,600.0,828.0
17-01-2019,09 - 10,658.0,789.0
17-01-2019,10 - 11,840.0,785.0
17-01-2019,11 - 12,1170.0,803.0
17-01-2019,12 - 13,1365.0,791.0
17-01-2019,13 - 14,1511.0,793.0
17-01-2019,14 - 15,1652.0,768.0
17-01-2019,15 - 16,1657.0,710.0
17-01-2019,16 - 17,1567.0,574.0
17-01-2019,17 - 18,1560.0,453.0
17-01-2019,18 - 19,1653.0,516.0
17-01-2019,19 - 20,1710.0,519.0
17-01-2019,20 - 21,1609.0,646.0
17-01-2019,21 - 22,1318.0,730.0
17-01-2019,22 - 23,906.0,756.0
17-01-2019,23 - 00,726.0,726.0
18-01-2019,00 - 01,603.0,684.0
18-01-2019,01 - 02,491.0,562.0
18-01-2019,02 - 03,518.0,430.0
18-01-2019,03 - 04,692.0,241.0
18-01-2019,04 - 05,841.0,186.0
18-01-2019,05 - 06,977.0,195.0
18-01-2019,06 - 07,931.0,129.0
18-01-2019,07 - 08,816.0,82.0
18-01-2019,08 - 09,767.0,128.0
18-01-2019,09 - 10,616.0,258.0
18-01-2019,10 - 11,485.0,347.0
18-01-2019,11 - 12,418.0,461.0
18-01-2019,12 - 13,429.0,446.0
18-01-2019,13 - 14,595.0,429.0
18-01-2019,14 - 15,829.0,371.0
18-01-2019,15 - 16,911.0,336.0
18-01-2019,16 - 17,1002.0,283.0
18-01-2019,17 - 18,1034.0,211.0
18-01-2019,18 - 19,992.0,188.0
18-01-2019,19 - 20,836.0,224.0
18-01-2019,20 - 21,675.0,270.0
18-01-2019,21 - 22,584.0,281.0
18-01-2019,22 - 23,516.0,284.0
18-01-2019,23 - 00,507.0,275.0
19-01-2019,00 - 01,534.0,228.0
19-01-2019,01 - 02,547.0,203.0
19-01-2019,02 - 03,530.0,188.0
19-01-2019,03 - 04,543.0,151.0
19-01-2019,04 - 05,557.0,102.0
19-01-2019,05 - 06,569.0,88.0
19-01-2019,06 - 07,542.0,74.0
19-01-2019,07 - 08,563.0,67.0
19-01-2019,08 - 09,708.0,72.0
19-01-2019,09 - 10,806.0,83.0
19-01-2019,10 - 11,859.0,76.0
19-01-2019,11 - 12,810.0,77.0
19-01-2019,12 - 13,785.0,84.0
19-01-2019,13 - 14,836.0,77.0
19-01-2019,14 - 15,785.0,53.0
19-01-2019,15 - 16,707.0,35.0
19-01-2019,16 - 17,730.0,25.0
19-01-2019,17 - 18,805.0,23.0
19-01-2019,18 - 19,836.0,27.0
19-01-2019,19 - 20,833.0,43.0
19-01-2019,20 - 21,853.0,52.0
19-01-2019,21 - 22,807.0,53.0
19-01-2019,22 - 23,734.0,53.0
19-01-2019,23 - 00,707.0,49.0
20-01-2019,00 - 01,694.0,49.0
20-01-2019,01 - 02,673.0,43.0
20-01-2019,02 - 03,580.0,38.0
20-01-2019,03 - 04,540.0,39.0
20-01-2019,04 - 05,486.0,38.0
20-01-2019,05 - 06,445.0,38.0
20-01-2019,06 - 07,418.0,29.0
20-01-2019,07 - 08,368.0,32.0
20-01-2019,08 - 09,291.0,30.0
20-01-2019,09 - 10,255.0,34.0
20-01-2019,10 - 11,227.0,32.0
20-01-2019,11 - 12,202.0,30.0
20-01-2019,12 - 13,198.0,29.0
20-01-2019,13 - 14,193.0,30.0
20-01-2019,14 - 15,162.0,34.0
20-01-2019,15 - 16,205.0,41.0
20-01-2019,16 - 17,253.0,46.0
20-01-2019,17 - 18,332.0,45.0
20-01-2019,18 - 19,473.0,62.0
20-01-2019,19 - 20,569.0,57.0
20-01-2019,20 - 21,699.0,65.0
20-01-2019,21 - 22,864.0,83.0
20-01-2019,22 - 23,1123.0,109.0
20-01-2019,23 - 00,1470.0,160.0
21-01-2019,00 - 01,1732.0,201.0
21-01-2019,01 - 02,1842.0,212.0
21-01-2019,02 - 03,1981.0,224.0
21-01-2019,03 - 04,2036.0,274.0
21-01-2019,04 - 05,1952.0,325.0
21-01-2019,05 - 06,1787.0,398.0
21-01-2019,06 - 07,1869.0,490.0
21-01-2019,07 - 08,1866.0,637.0
21-01-2019,08 - 09,1932.0,686.0
21-01-2019,09 - 10,2125.0,702.0
21-01-2019,10 - 11,1887.0,675.0
21-01-2019,11 - 12,1876.0,697.0
21-01-2019,12 - 13,1613.0,625.0
21-01-2019,13 - 14,1567.0,626.0
21-01-2019,14 - 15,1340.0,674.0
21-01-2019,15 - 16,990.0,679.0
21-01-2019,16 - 17,866.0,664.0
21-01-2019,17 - 18,685.0,582.0
21-01-2019,18 - 19,446.0,524.0
21-01-2019,19 - 20,284.0,459.0
21-01-2019,20 - 21,155.0,370.0
21-01-2019,21 - 22,90.0,306.0
21-01-2019,22 - 23,57.0,263.0
21-01-2019,23 - 00,46.0,223.0
22-01-2019,00 - 01,73.0,190.0
22-01-2019,01 - 02,170.0,141.0
22-01-2019,02 - 03,285.0,113.0
22-01-2019,03 - 04,409.0,81.0
22-01-2019,04 - 05,500.0,45.0
22-01-2019,05 - 06,651.0,30.0
22-01-2019,06 - 07,800.0,55.0
22-01-2019,07 - 08,871.0,102.0
22-01-2019,08 - 09,884.0,101.0
22-01-2019,09 - 10,914.0,89.0
22-01-2019,10 - 11,1000.0,91.0
22-01-2019,11 - 12,1139.0,128.0
22-01-2019,12 - 13,1256.0,178.0
22-01-2019,13 - 14,1413.0,205.0
22-01-2019,14 - 15,1475.0,265.0
22-01-2019,15 - 16,1603.0,317.0
22-01-2019,16 - 17,1697.0,368.0
22-01-2019,17 - 18,1842.0,470.0
22-01-2019,18 - 19,2009.0,560.0
22-01-2019,19 - 20,2107.0,599.0
22-01-2019,20 - 21,2001.0,625.0
22-01-2019,21 - 22,1894.0,616.0
22-01-2019,22 - 23,1786.0,625.0
22-01-2019,23 - 00,1683.0,593.0
23-01-2019,00 - 01,1560.0,544.0
23-01-2019,01 - 02,1488.0,479.0
23-01-2019,02 - 03,1412.0,404.0
23-01-2019,03 - 04,1352.0,378.0
23-01-2019,04 - 05,1328.0,390.0
23-01-2019,05 - 06,1329.0,414.0
23-01-2019,06 - 07,1348.0,435.0
23-01-2019,07 - 08,1335.0,430.0
23-01-2019,08 - 09,1226.0,411.0
23-01-2019,09 - 10,1145.0,327.0
23-01-2019,10 - 11,1101.0,216.0
23-01-2019,11 - 12,1075.0,176.0
23-01-2019,12 - 13,1042.0,160.0
23-01-2019,13 - 14,1013.0,139.0
23-01-2019,14 - 15,960.0,134.0
23-01-2019,15 - 16,767.0,170.0
23-01-2019,16 - 17,622.0,212.0
23-01-2019,17 - 18,517.0,243.0
23-01-2019,18 - 19,506.0,217.0
23-01-2019,19 - 20,503.0,218.0
23-01-2019,20 - 21,478.0,255.0
23-01-2019,21 - 22,553.0,256.0
23-01-2019,22 - 23,595.0,235.0
23-01-2019,23 - 00,619.0,225.0
24-01-2019,00 - 01,625.0,220.0
24-01-2019,01 - 02,633.0,206.0
24-01-2019,02 - 03,597.0,169.0
24-01-2019,03 - 04,573.0,137.0
24-01-2019,04 - 05,529.0,126.0
24-01-2019,05 - 06,491.0,109.0
24-01-2019,06 - 07,450.0,114.0
24-01-2019,07 - 08,420.0,105.0
24-01-2019,08 - 09,403.0,104.0
24-01-2019,09 - 10,414.0,99.0
24-01-2019,10 - 11,426.0,95.0
24-01-2019,11 - 12,484.0,83.0
24-01-2019,12 - 13,463.0,71.0
24-01-2019,13 - 14,407.0,58.0
24-01-2019,14 - 15,331.0,41.0
24-01-2019,15 - 16,352.0,29.0
24-01-2019,16 - 17,287.0,36.0
24-01-2019,17 - 18,223.0,26.0
24-01-2019,18 - 19,230.0,19.0
24-01-2019,19 - 20,226.0,15.0
24-01-2019,20 - 21,223.0,17.0
24-01-2019,21 - 22,186.0,21.0
24-01-2019,22 - 23,137.0,22.0
24-01-2019,23 - 00,110.0,19.0
25-01-2019,00 - 01,76.0,16.0
25-01-2019,01 - 02,50.0,19.0
25-01-2019,02 - 03,58.0,25.0
25-01-2019,03 - 04,67.0,17.0
25-01-2019,04 - 05,72.0,11.0
25-01-2019,05 - 06,84.0,14.0
25-01-2019,06 - 07,178.0,21.0
25-01-2019,07 - 08,310.0,12.0
25-01-2019,08 - 09,378.0,34.0
25-01-2019,09 - 10,437.0,73.0
25-01-2019,10 - 11,425.0,111.0
25-01-2019,11 - 12,511.0,108.0
25-01-2019,12 - 13,613.0,85.0
25-01-2019,13 - 14,751.0,98.0
25-01-2019,14 - 15,802.0,121.0
25-01-2019,15 - 16,942.0,122.0
25-01-2019,16 - 17,1169.0,132.0
25-01-2019,17 - 18,1431.0,144.0
25-01-2019,18 - 19,1644.0,198.0
25-01-2019,19 - 20,1635.0,253.0
25-01-2019,20 - 21,1534.0,307.0
25-01-2019,21 - 22,1451.0,383.0
25-01-2019,22 - 23,1226.0,385.0
25-01-2019,23 - 00,1128.0,351.0
26-01-2019,00 - 01,1219.0,246.0
26-01-2019,01 - 02,1104.0,218.0
26-01-2019,02 - 03,1019.0,185.0
26-01-2019,03 - 04,1035.0,137.0
26-01-2019,04 - 05,1057.0,92.0
26-01-2019,05 - 06,1087.0,84.0
26-01-2019,06 - 07,1075.0,101.0
26-01-2019,07 - 08,975.0,93.0
26-01-2019,08 - 09,830.0,87.0
26-01-2019,09 - 10,721.0,89.0
26-01-2019,10 - 11,672.0,110.0
26-01-2019,11 - 12,573.0,117.0
26-01-2019,12 - 13,458.0,109.0
26-01-2019,13 - 14,435.0,139.0
26-01-2019,14 - 15,449.0,118.0
26-01-2019,15 - 16,478.0,103.0
26-01-2019,16 - 17,658.0,61.0
26-01-2019,17 - 18,922.0,71.0
26-01-2019,18 - 19,1197.0,134.0
26-01-2019,19 - 20,1469.0,162.0
26-01-2019,20 - 21,1680.0,186.0
26-01-2019,21 - 22,1931.0,259.0
26-01-2019,22 - 23,2069.0,353.0
26-01-2019,23 - 00,2169.0,393.0
27-01-2019,00 - 01,2241.0,386.0
27-01-2019,01 - 02,2249.0,413.0
27-01-2019,02 - 03,2251.0,492.0
27-01-2019,03 - 04,2229.0,487.0
27-01-2019,04 - 05,2210.0,492.0
27-01-2019,05 - 06,2266.0,496.0
27-01-2019,06 - 07,2325.0,543.0
27-01-2019,07 - 08,2342.0,562.0
27-01-2019,08 - 09,2310.0,538.0
27-01-2019,09 - 10,2184.0,508.0
27-01-2019,10 - 11,2001.0,453.0
27-01-2019,11 - 12,1792.0,485.0
27-01-2019,12 - 13,1626.0,435.0
27-01-2019,13 - 14,1505.0,361.0
27-01-2019,14 - 15,1395.0,330.0
27-01-2019,15 - 16,1321.0,366.0
27-01-2019,16 - 17,1249.0,358.0
27-01-2019,17 - 18,1180.0,402.0
27-01-2019,18 - 19,1095.0,378.0
27-01-2019,19 - 20,1018.0,381.0
27-01-2019,20 - 21,960.0,360.0
27-01-2019,21 - 22,899.0,354.0
