Date,Hour,DK1,DK2
04-01-2014,01 - 02,2527.0,771.0
04-01-2014,02 - 03,2559.0,865.0
04-01-2014,03 - 04,2493.0,837.0
04-01-2014,04 - 05,2569.0,813.0
04-01-2014,05 - 06,2650.0,841.0
04-01-2014,06 - 07,2703.0,875.0
04-01-2014,07 - 08,2676.0,859.0
04-01-2014,08 - 09,2625.0,793.0
04-01-2014,09 - 10,2545.0,770.0
04-01-2014,10 - 11,2297.0,836.0
04-01-2014,11 - 12,2143.0,753.0
04-01-2014,12 - 13,1973.0,583.0
04-01-2014,13 - 14,1705.0,475.0
04-01-2014,14 - 15,1396.0,403.0
04-01-2014,15 - 16,1312.0,374.0
04-01-2014,16 - 17,1432.0,425.0
04-01-2014,17 - 18,1567.0,445.0
04-01-2014,18 - 19,1770.0,399.0
04-01-2014,19 - 20,1774.0,423.0
04-01-2014,20 - 21,1752.0,435.0
04-01-2014,21 - 22,1680.0,446.0
04-01-2014,22 - 23,1603.0,412.0
04-01-2014,23 - 00,1582.0,410.0
05-01-2014,00 - 01,1530.0,445.0
05-01-2014,01 - 02,1485.0,323.0
05-01-2014,02 - 03,1465.0,267.0
05-01-2014,03 - 04,1509.0,217.0
05-01-2014,04 - 05,1393.0,185.0
05-01-2014,05 - 06,1349.0,124.0
05-01-2014,06 - 07,1186.0,102.0
05-01-2014,07 - 08,1023.0,79.0
05-01-2014,08 - 09,864.0,90.0
05-01-2014,09 - 10,749.0,123.0
05-01-2014,10 - 11,688.0,111.0
05-01-2014,11 - 12,651.0,185.0
05-01-2014,12 - 13,672.0,241.0
05-01-2014,13 - 14,533.0,296.0
05-01-2014,14 - 15,574.0,399.0
05-01-2014,15 - 16,722.0,380.0
05-01-2014,16 - 17,847.0,447.0
05-01-2014,17 - 18,793.0,416.0
05-01-2014,18 - 19,848.0,397.0
05-01-2014,19 - 20,901.0,336.0
05-01-2014,20 - 21,1013.0,380.0
05-01-2014,21 - 22,981.0,450.0
05-01-2014,22 - 23,1244.0,502.0
05-01-2014,23 - 00,1382.0,428.0
06-01-2014,00 - 01,1343.0,326.0
06-01-2014,01 - 02,1427.0,219.0
06-01-2014,02 - 03,1585.0,252.0
06-01-2014,03 - 04,1883.0,336.0
06-01-2014,04 - 05,2139.0,438.0
06-01-2014,05 - 06,2468.0,564.0
06-01-2014,06 - 07,2605.0,679.0
06-01-2014,07 - 08,2768.0,743.0
06-01-2014,08 - 09,2860.0,761.0
06-01-2014,09 - 10,2893.0,779.0
06-01-2014,10 - 11,2890.0,853.0
06-01-2014,11 - 12,2807.0,831.0
06-01-2014,12 - 13,2658.0,808.0
06-01-2014,13 - 14,2599.0,828.0
06-01-2014,14 - 15,2512.0,833.0
06-01-2014,15 - 16,2461.0,801.0
06-01-2014,16 - 17,2416.0,803.0
06-01-2014,17 - 18,2384.0,813.0
06-01-2014,18 - 19,2332.0,836.0
06-01-2014,19 - 20,2298.0,809.0
06-01-2014,20 - 21,2259.0,793.0
06-01-2014,21 - 22,2256.0,764.0
06-01-2014,22 - 23,2309.0,747.0
06-01-2014,23 - 00,2226.0,753.0
07-01-2014,00 - 01,2103.0,692.0
07-01-2014,01 - 02,2115.0,655.0
07-01-2014,02 - 03,2255.0,611.0
07-01-2014,03 - 04,2421.0,483.0
07-01-2014,04 - 05,2543.0,589.0
07-01-2014,05 - 06,2648.0,749.0
07-01-2014,06 - 07,2747.0,776.0
07-01-2014,07 - 08,2839.0,770.0
07-01-2014,08 - 09,2880.0,805.0
07-01-2014,09 - 10,2838.0,837.0
07-01-2014,10 - 11,2815.0,823.0
07-01-2014,11 - 12,2841.0,803.0
07-01-2014,12 - 13,2894.0,787.0
07-01-2014,13 - 14,2870.0,778.0
07-01-2014,14 - 15,2806.0,768.0
07-01-2014,15 - 16,2773.0,748.0
07-01-2014,16 - 17,2752.0,753.0
07-01-2014,17 - 18,2720.0,835.0
07-01-2014,18 - 19,2704.0,882.0
07-01-2014,19 - 20,2748.0,906.0
07-01-2014,20 - 21,2761.0,923.0
07-01-2014,21 - 22,2680.0,926.0
07-01-2014,22 - 23,2616.0,862.0
07-01-2014,23 - 00,2540.0,764.0
08-01-2014,00 - 01,2599.0,674.0
08-01-2014,01 - 02,2652.0,677.0
08-01-2014,02 - 03,2630.0,686.0
08-01-2014,03 - 04,2619.0,723.0
08-01-2014,04 - 05,2557.0,663.0
08-01-2014,05 - 06,2484.0,644.0
08-01-2014,06 - 07,2398.0,624.0
08-01-2014,07 - 08,2344.0,600.0
08-01-2014,08 - 09,2340.0,586.0
08-01-2014,09 - 10,2283.0,552.0
08-01-2014,10 - 11,2230.0,572.0
08-01-2014,11 - 12,2238.0,586.0
08-01-2014,12 - 13,2289.0,664.0
08-01-2014,13 - 14,2458.0,692.0
08-01-2014,14 - 15,2471.0,632.0
08-01-2014,15 - 16,2374.0,604.0
08-01-2014,16 - 17,2361.0,647.0
08-01-2014,17 - 18,2441.0,750.0
08-01-2014,18 - 19,2411.0,797.0
08-01-2014,19 - 20,2417.0,757.0
08-01-2014,20 - 21,2405.0,710.0
08-01-2014,21 - 22,2310.0,672.0
08-01-2014,22 - 23,2186.0,620.0
08-01-2014,23 - 00,1910.0,564.0
09-01-2014,00 - 01,1585.0,388.0
09-01-2014,01 - 02,1399.0,308.0
09-01-2014,02 - 03,1269.0,369.0
09-01-2014,03 - 04,971.0,446.0
09-01-2014,04 - 05,726.0,397.0
09-01-2014,05 - 06,717.0,290.0
09-01-2014,06 - 07,730.0,298.0
09-01-2014,07 - 08,1136.0,257.0
09-01-2014,08 - 09,1334.0,344.0
09-01-2014,09 - 10,1453.0,626.0
09-01-2014,10 - 11,1812.0,751.0
09-01-2014,11 - 12,2171.0,825.0
09-01-2014,12 - 13,2340.0,888.0
09-01-2014,13 - 14,2392.0,904.0
09-01-2014,14 - 15,2470.0,876.0
09-01-2014,15 - 16,2412.0,879.0
09-01-2014,16 - 17,2376.0,879.0
09-01-2014,17 - 18,2250.0,953.0
09-01-2014,18 - 19,2396.0,962.0
09-01-2014,19 - 20,2797.0,1013.0
09-01-2014,20 - 21,2894.0,1008.0
09-01-2014,21 - 22,2953.0,996.0
09-01-2014,22 - 23,2922.0,973.0
09-01-2014,23 - 00,2773.0,1013.0
10-01-2014,00 - 01,2637.0,993.0
10-01-2014,01 - 02,2501.0,970.0
10-01-2014,02 - 03,2395.0,948.0
10-01-2014,03 - 04,2336.0,946.0
10-01-2014,04 - 05,2290.0,916.0
10-01-2014,05 - 06,2257.0,900.0
10-01-2014,06 - 07,2266.0,902.0
10-01-2014,07 - 08,2210.0,875.0
10-01-2014,08 - 09,2210.0,858.0
10-01-2014,09 - 10,2146.0,823.0
10-01-2014,10 - 11,2098.0,860.0
10-01-2014,11 - 12,2166.0,874.0
10-01-2014,12 - 13,2276.0,879.0
10-01-2014,13 - 14,2278.0,849.0
10-01-2014,14 - 15,2146.0,854.0
10-01-2014,15 - 16,1978.0,861.0
10-01-2014,16 - 17,1912.0,840.0
10-01-2014,17 - 18,1886.0,836.0
10-01-2014,18 - 19,1952.0,822.0
10-01-2014,19 - 20,1953.0,806.0
10-01-2014,20 - 21,1924.0,744.0
10-01-2014,21 - 22,1995.0,682.0
10-01-2014,22 - 23,1919.0,656.0
10-01-2014,23 - 00,1862.0,521.0
11-01-2014,00 - 01,1926.0,580.0
11-01-2014,01 - 02,1891.0,586.0
11-01-2014,02 - 03,1906.0,620.0
11-01-2014,03 - 04,1883.0,631.0
11-01-2014,04 - 05,1919.0,487.0
11-01-2014,05 - 06,1937.0,571.0
11-01-2014,06 - 07,1923.0,596.0
11-01-2014,07 - 08,1907.0,628.0
11-01-2014,08 - 09,1920.0,651.0
11-01-2014,09 - 10,1881.0,672.0
11-01-2014,10 - 11,1702.0,681.0
11-01-2014,11 - 12,1451.0,750.0
11-01-2014,12 - 13,1364.0,781.0
11-01-2014,13 - 14,1496.0,827.0
11-01-2014,14 - 15,1382.0,804.0
11-01-2014,15 - 16,1684.0,683.0
11-01-2014,16 - 17,1907.0,632.0
11-01-2014,17 - 18,2196.0,655.0
11-01-2014,18 - 19,2388.0,636.0
11-01-2014,19 - 20,2449.0,788.0
11-01-2014,20 - 21,2600.0,838.0
11-01-2014,21 - 22,2767.0,882.0
11-01-2014,22 - 23,2848.0,919.0
11-01-2014,23 - 00,2827.0,952.0
12-01-2014,00 - 01,2663.0,938.0
12-01-2014,01 - 02,2680.0,933.0
12-01-2014,02 - 03,2699.0,921.0
12-01-2014,03 - 04,2741.0,912.0
12-01-2014,04 - 05,2761.0,862.0
12-01-2014,05 - 06,2831.0,873.0
12-01-2014,06 - 07,2911.0,875.0
12-01-2014,07 - 08,2910.0,892.0
12-01-2014,08 - 09,2889.0,888.0
12-01-2014,09 - 10,2807.0,930.0
12-01-2014,10 - 11,2680.0,940.0
12-01-2014,11 - 12,2346.0,962.0
12-01-2014,12 - 13,2163.0,947.0
12-01-2014,13 - 14,2031.0,906.0
12-01-2014,14 - 15,1764.0,838.0
12-01-2014,15 - 16,1225.0,613.0
12-01-2014,16 - 17,870.0,448.0
12-01-2014,17 - 18,759.0,546.0
12-01-2014,18 - 19,497.0,503.0
12-01-2014,19 - 20,403.0,375.0
12-01-2014,20 - 21,332.0,289.0
12-01-2014,21 - 22,286.0,171.0
12-01-2014,22 - 23,318.0,118.0
12-01-2014,23 - 00,367.0,67.0
13-01-2014,00 - 01,550.0,45.0
13-01-2014,01 - 02,814.0,63.0
13-01-2014,02 - 03,985.0,102.0
13-01-2014,03 - 04,1121.0,139.0
13-01-2014,04 - 05,1331.0,168.0
13-01-2014,05 - 06,1682.0,241.0
13-01-2014,06 - 07,2066.0,346.0
13-01-2014,07 - 08,2411.0,487.0
13-01-2014,08 - 09,2635.0,585.0
13-01-2014,09 - 10,2696.0,667.0
13-01-2014,10 - 11,2648.0,734.0
13-01-2014,11 - 12,2550.0,777.0
13-01-2014,12 - 13,2419.0,763.0
13-01-2014,13 - 14,2197.0,721.0
13-01-2014,14 - 15,2033.0,630.0
13-01-2014,15 - 16,1906.0,519.0
13-01-2014,16 - 17,1712.0,452.0
13-01-2014,17 - 18,1473.0,364.0
13-01-2014,18 - 19,1307.0,334.0
13-01-2014,19 - 20,1120.0,345.0
13-01-2014,20 - 21,997.0,368.0
13-01-2014,21 - 22,895.0,213.0
13-01-2014,22 - 23,659.0,172.0
13-01-2014,23 - 00,514.0,122.0
14-01-2014,00 - 01,375.0,79.0
14-01-2014,01 - 02,242.0,63.0
14-01-2014,02 - 03,181.0,56.0
14-01-2014,03 - 04,180.0,42.0
14-01-2014,04 - 05,169.0,18.0
14-01-2014,05 - 06,130.0,11.0
14-01-2014,06 - 07,178.0,21.0
14-01-2014,07 - 08,198.0,21.0
14-01-2014,08 - 09,217.0,13.0
14-01-2014,09 - 10,218.0,5.0
14-01-2014,10 - 11,181.0,11.0
14-01-2014,11 - 12,159.0,12.0
14-01-2014,12 - 13,120.0,14.0
14-01-2014,13 - 14,106.0,15.0
14-01-2014,14 - 15,113.0,20.0
14-01-2014,15 - 16,164.0,26.0
14-01-2014,16 - 17,233.0,28.0
14-01-2014,17 - 18,250.0,34.0
14-01-2014,18 - 19,305.0,46.0
14-01-2014,19 - 20,379.0,70.0
14-01-2014,20 - 21,500.0,93.0
14-01-2014,21 - 22,553.0,123.0
14-01-2014,22 - 23,602.0,109.0
14-01-2014,23 - 00,607.0,74.0
15-01-2014,00 - 01,714.0,80.0
15-01-2014,01 - 02,788.0,71.0
15-01-2014,02 - 03,792.0,79.0
15-01-2014,03 - 04,887.0,88.0
15-01-2014,04 - 05,937.0,59.0
15-01-2014,05 - 06,1007.0,81.0
15-01-2014,06 - 07,1093.0,104.0
15-01-2014,07 - 08,1175.0,127.0
15-01-2014,08 - 09,1267.0,149.0
15-01-2014,09 - 10,1331.0,144.0
15-01-2014,10 - 11,1415.0,131.0
15-01-2014,11 - 12,1439.0,141.0
15-01-2014,12 - 13,1496.0,146.0
15-01-2014,13 - 14,1515.0,125.0
15-01-2014,14 - 15,1563.0,96.0
15-01-2014,15 - 16,1647.0,121.0
15-01-2014,16 - 17,1724.0,193.0
15-01-2014,17 - 18,1788.0,288.0
15-01-2014,18 - 19,1898.0,407.0
15-01-2014,19 - 20,2000.0,446.0
15-01-2014,20 - 21,2098.0,476.0
15-01-2014,21 - 22,2149.0,510.0
15-01-2014,22 - 23,2225.0,526.0
15-01-2014,23 - 00,2278.0,544.0
16-01-2014,00 - 01,2315.0,509.0
16-01-2014,01 - 02,2402.0,564.0
16-01-2014,02 - 03,2442.0,645.0
16-01-2014,03 - 04,2479.0,677.0
16-01-2014,04 - 05,2475.0,686.0
16-01-2014,05 - 06,2449.0,688.0
16-01-2014,06 - 07,2486.0,664.0
16-01-2014,07 - 08,2535.0,673.0
16-01-2014,08 - 09,2632.0,704.0
16-01-2014,09 - 10,2715.0,757.0
16-01-2014,10 - 11,2782.0,734.0
16-01-2014,11 - 12,2819.0,750.0
16-01-2014,12 - 13,2807.0,782.0
16-01-2014,13 - 14,2814.0,773.0
16-01-2014,14 - 15,2855.0,798.0
16-01-2014,15 - 16,2902.0,835.0
16-01-2014,16 - 17,2944.0,861.0
16-01-2014,17 - 18,3013.0,880.0
16-01-2014,18 - 19,3070.0,891.0
16-01-2014,19 - 20,3130.0,887.0
16-01-2014,20 - 21,3165.0,898.0
16-01-2014,21 - 22,3187.0,923.0
16-01-2014,22 - 23,3180.0,925.0
16-01-2014,23 - 00,3055.0,899.0
17-01-2014,00 - 01,2818.0,869.0
17-01-2014,01 - 02,2605.0,734.0
17-01-2014,02 - 03,2443.0,594.0
17-01-2014,03 - 04,2308.0,552.0
17-01-2014,04 - 05,2157.0,484.0
17-01-2014,05 - 06,2029.0,372.0
17-01-2014,06 - 07,1940.0,314.0
17-01-2014,07 - 08,1921.0,272.0
17-01-2014,08 - 09,1925.0,271.0
17-01-2014,09 - 10,1989.0,241.0
17-01-2014,10 - 11,2009.0,262.0
17-01-2014,11 - 12,2000.0,279.0
17-01-2014,12 - 13,2022.0,297.0
17-01-2014,13 - 14,2017.0,309.0
17-01-2014,14 - 15,2011.0,302.0
17-01-2014,15 - 16,2008.0,319.0
17-01-2014,16 - 17,2003.0,351.0
17-01-2014,17 - 18,1989.0,386.0
17-01-2014,18 - 19,2044.0,413.0
17-01-2014,19 - 20,2039.0,435.0
17-01-2014,20 - 21,2061.0,443.0
17-01-2014,21 - 22,2013.0,427.0
17-01-2014,22 - 23,2063.0,431.0
17-01-2014,23 - 00,2138.0,437.0
18-01-2014,00 - 01,2239.0,413.0
18-01-2014,01 - 02,2279.0,409.0
18-01-2014,02 - 03,2278.0,450.0
18-01-2014,03 - 04,2273.0,490.0
18-01-2014,04 - 05,2317.0,493.0
18-01-2014,05 - 06,2367.0,484.0
18-01-2014,06 - 07,2368.0,533.0
18-01-2014,07 - 08,2358.0,578.0
18-01-2014,08 - 09,2384.0,576.0
18-01-2014,09 - 10,2399.0,600.0
18-01-2014,10 - 11,2480.0,592.0
18-01-2014,11 - 12,2504.0,603.0
18-01-2014,12 - 13,2525.0,571.0
18-01-2014,13 - 14,2593.0,616.0
18-01-2014,14 - 15,2689.0,656.0
18-01-2014,15 - 16,2772.0,660.0
18-01-2014,16 - 17,2851.0,742.0
18-01-2014,17 - 18,2935.0,858.0
18-01-2014,18 - 19,3016.0,889.0
18-01-2014,19 - 20,3037.0,910.0
18-01-2014,20 - 21,3073.0,940.0
18-01-2014,21 - 22,3118.0,943.0
18-01-2014,22 - 23,3197.0,962.0
18-01-2014,23 - 00,3217.0,953.0
19-01-2014,00 - 01,3245.0,960.0
19-01-2014,01 - 02,3286.0,964.0
19-01-2014,02 - 03,3310.0,977.0
19-01-2014,03 - 04,3315.0,998.0
19-01-2014,04 - 05,3364.0,989.0
19-01-2014,05 - 06,3393.0,996.0
19-01-2014,06 - 07,3399.0,1009.0
19-01-2014,07 - 08,3433.0,1024.0
19-01-2014,08 - 09,3464.0,1029.0
19-01-2014,09 - 10,3469.0,1025.0
19-01-2014,10 - 11,3415.0,1017.0
19-01-2014,11 - 12,3411.0,1012.0
19-01-2014,12 - 13,3415.0,1008.0
19-01-2014,13 - 14,3412.0,1009.0
19-01-2014,14 - 15,3411.0,1002.0
19-01-2014,15 - 16,3437.0,1016.0
19-01-2014,16 - 17,3445.0,1014.0
19-01-2014,17 - 18,3385.0,1011.0
19-01-2014,18 - 19,3375.0,1010.0
19-01-2014,19 - 20,3415.0,1020.0
19-01-2014,20 - 21,3416.0,1010.0
19-01-2014,21 - 22,3376.0,998.0
19-01-2014,22 - 23,3323.0,990.0
19-01-2014,23 - 00,3277.0,978.0
20-01-2014,00 - 01,3209.0,962.0
20-01-2014,01 - 02,3169.0,945.0
20-01-2014,02 - 03,3162.0,937.0
20-01-2014,03 - 04,3155.0,949.0
20-01-2014,04 - 05,3141.0,941.0
20-01-2014,05 - 06,3084.0,934.0
20-01-2014,06 - 07,3064.0,938.0
20-01-2014,07 - 08,3018.0,949.0
20-01-2014,08 - 09,2947.0,947.0
20-01-2014,09 - 10,2879.0,945.0
20-01-2014,10 - 11,2781.0,915.0
20-01-2014,11 - 12,2712.0,939.0
20-01-2014,12 - 13,2562.0,945.0
20-01-2014,13 - 14,2482.0,939.0
20-01-2014,14 - 15,2493.0,948.0
20-01-2014,15 - 16,2513.0,911.0
20-01-2014,16 - 17,2473.0,879.0
20-01-2014,17 - 18,2427.0,860.0
20-01-2014,18 - 19,2405.0,848.0
20-01-2014,19 - 20,2343.0,841.0
20-01-2014,20 - 21,2302.0,775.0
20-01-2014,21 - 22,2303.0,767.0
20-01-2014,22 - 23,2242.0,715.0
20-01-2014,23 - 00,2169.0,654.0
21-01-2014,00 - 01,2057.0,595.0
21-01-2014,01 - 02,1950.0,545.0
21-01-2014,02 - 03,1852.0,523.0
21-01-2014,03 - 04,1742.0,439.0
21-01-2014,04 - 05,1618.0,419.0
21-01-2014,05 - 06,1519.0,464.0
21-01-2014,06 - 07,1451.0,409.0
21-01-2014,07 - 08,1381.0,397.0
21-01-2014,08 - 09,1334.0,454.0
21-01-2014,09 - 10,1312.0,493.0
21-01-2014,10 - 11,1302.0,502.0
21-01-2014,11 - 12,1358.0,445.0
21-01-2014,12 - 13,1331.0,421.0
21-01-2014,13 - 14,1362.0,430.0
21-01-2014,14 - 15,1422.0,455.0
21-01-2014,15 - 16,1437.0,432.0
21-01-2014,16 - 17,1487.0,426.0
21-01-2014,17 - 18,1590.0,460.0
21-01-2014,18 - 19,1674.0,502.0
21-01-2014,19 - 20,1722.0,506.0
21-01-2014,20 - 21,1679.0,474.0
21-01-2014,21 - 22,1699.0,444.0
21-01-2014,22 - 23,1697.0,494.0
21-01-2014,23 - 00,1769.0,505.0
22-01-2014,00 - 01,1882.0,483.0
22-01-2014,01 - 02,1937.0,423.0
22-01-2014,02 - 03,1930.0,499.0
22-01-2014,03 - 04,1939.0,557.0
22-01-2014,04 - 05,2051.0,605.0
22-01-2014,05 - 06,2193.0,637.0
22-01-2014,06 - 07,2321.0,707.0
22-01-2014,07 - 08,2443.0,754.0
22-01-2014,08 - 09,2516.0,746.0
22-01-2014,09 - 10,2547.0,725.0
22-01-2014,10 - 11,2516.0,709.0
22-01-2014,11 - 12,2483.0,704.0
22-01-2014,12 - 13,2460.0,684.0
22-01-2014,13 - 14,2443.0,661.0
22-01-2014,14 - 15,2433.0,664.0
22-01-2014,15 - 16,2427.0,714.0
22-01-2014,16 - 17,2420.0,724.0
22-01-2014,17 - 18,2467.0,665.0
22-01-2014,18 - 19,2561.0,655.0
22-01-2014,19 - 20,2546.0,640.0
22-01-2014,20 - 21,2590.0,650.0
22-01-2014,21 - 22,2637.0,681.0
22-01-2014,22 - 23,2713.0,684.0
22-01-2014,23 - 00,2733.0,678.0
23-01-2014,00 - 01,2672.0,618.0
23-01-2014,01 - 02,2593.0,611.0
23-01-2014,02 - 03,2597.0,550.0
23-01-2014,03 - 04,2582.0,524.0
23-01-2014,04 - 05,2622.0,527.0
23-01-2014,05 - 06,2664.0,521.0
23-01-2014,06 - 07,2685.0,563.0
23-01-2014,07 - 08,2712.0,622.0
23-01-2014,08 - 09,2767.0,604.0
23-01-2014,09 - 10,2802.0,736.0
23-01-2014,10 - 11,2791.0,814.0
23-01-2014,11 - 12,2822.0,798.0
23-01-2014,12 - 13,2894.0,765.0
23-01-2014,13 - 14,2974.0,790.0
23-01-2014,14 - 15,2993.0,785.0
23-01-2014,15 - 16,2966.0,772.0
23-01-2014,16 - 17,2917.0,796.0
23-01-2014,17 - 18,2995.0,837.0
23-01-2014,18 - 19,3057.0,842.0
23-01-2014,19 - 20,3076.0,813.0
23-01-2014,20 - 21,3017.0,852.0
23-01-2014,21 - 22,2990.0,857.0
23-01-2014,22 - 23,3028.0,824.0
23-01-2014,23 - 00,3035.0,772.0
24-01-2014,00 - 01,3086.0,760.0
24-01-2014,01 - 02,3034.0,730.0
24-01-2014,02 - 03,2952.0,739.0
24-01-2014,03 - 04,2926.0,687.0
24-01-2014,04 - 05,2799.0,659.0
24-01-2014,05 - 06,2711.0,632.0
24-01-2014,06 - 07,2649.0,616.0
24-01-2014,07 - 08,2605.0,582.0
24-01-2014,08 - 09,2528.0,604.0
24-01-2014,09 - 10,2526.0,646.0
24-01-2014,10 - 11,2702.0,778.0
24-01-2014,11 - 12,2853.0,815.0
24-01-2014,12 - 13,2830.0,825.0
24-01-2014,13 - 14,2793.0,782.0
24-01-2014,14 - 15,2727.0,703.0
24-01-2014,15 - 16,2470.0,666.0
24-01-2014,16 - 17,2209.0,629.0
24-01-2014,17 - 18,2175.0,608.0
24-01-2014,18 - 19,2208.0,607.0
24-01-2014,19 - 20,2279.0,596.0
24-01-2014,20 - 21,2482.0,616.0
24-01-2014,21 - 22,2590.0,617.0
24-01-2014,22 - 23,2665.0,624.0
24-01-2014,23 - 00,2509.0,561.0
25-01-2014,00 - 01,2197.0,583.0
25-01-2014,01 - 02,2096.0,621.0
25-01-2014,02 - 03,2127.0,476.0
25-01-2014,03 - 04,2287.0,349.0
25-01-2014,04 - 05,2514.0,360.0
25-01-2014,05 - 06,2603.0,505.0
25-01-2014,06 - 07,2612.0,613.0
25-01-2014,07 - 08,2691.0,645.0
25-01-2014,08 - 09,2694.0,645.0
25-01-2014,09 - 10,2722.0,674.0
25-01-2014,10 - 11,2822.0,658.0
25-01-2014,11 - 12,2901.0,673.0
25-01-2014,12 - 13,2943.0,644.0
25-01-2014,13 - 14,2939.0,603.0
25-01-2014,14 - 15,2954.0,546.0
25-01-2014,15 - 16,3062.0,539.0
25-01-2014,16 - 17,3191.0,667.0
25-01-2014,17 - 18,3197.0,775.0
25-01-2014,18 - 19,3236.0,788.0
25-01-2014,19 - 20,3300.0,821.0
25-01-2014,20 - 21,3317.0,811.0
25-01-2014,21 - 22,3314.0,819.0
25-01-2014,22 - 23,3231.0,896.0
25-01-2014,23 - 00,3156.0,894.0
26-01-2014,00 - 01,3089.0,824.0
26-01-2014,01 - 02,3071.0,709.0
26-01-2014,02 - 03,2996.0,697.0
26-01-2014,03 - 04,2917.0,628.0
26-01-2014,04 - 05,2796.0,675.0
26-01-2014,05 - 06,2660.0,801.0
26-01-2014,06 - 07,2643.0,818.0
26-01-2014,07 - 08,2565.0,704.0
26-01-2014,08 - 09,2519.0,644.0
26-01-2014,09 - 10,2560.0,649.0
26-01-2014,10 - 11,2632.0,582.0
26-01-2014,11 - 12,2749.0,517.0
26-01-2014,12 - 13,2759.0,475.0
26-01-2014,13 - 14,2832.0,481.0
26-01-2014,14 - 15,2875.0,580.0
26-01-2014,15 - 16,2879.0,552.0
26-01-2014,16 - 17,2873.0,541.0
26-01-2014,17 - 18,2865.0,527.0
26-01-2014,18 - 19,2910.0,645.0
26-01-2014,19 - 20,2968.0,679.0
26-01-2014,20 - 21,3043.0,715.0
26-01-2014,21 - 22,3157.0,730.0
26-01-2014,22 - 23,3224.0,751.0
26-01-2014,23 - 00,3187.0,801.0
27-01-2014,00 - 01,3138.0,828.0
27-01-2014,01 - 02,3150.0,810.0
27-01-2014,02 - 03,3114.0,750.0
27-01-2014,03 - 04,3048.0,770.0
27-01-2014,04 - 05,3039.0,789.0
27-01-2014,05 - 06,3014.0,794.0
27-01-2014,06 - 07,3027.0,814.0
27-01-2014,07 - 08,3030.0,830.0
27-01-2014,08 - 09,2922.0,840.0
27-01-2014,09 - 10,2847.0,780.0
27-01-2014,10 - 11,2728.0,758.0
27-01-2014,11 - 12,2595.0,712.0
