Period,Date,Hour,System Price,Forecast,Upper,Lower
1,2018-06-14,00:00:00,47.300,43.258,69.908,16.607
1,2018-06-14,01:00:00,44.990,41.772,68.489,15.054
1,2018-06-14,02:00:00,42.130,40.814,67.599,14.029
1,2018-06-14,03:00:00,41.970,40.428,67.280,13.576
1,2018-06-14,04:00:00,42.030,40.472,67.391,13.553
1,2018-06-14,05:00:00,44.970,41.921,68.907,14.935
1,2018-06-14,06:00:00,46.690,44.765,71.817,17.712
1,2018-06-14,07:00:00,49.410,46.276,73.395,19.157
1,2018-06-14,08:00:00,51.630,47.050,74.236,19.865
1,2018-06-14,09:00:00,49.800,47.087,74.339,19.836
1,2018-06-14,10:00:00,48.900,46.887,74.204,19.569
1,2018-06-14,11:00:00,47.970,46.638,74.021,19.255
1,2018-06-14,12:00:00,47.850,46.239,73.688,18.790
1,2018-06-14,13:00:00,47.650,45.956,73.471,18.442
1,2018-06-14,14:00:00,47.220,45.361,72.942,17.781
1,2018-06-14,15:00:00,46.290,45.086,72.731,17.440
1,2018-06-14,16:00:00,45.910,45.010,72.720,17.299
1,2018-06-14,17:00:00,46.870,45.603,73.378,17.827
1,2018-06-14,18:00:00,47.510,46.424,74.264,18.584
1,2018-06-14,19:00:00,47.630,46.590,74.495,18.684
1,2018-06-14,20:00:00,47.190,46.195,74.165,18.225
1,2018-06-14,21:00:00,46.860,45.963,73.997,17.929
1,2018-06-14,22:00:00,46.200,45.542,73.640,17.444
1,2018-06-14,23:00:00,41.100,43.349,71.511,15.186
1,2018-06-15,00:00:00,40.320,42.460,70.166,14.754
1,2018-06-15,01:00:00,38.840,41.002,68.771,13.233
1,2018-06-15,02:00:00,37.950,40.062,67.893,12.230
1,2018-06-15,03:00:00,36.790,39.683,67.576,11.789
1,2018-06-15,04:00:00,37.740,39.726,67.682,11.770
1,2018-06-15,05:00:00,41.930,41.148,69.166,13.130
1,2018-06-15,06:00:00,46.520,43.940,72.020,15.860
1,2018-06-15,07:00:00,46.960,45.423,73.564,17.281
1,2018-06-15,08:00:00,47.600,46.183,74.386,17.980
1,2018-06-15,09:00:00,47.740,46.219,74.484,17.954
1,2018-06-15,10:00:00,47.900,46.023,74.349,17.696
1,2018-06-15,11:00:00,47.730,45.778,74.166,17.391
1,2018-06-15,12:00:00,47.210,45.386,73.835,16.938
1,2018-06-15,13:00:00,46.950,45.109,73.619,16.600
1,2018-06-15,14:00:00,46.660,44.525,73.096,15.955
1,2018-06-15,15:00:00,46.080,44.255,72.886,15.623
1,2018-06-15,16:00:00,45.880,44.180,72.873,15.488
1,2018-06-15,17:00:00,46.120,44.762,73.515,16.009
1,2018-06-15,18:00:00,46.490,45.568,74.382,16.755
1,2018-06-15,19:00:00,46.440,45.731,74.604,16.857
1,2018-06-15,20:00:00,46.210,45.343,74.277,16.410
1,2018-06-15,21:00:00,46.200,45.116,74.110,16.122
1,2018-06-15,22:00:00,46.190,44.702,73.756,15.649
1,2018-06-15,23:00:00,45.560,42.550,71.663,13.436
1,2018-06-16,00:00:00,43.910,39.407,66.483,12.332
1,2018-06-16,01:00:00,41.610,38.054,65.185,10.923
1,2018-06-16,02:00:00,41.010,37.181,64.367,9.995
1,2018-06-16,03:00:00,40.670,36.829,64.070,9.588
1,2018-06-16,04:00:00,40.250,36.870,64.166,9.573
1,2018-06-16,05:00:00,41.250,38.190,65.540,10.839
1,2018-06-16,06:00:00,42.490,40.780,68.186,13.375
1,2018-06-16,07:00:00,43.910,42.157,69.617,14.697
1,2018-06-16,08:00:00,44.990,42.862,70.377,15.348
1,2018-06-16,09:00:00,45.440,42.896,70.465,15.327
1,2018-06-16,10:00:00,45.670,42.713,70.337,15.090
1,2018-06-16,11:00:00,45.500,42.487,70.165,14.809
1,2018-06-16,12:00:00,45.060,42.123,69.855,14.391
1,2018-06-16,13:00:00,44.540,41.866,69.652,14.080
1,2018-06-16,14:00:00,44.510,41.324,69.164,13.484
1,2018-06-16,15:00:00,44.400,41.073,68.966,13.179
1,2018-06-16,16:00:00,44.530,41.004,68.951,13.056
1,2018-06-16,17:00:00,44.870,41.544,69.545,13.543
1,2018-06-16,18:00:00,45.420,42.292,70.346,14.238
1,2018-06-16,19:00:00,46.140,42.443,70.550,14.335
1,2018-06-16,20:00:00,45.440,42.083,70.244,13.922
1,2018-06-16,21:00:00,45.220,41.872,70.086,13.658
1,2018-06-16,22:00:00,45.620,41.488,69.755,13.221
1,2018-06-16,23:00:00,44.460,39.490,67.810,11.170
1,2018-06-17,00:00:00,43.840,38.312,65.896,10.727
1,2018-06-17,01:00:00,42.090,36.996,64.631,9.360
1,2018-06-17,02:00:00,40.420,36.147,63.834,8.461
1,2018-06-17,03:00:00,40.020,35.805,63.543,8.067
1,2018-06-17,04:00:00,39.600,35.844,63.633,8.055
1,2018-06-17,05:00:00,39.640,37.128,64.968,9.288
1,2018-06-17,06:00:00,40.550,39.647,67.537,11.756
1,2018-06-17,07:00:00,41.480,40.985,68.926,13.043
1,2018-06-17,08:00:00,42.960,41.671,69.663,13.678
1,2018-06-17,09:00:00,44.050,41.703,69.746,13.660
1,2018-06-17,10:00:00,44.400,41.526,69.619,13.432
1,2018-06-17,11:00:00,44.430,41.305,69.449,13.162
1,2018-06-17,12:00:00,44.220,40.952,69.146,12.758
1,2018-06-17,13:00:00,43.890,40.702,68.946,12.458
1,2018-06-17,14:00:00,43.210,40.175,68.469,11.880
1,2018-06-17,15:00:00,43.170,39.931,68.275,11.586
1,2018-06-17,16:00:00,43.250,39.863,68.258,11.469
1,2018-06-17,17:00:00,44.010,40.389,68.833,11.944
1,2018-06-17,18:00:00,44.120,41.116,69.610,12.622
1,2018-06-17,19:00:00,45.120,41.262,69.806,12.719
1,2018-06-17,20:00:00,45.700,40.913,69.507,12.320
1,2018-06-17,21:00:00,45.920,40.708,69.351,12.065
1,2018-06-17,22:00:00,45.900,40.335,69.027,11.642
1,2018-06-17,23:00:00,44.480,38.392,67.134,9.650
1,2018-06-18,00:00:00,43.460,43.033,75.372,10.694
1,2018-06-18,01:00:00,40.500,41.555,73.949,9.161
1,2018-06-18,02:00:00,38.940,40.602,73.051,8.152
1,2018-06-18,03:00:00,37.690,40.218,72.722,7.713
1,2018-06-18,04:00:00,36.820,40.261,72.821,7.702
1,2018-06-18,05:00:00,40.850,41.703,74.317,9.089
1,2018-06-18,06:00:00,44.920,44.532,77.201,11.863
1,2018-06-18,07:00:00,47.110,46.035,78.759,13.311
1,2018-06-18,08:00:00,47.890,46.806,79.584,14.027
1,2018-06-18,09:00:00,47.510,46.842,79.675,14.009
1,2018-06-18,10:00:00,46.690,46.643,79.530,13.755
1,2018-06-18,11:00:00,45.920,46.395,79.337,13.454
1,2018-06-18,12:00:00,45.330,45.998,78.994,13.002
1,2018-06-18,13:00:00,45.320,45.717,78.768,12.667
1,2018-06-18,14:00:00,45.070,45.125,78.230,12.021
1,2018-06-18,15:00:00,44.920,44.851,78.009,11.693
1,2018-06-18,16:00:00,44.520,44.776,77.988,11.564
1,2018-06-18,17:00:00,45.450,45.366,78.632,12.100
1,2018-06-18,18:00:00,46.410,46.182,79.502,12.863
1,2018-06-18,19:00:00,46.100,46.347,79.721,12.974
1,2018-06-18,20:00:00,45.250,45.955,79.382,12.528
1,2018-06-18,21:00:00,44.850,45.724,79.204,12.244
1,2018-06-18,22:00:00,44.140,45.305,78.839,11.771
1,2018-06-18,23:00:00,41.490,43.123,76.710,9.536
2,2018-06-08,00:00:00,46.010,45.267,46.648,43.886
2,2018-06-08,01:00:00,42.710,43.645,45.605,41.685
2,2018-06-08,02:00:00,42.280,42.646,45.055,40.238
2,2018-06-08,03:00:00,43.090,42.351,45.141,39.560
2,2018-06-08,04:00:00,43.350,42.255,45.385,39.125
2,2018-06-08,05:00:00,46.300,43.728,47.168,40.288
2,2018-06-08,06:00:00,49.330,46.439,50.167,42.711
2,2018-06-08,07:00:00,52.040,47.909,51.907,43.911
2,2018-06-08,08:00:00,54.520,48.608,52.862,44.354
2,2018-06-08,09:00:00,53.900,48.653,53.151,44.154
2,2018-06-08,10:00:00,53.640,48.562,53.294,43.830
2,2018-06-08,11:00:00,52.870,48.327,53.284,43.370
2,2018-06-08,12:00:00,49.950,47.898,53.073,42.723
2,2018-06-08,13:00:00,49.850,47.585,52.971,42.200
2,2018-06-08,14:00:00,49.620,47.133,52.723,41.542
2,2018-06-08,15:00:00,48.770,46.959,52.749,41.168
2,2018-06-08,16:00:00,48.680,46.943,52.929,40.958
2,2018-06-08,17:00:00,49.450,47.535,53.710,41.359
2,2018-06-08,18:00:00,49.750,48.368,54.729,42.006
2,2018-06-08,19:00:00,49.410,48.547,55.091,42.003
2,2018-06-08,20:00:00,48.880,48.216,54.939,41.492
2,2018-06-08,21:00:00,48.840,48.046,54.945,41.147
2,2018-06-08,22:00:00,49.240,47.730,54.802,40.658
2,2018-06-08,23:00:00,47.280,45.617,52.859,38.376
2,2018-06-09,00:00:00,46.260,42.142,49.018,35.265
2,2018-06-09,01:00:00,43.700,40.634,47.663,33.605
2,2018-06-09,02:00:00,42.070,39.704,46.885,32.524
2,2018-06-09,03:00:00,41.320,39.427,46.756,32.099
