Date,NO,SE,FI,DK,Nordic,EE,LV,LT,Baltic
02-02-2018,495489,489327,275574,104372,1364768.0,26941,22818,36933,86692.0
03-02-2018,488519,474548,277138,96753,1336962.0,24850,20394,32984,78228.0
04-02-2018,486469,477300,287009,93204,1343996.0,25123,20075,32495,77693.0
05-02-2018,509026,540844,307040,110203,1467122.0,28869,23593,37812,90274.0
06-02-2018,503304,537795,306538,113656,1461303.0,29377,23779,38308,91464.0
07-02-2018,500173,524299,300264,112209,1436957.0,29103,23742,37719,90564.0
08-02-2018,493560,502484,295214,111052,1402317.0,29641,24238,38233,92112.0
09-02-2018,475068,488523,290512,107463,1361574.0,30436,23929,38450,92815.0
10-02-2018,449829,455362,272057,97283,1274541.0,27136,21644,34659,83439.0
11-02-2018,446541,449089,268779,92520,1256939.0,25750,20856,33519,80125.0
12-02-2018,477704,484457,284339,103921,1350429.0,28477,23357,37614,89448.0
13-02-2018,478291,474160,276324,107920,1336699.0,28409,23177,37493,89079.0
14-02-2018,466032,471526,266811,106523,1310900.0,28249,22992,37555,88796.0
15-02-2018,473555,476558,274039,106544,1330701.0,29286,23522,37433,90241.0
16-02-2018,469717,474981,284538,100441,1329676.0,28951,23291,32710,84952.0
17-02-2018,451978,433546,275290,91411,1252230.0,26124,20640,32475,79239.0
18-02-2018,439624,431650,275625,89680,1236587.0,25336,20159,32380,77875.0
19-02-2018,472224,484141,302226,105168,1363793.0,28839,23332,36783,88954.0
20-02-2018,481128,503198,308590,105451,1398371.0,30009,23676,37445,91130.0
21-02-2018,482002,513588,311614,106710,1413924.0,31128,24328,38188,93644.0
22-02-2018,481616,511573,313278,106715,1413190.0,31290,24624,39191,95105.0
23-02-2018,477937,500699,311710,104874,1341750.0,29802,24647,39710,94159.0
24-02-2018,457640,478743,303690,91778,1331867.0,27520,22156,35756,85432.0
25-02-2018,460651,484225,285238,94266,1324380.0,27456,21979,35401,84836.0
26-02-2018,506836,532216,298716,108202,1445969.0,31213,24661,40245,96119.0
27-02-2018,514598,556956,316301,112721,1500586.0,32301,24667,40859,97827.0
28-02-2018,530676,581538,321620,116178,1550019.0,32847,25212,41312,99371.0
01-03-2018,529751,548040,313460,116267,1507542.0,31989,25051,40999,98039.0
02-03-2018,520734,533314,308019,112984,1475057.0,30679,24044,39517,94240.0
03-03-2018,485228,483163,291945,100856,1361199.0,26756,21526,36568,84850.0
04-03-2018,464953,464996,283233,95869,1309062.0,26739,20924,34448,82111.0
05-03-2018,498228,503217,300317,109017,1410785.0,29900,23522,39018,92440.0
06-03-2018,496524,486310,296842,107260,1386950.0,29763,23070,37831,90664.0
07-03-2018,485176,486982,293500,108358,1374032.0,29391,23431,38334,91156.0
08-03-2018,477835,486309,294153,109149,1315750.0,29316,23279,37856,90451.0
09-03-2018,473079,473653,281350,106362,1334443.0,28494,22759,36323,87576.0
10-03-2018,449242,443789,259207,94419,1246672.0,25171,20219,32585,77975.0
11-03-2018,450431,437104,251146,94178,1232873.0,24135,19446,31279,74860.0
12-03-2018,469878,467817,271468,106174,1315348.0,27356,21791,35415,84562.0
13-03-2018,458471,467272,266005,107647,1299407.0,27133,21997,36117,85247.0
14-03-2018,462197,473809,272003,107629,1315644.0,27663,22311,36004,85978.0
15-03-2018,468100,492662,282775,110372,1353913.0,27792,22408,36397,86597.0
16-03-2018,484959,505284,291884,109904,1392042.0,28322,22861,36833,88016.0
17-03-2018,468386,470077,277538,100508,1316510.0,25514,20682,33455,79651.0
18-03-2018,456259,450009,256010,95931,1258214.0,24351,19932,32325,76608.0
19-03-2018,464909,471167,266675,105581,1308342.0,27272,22341,35923,79570.0
20-03-2018,449628,458767,275046,102885,1286345.0,27630,22440,36188,86258.0
21-03-2018,446277,448637,282129,105659,1282712.0,28019,22508,36057,86584.0
22-03-2018,437283,445514,267223,106380,1256402.0,27510,22504,36667,86681.0
23-03-2018,441023,439148,276434,103268,1259857.0,27215,21725,35763,84703.0
24-03-2018,401748,407997,263534,91222,1164521.0,24494,19593,31935,76022.0
25-03-2018,375030,373236,236522,84773,1069565.0,22929,18343,29301,70573.0
26-03-2018,430716,453495,272397,99235,1255846.0,26829,21832,35113,83774.0
27-03-2018,441398,474178,279642,102402,1297639.0,27023,22045,35432,84500.0
28-03-2018,434230,469735,277315,103835,1285124.0,27337,22032,35727,85096.0
29-03-2018,417530,454499,271468,92758,1236270.0,26574,21603,36077,84254.0
30-03-2018,413935,414419,253801,88147,1170309.0,23403,19852,35862,79117.0
31-03-2018,409110,397592,250554,87145,1144413.0,22793,18889,31612,73294.0
01-04-2018,399574,396167,244859,83638,1124241.0,21985,18169,28201,68355.0
02-04-2018,411875,397025,248045,84142,1141092.0,26192,18847,28741,73780.0
03-04-2018,444179,439256,260617,99908,1243967.0,25566,21069,34073,80708.0
04-04-2018,433782,421420,261299,94799,1211313.0,25674,21338,33593,80605.0
05-04-2018,426102,407852,252304,96847,1183115.0,24704,21046,33126,78876.0
06-04-2018,408919,408805,251340,93883,1162985.0,24842,21294,33256,79392.0
07-04-2018,391851,367469,234090,82756,1076170.0,21788,18437,29492,69717.0
08-04-2018,384650,349985,226896,78999,1040543.0,20865,17250,27625,65740.0
09-04-2018,410469,386736,241742,91811,1130759.0,23285,19886,30565,73736.0
10-04-2018,400511,389952,240238,91525,1122236.0,24384,20490,31090,75964.0
11-04-2018,390460,400791,239410,94741,1125407.0,23959,20432,31247,75638.0
12-04-2018,382316,388759,238678,93150,1102908.0,24092,20271,31067,75430.0
13-04-2018,366892,366270,233730,89014,1055915.0,23733,19894,30945,74572.0
14-04-2018,337124,330099,210234,80660,958132.0,20410,17627,27248,65285.0
15-04-2018,324402,331548,205707,80937,942603.0,19818,17064,26085,62967.0
16-04-2018,357489,443545,223498,93701,1118243.0,22618,19561,30509,72688.0
17-04-2018,354794,375778,226245,92927,1049754.0,23344,20393,31400,75137.0
18-04-2018,348108,364372,225001,90094,1027581.0,23273,19901,31117,74291.0
19-04-2018,341582,356992,218312,90224,1007118.0,23168,19958,31271,74397.0
20-04-2018,342518,340526,220716,85189,988954.0,22751,19618,30594,72963.0
21-04-2018,329628,313414,208992,75049,927092.0,20015,18120,27445,65580.0
22-04-2018,330827,318119,210208,76215,935374.0,19870,16761,26715,63346.0
23-04-2018,359791,367367,225950,88688,1041799.0,23032,19275,31042,73349.0
24-04-2018,360515,376117,226899,90684,1054217.0,22938,19660,31923,74521.0
25-04-2018,357862,374409,221525,91895,1046107.0,23257,20192,32752,76201.0
26-04-2018,359420,370073,222705,89164,1041370.0,23016,19950,32470,75436.0
27-04-2018,357224,367415,224273,76817,1025731.0,22937,19724,32086,74747.0
28-04-2018,341140,336611,210818,77108,965681.0,19747,17358,28677,65782.0
29-04-2018,334269,332632,206617,76334,949862.0,18836,16432,27639,62907.0
30-04-2018,352502,353436,216722,88651,1011317.0,20848,17453,30388,68689.0
01-05-2018,352714,346210,208584,86090,993597.0,19320,16914,27999,64233.0
02-05-2018,353718,370093,226788,93299,1043908.0,22584,19044,32085,73713.0
03-05-2018,352845,368189,220621,94499,1036157.0,22627,18983,32283,73893.0
04-05-2018,354711,353800,225951,88066,1022540.0,22276,16631,31699,70606.0
05-05-2018,318124,311739,208942,76419,915222.0,19088,16071,28609,63768.0
06-05-2018,303613,301080,194915,74922,874536.0,17760,16182,27673,61615.0
07-05-2018,328730,333778,208064,89133,959918.0,21298,18991,31526,71815.0
08-05-2018,323192,327910,201611,90777,943494.0,20723,18926,32184,71833.0
09-05-2018,308570,326235,208161,90766,934074.0,20487,19088,32224,71799.0
10-05-2018,294554,308483,198872,79043,880957.0,20982,19023,32503,72508.0
11-05-2018,310840,315909,203351,78822,908956.0,20727,18908,32043,71678.0
12-05-2018,294425,296123,190159,74126,854838.0,17667,16732,28619,63018.0
13-05-2018,286627,295075,179581,74775,836060.0,16893,16304,27916,61113.0
14-05-2018,304337,328031,196141,89514,916910.0,20742,19042,31661,71445.0
15-05-2018,302393,328619,192676,90161,913911.0,21073,19298,32314,72685.0
16-05-2018,302001,326147,192180,93397,914101.0,21007,19239,31922,72168.0
17-05-2018,288586,327572,192906,92093,901161.0,21123,19479,32155,72757.0
18-05-2018,301828,321277,197601,88136,908841.0,20782,18927,31682,71391.0
19-05-2018,285298,283249,185094,75943,829591.0,17681,16649,28175,62505.0
20-05-2018,275130,276869,177938,73511,803448.0,17215,15951,27330,60496.0
21-05-2018,280143,322789,193270,78391,874212.0,20545,18948,31092,70585.0
22-05-2018,306383,319061,195223,91509,912603.0,21053,19124,31387,71564.0
23-05-2018,306754,323414,195947,92955,919077.0,20691,19548,31518,71757.0
24-05-2018,298061,319475,197144,95066,909753.0,19999,20140,31666,71805.0
25-05-2018,293531,311532,199296,89990,894355.0,20807,19087,32167,72061.0
26-05-2018,275172,282779,180719,77679,816688.0,18113,17132,29458,64703.0
27-05-2018,270889,277012,178576,76573,803054.0,17520,16675,28435,62630.0
28-05-2018,292135,321407,197791,91398,868513.0,20456,19378,32968,72802.0
29-05-2018,289509,318880,197279,93406,899079.0,20784,19924,33589,74297.0
30-05-2018,287549,322573,194062,93353,897538.0,20823,19999,33940,74762.0
31-05-2018,286845,318843,196036,92627,859966.0,20669,19495,33033,73197.0
01-06-2018,286144,310275,199810,89828,885412.0,20549,19101,32407,72057.0
02-06-2018,271239,273086,183157,78395,805505.0,17563,16834,28514,62911.0
03-06-2018,267938,273001,179273,77178,797395.0,16997,16367,27431,60795.0
04-06-2018,292358,328366,200996,89321,909235.0,20329,19243,31912,71484.0
05-06-2018,300721,328027,206213,82591,881636.0,20260,18742,31075,70077.0
06-06-2018,301513,301461,204919,91651,899193.0,20757,18839,31179,70775.0
07-06-2018,297194,315585,210096,92459,915336.0,20843,19050,31426,71319.0
08-06-2018,295208,314145,207982,90520,908279.0,20448,18913,31440,70801.0
09-06-2018,273264,283237,192093,78736,827331.0,17745,16480,28163,62388.0
10-06-2018,272208,274653,184903,78160,809850.0,17080,16433,27365,60878.0
11-06-2018,297599,316702,198611,92044,904510.0,20520,19214,31867,71601.0
12-06-2018,302312,320159,199268,92503,914251.0,21056,19261,31738,72055.0
13-06-2018,301793,325044,204243,93046,924137.0,20861,18926,32207,71994.0
14-06-2018,296216,311839,202768,93632,904454.0,21009,19060,32524,72593.0
15-06-2018,291742,307435,198180,87498,884865.0,20827,19365,32266,72458.0
16-06-2018,273863,278802,184270,76326,813269.0,17880,16977,28665,63522.0
17-06-2018,273093,281803,179324,75235,809455.0,17272,16467,27813,61552.0
18-06-2018,297565,321900,195264,88645,868801.0,20132,19168,32703,72003.0
19-06-2018,297741,320739,191554,89542,899606.0,20520,18771,32723,72014.0
20-06-2018,304330,329866,187233,92073,913509.0,20406,18859,32494,71759.0
21-06-2018,306892,318159,185525,89655,900238.0,20623,19409,32799,72831.0
22-06-2018,301519,274886,173986,89025,839419.0,18926,18142,31704,68772.0
23-06-2018,286741,265678,166362,78302,797089.0,15904,15039,27943,58886.0
24-06-2018,274847,267712,165578,75377,783521.0,15870,14323,26721,56914.0
25-06-2018,295632,309903,187184,90410,883128.0,19654,17917,31157,68728.0
26-06-2018,296671,317400,194146,91262,899485.0,19892,18510,31704,70106.0
27-06-2018,294776,321922,199886,92223,874246.0,20179,18885,32350,71414.0
28-06-2018,294511,316304,201779,92582,905181.0,20391,18804,32887,72082.0
29-06-2018,289591,313266,205656,88020,896539.0,20067,18459,32161,70687.0
30-06-2018,271471,277980,191417,77622,818495.0,17123,16176,27727,61026.0
01-07-2018,264093,279401,184481,75745,803725.0,16799,15733,26833,59365.0
02-07-2018,280421,317897,202132,89763,890215.0,20382,18393,31040,69815.0
03-07-2018,283732,308637,203956,91571,887900.0,20558,18650,31787,70995.0
04-07-2018,286081,315780,204631,90961,897464.0,20363,18615,31530,70508.0
05-07-2018,285166,314481,204839,90829,895319.0,20312,18378,30689,69379.0
06-07-2018,280969,308396,202764,88757,880896.0,20247,18361,27217,65825.0
07-07-2018,265533,270220,187286,77202,800250.0,17173,16409,27108,60690.0
08-07-2018,259896,269213,183084,75718,787918.0,16407,15777,27007,59191.0
09-07-2018,280115,300068,198669,89434,834562.0,19463,16960,31061,67484.0
10-07-2018,278623,301614,195694,89193,760395.0,19606,19060,32165,70831.0
11-07-2018,278039,299325,197251,90058,864682.0,19765,19266,32447,71478.0
12-07-2018,275399,296198,196471,89866,857939.0,19924,19376,32550,71850.0
13-07-2018,277037,291764,196397,85403,850610.0,19820,19048,31950,70818.0
14-07-2018,260579,259668,185022,72883,778149.0,17057,16469,28636,62162.0
15-07-2018,256691,258602,182391,72333,770023.0,16663,16092,27812,60567.0
16-07-2018,271227,282404,199662,82735,836028.0,19404,19065,31909,70378.0
17-07-2018,269113,281832,200119,85098,836164.0,19975,19523,32844,72342.0
18-07-2018,268572,284052,195928,84628,833186.0,19252,19697,33236,72185.0
19-07-2018,267850,278351,194983,81876,823071.0,19697,19432,32558,71687.0
20-07-2018,269520,279128,193571,79633,821858.0,19473,19421,32586,71480.0
21-07-2018,256743,255302,189261,72195,773504.0,17475,17163,29238,63876.0
22-07-2018,252619,252078,183359,71643,759703.0,16491,16666,28179,61336.0
23-07-2018,271596,278758,198467,80479,829305.0,18931,19266,32107,70304.0
24-07-2018,272039,277242,200172,83377,832834.0,19909,19579,32437,71925.0
25-07-2018,267326,280463,201785,84740,834317.0,20094,19446,32579,72119.0
26-07-2018,269469,282677,201963,85039,839157.0,20479,19493,33141,73113.0
27-07-2018,267133,280998,204041,82978,835158.0,20191,19248,32735,72174.0
28-07-2018,253277,260535,192268,76200,782284.0,18050,17468,29877,65395.0
29-07-2018,246991,254621,186750,73089,761453.0,18065,17136,29066,64267.0
30-07-2018,269658,278351,200575,84906,833491.0,20842,20013,33068,73923.0
31-07-2018,272819,281303,205376,86372,845870.0,21205,20262,33661,75128.0
01-08-2018,270722,287586,204626,86451,849393.0,21100,20348,33771,75219.0
02-08-2018,275441,282989,208690,87111,854238.0,21144,20392,34136,75672.0
03-08-2018,272512,282216,205476,85680,845891.0,20735,20254,33865,74854.0
04-08-2018,258436,254857,190334,75995,779627.0,17739,17542,30077,65358.0
05-08-2018,251900,254304,184701,74355,765265.0,17022,16963,28703,62688.0
06-08-2018,282021,296978,200812,88932,838417.0,20071,19363,32460,71894.0
07-08-2018,284467,297551,201222,91634,874882.0,20452,19315,32805,72572.0
08-08-2018,287164,307876,205048,92982,893071.0,20685,20025,33417,74127.0
09-08-2018,282959,306565,209469,91011,890009.0,21368,20503,33740,75611.0
10-08-2018,283564,298924,211754,87675,848875.0,21203,20355,33261,74819.0
11-08-2018,265230,268229,192785,72995,799246.0,17895,17253,29147,64295.0
12-08-2018,271560,273956,189378,71039,805936.0,16935,16195,27358,60488.0
13-08-2018,297879,313241,207029,87793,905947.0,19868,18852,31234,69954.0
14-08-2018,297369,313327,207685,88559,906946.0,20250,19188,31798,71236.0
15-08-2018,295212,312741,209561,88190,905705.0,20882,19333,28321,68536.0
16-08-2018,291866,313956,212348,90099,908279.0,20995,19346,31346,71687.0
17-08-2018,284475,306690,212931,85606,889703.0,20835,19542,31776,72153.0
18-08-2018,272324,274646,193649,74519,815363.0,17872,17462,29067,64401.0
19-08-2018,271353,280592,189509,73709,808326.0,17212,16630,28101,61943.0
20-08-2018,300352,313971,208327,86688,907061.0,17779,19418,32845,70042.0
21-08-2018,301749,317820,207363,86743,913679.0,20068,19180,32677,71925.0
22-08-2018,302973,326330,209146,88884,927343.0,19679,18903,32423,71005.0
23-08-2018,297012,324968,210193,90255,922436.0,20460,19082,32621,72163.0
24-08-2018,299076,322708,211042,85447,918280.0,20580,19388,31773,71741.0
25-08-2018,284110,285064,193042,72799,835025.0,17927,17089,28982,63998.0
26-08-2018,278945,282370,191306,71300,823925.0,17062,16391,27514,60967.0
27-08-2018,310604,324048,207264,88425,930341.0,19998,18783,31288,70069.0
28-08-2018,306772,327496,208986,87394,930650.0,20685,18974,31995,71654.0
29-08-2018,307830,326319,207519,87488,929162.0,20866,19303,32225,72394.0
30-08-2018,299846,329902,209990,88746,928489.0,21002,19368,32284,72654.0
31-08-2018,301796,327059,210997,84760,924617.0,20520,19142,32135,71797.0
01-09-2018,286742,293826,196656,73609,850841.0,17658,17148,28595,63401.0
02-09-2018,276682,285358,189871,73269,825187.0,17000,16652,27903,61555.0
03-09-2018,300820,327016,209035,87213,924089.0,20143,19188,31878,71209.0
04-09-2018,305232,333234,210606,88745,937825.0,20502,19311,32328,72141.0
05-09-2018,306817,331766,212222,89588,940400.0,20666,19394,32599,72659.0
06-09-2018,308386,329196,210392,89294,937278.0,21207,19773,32889,73869.0
07-09-2018,301318,322680,210819,87719,922539.0,20949,19436,32359,72744.0
08-09-2018,282733,282892,196519,75341,837490.0,18158,16909,28556,63623.0
09-09-2018,279751,285971,190202,74079,830011.0,17964,16347,27929,62240.0
10-09-2018,299786,323775,210651,88150,922260.0,20605,19058,32080,71743.0
11-09-2018,306633,338500,215437,93151,948777.0,20619,19393,32420,72432.0
12-09-2018,315968,329814,215552,90836,952175.0,20642,19046,32725,72413.0
13-09-2018,321491,333340,215465,89826,960120.0,20919,19108,32357,72384.0
14-09-2018,318974,325082,215807,87787,947650.0,20702,19212,32105,72019.0
15-09-2018,303054,295696,202484,74554,875794.0,17951,16858,28824,63633.0
16-09-2018,304908,299685,194075,75710,874380.0,17324,16245,27687,61256.0
17-09-2018,324350,337804,216316,88586,967054.0,20709,18945,32008,71662.0
18-09-2018,314747,327458,216278,90928,949416.0,20365,19267,32414,72046.0
19-09-2018,310100,325707,215678,92225,943715.0,20178,19521,32691,72390.0
20-09-2018,319303,330290,212888,90544,953151.0,20187,19570,33275,73032.0
21-09-2018,323621,323863,213934,88683,950108.0,20187,19378,32888,72453.0
22-09-2018,308806,303062,200850,76661,889386.0,18075,16847,29010,63932.0
23-09-2018,312664,304098,198789,75132,890685.0,17972,16017,28044,62033.0
24-09-2018,350912,351060,219718,91418,1013117.0,20951,17268,32293,70512.0
25-09-2018,358319,355203,220168,92564,1026258.0,21358,19413,32676,73447.0
26-09-2018,338113,356075,225347,95679,1015222.0,22658,20465,33579,76702.0
27-09-2018,354430,360627,229102,96122,1040285.0,21938,19997,33047,74982.0
28-09-2018,360623,356885,233927,89939,1000822.0,22426,19947,32934,75307.0
29-09-2018,340089,332941,222617,78083,973735.0,20005,17619,29484,67108.0
30-09-2018,326151,317770,209747,77764,931423.0,19529,17355,28838,65722.0
01-10-2018,358158,362740,226019,92309,1039224.0,22096,20196,33023,75315.0
02-10-2018,371142,378499,228020,99054,1076720.0,22393,20571,33812,76776.0
03-10-2018,371653,384723,226340,96202,1078925.0,23092,21045,34202,78339.0
04-10-2018,377433,387971,234777,94617,680954.0,23146,20771,34397,78314.0
05-10-2018,356004,355389,235662,90922,1037984.0,23519,20638,34611,78768.0
06-10-2018,348191,334209,217124,80169,979693.0,20345,17886,29905,68136.0
07-10-2018,349184,334760,216384,78858,979191.0,20228,17918,29436,67582.0
08-10-2018,357812,377103,238346,94533,1067795.0,23537,20411,33750,77698.0
09-10-2018,347857,366121,224062,95012,995391.0,23931,20251,34174,78356.0
10-10-2018,339373,355910,219920,93601,1008812.0,23714,20475,33816,78005.0
11-10-2018,338595,349708,228854,91967,971738.0,22741,20479,33967,77187.0
12-10-2018,338158,345230,227937,88975,1000310.0,22068,20043,33497,75608.0
13-10-2018,315879,305958,213655,77689,913184.0,19440,17632,30009,67081.0
14-10-2018,306752,297889,202486,75115,882248.0,18729,17269,29032,65030.0
15-10-2018,343837,340565,223477,89040,996920.0,21817,19698,32901,74416.0
16-10-2018,361050,348210,230030,90573,1029868.0,22100,20007,33554,75661.0
17-10-2018,347377,345501,233933,90903,979636.0,22291,20361,34023,76675.0
18-10-2018,354489,350965,231684,90212,1027354.0,22206,20399,34167,76772.0
19-10-2018,369542,372416,238271,89041,1069279.0,22567,20292,34114,76973.0
20-10-2018,353537,336256,230455,78786,999037.0,20472,18468,30863,69803.0
21-10-2018,333327,325977,220259,80148,959716.0,19870,17882,29685,67437.0
22-10-2018,366651,364182,233568,93052,1017042.0,22810,20712,34662,78184.0
23-10-2018,372152,386133,241896,95500,1095685.0,23712,20964,35664,80340.0
24-10-2018,388106,401160,244214,97135,1130617.0,23962,21127,35598,80687.0
25-10-2018,384712,399230,249209,95815,1128978.0,24559,21304,35529,81392.0
26-10-2018,402911,414092,253595,93771,1164372.0,24275,21015,35243,80533.0
27-10-2018,394554,394935,245727,84831,1120054.0,22894,18716,32037,73647.0
28-10-2018,418909,415228,255043,89435,1178619.0,22748,18840,31810,73398.0
29-10-2018,441602,439197,268564,100461,1249830.0,25816,21684,36503,84003.0
30-10-2018,440012,430288,264743,100603,1235654.0,26216,21998,35803,84017.0
31-10-2018,408977,401621,251329,98237,1160163.0,25191,21666,34269,81126.0
01-11-2018,400558,389604,244344,97804,1132315.0,24470,21477,29350,75297.0
02-11-2018,386554,379250,249358,94728,1109896.0,23953,21148,32544,77645.0
03-11-2018,377013,345108,229313,84895,1036335.0,21140,18370,30853,70363.0
04-11-2018,352182,356400,228599,84556,1021741.0,20765,17907,30683,69355.0
05-11-2018,381549,401637,244163,97451,1124806.0,24496,21367,35594,81457.0
06-11-2018,383591,389129,242933,98910,1114566.0,24762,21341,35904,82007.0
07-11-2018,380670,396641,237716,99603,1115478.0,24834,21312,35807,81953.0
08-11-2018,378527,399699,239302,99001,1116534.0,24937,21665,36402,83004.0
09-11-2018,380329,387111,245342,96796,1109583.0,24830,21533,36302,82665.0
10-11-2018,358982,349731,236617,85537,1030871.0,22697,19030,32253,73980.0
11-11-2018,342019,347713,230618,82624,1002985.0,21935,18392,31404,71731.0
12-11-2018,364299,393729,250039,97525,1064732.0,25606,21868,35919,83393.0
13-11-2018,375892,385965,244329,99415,1105610.0,25710,22105,36500,84315.0
14-11-2018,397442,392084,242158,99329,1131021.0,24807,21623,35980,82410.0
15-11-2018,370352,393239,242834,98072,1104502.0,24788,21727,36308,82823.0
16-11-2018,366973,382149,242128,95872,1087121.0,24679,21645,36749,83073.0
17-11-2018,360010,365696,231198,87583,1044497.0,21789,19604,33385,74778.0
18-11-2018,374418,369293,233383,87049,1064154.0,21641,17952,31622,71215.0
19-11-2018,426502,428880,261845,103085,1220319.0,25901,18927,36952,81780.0
20-11-2018,435896,439503,262945,105611,1243955.0,26248,22162,37614,86024.0
21-11-2018,438143,441905,262790,106081,1248923.0,26496,22492,37934,86922.0
22-11-2018,452034,460537,265082,105388,1283052.0,26131,22694,38530,87355.0
23-11-2018,463206,466458,269861,103835,1303363.0,26257,22542,38099,86898.0
24-11-2018,439067,439638,253555,92442,1224708.0,23140,20528,34810,78478.0
25-11-2018,438361,444683,256800,91828,1231678.0,23552,19621,33276,76449.0
26-11-2018,474000,486536,276245,107739,1344528.0,27277,23227,38258,88762.0
27-11-2018,486409,514427,275355,109194,1332186.0,27410,23079,38325,88814.0
28-11-2018,484632,519580,275982,111632,1340755.0,28173,23911,39829,91913.0
29-11-2018,448074,486417,273158,111986,1319646.0,28863,24438,39905,93206.0
30-11-2018,412715,461235,270740,104221,1248918.0,28431,23717,39747,91895.0
01-12-2018,386276,415128,256041,90647,1148095.0,26460,21579,36739,84778.0
02-12-2018,384996,402918,254477,90204,1134216.0,25865,20949,35258,82072.0
03-12-2018,401877,428556,273144,103340,1213002.0,29065,23852,39299,92216.0
04-12-2018,427263,439160,266432,106457,1239319.0,27719,23181,38949,89849.0
05-12-2018,455418,474016,265520,104815,1299773.0,26464,23081,38797,88342.0
06-12-2018,466673,468995,257715,105368,1298754.0,27438,23541,39457,90436.0
07-12-2018,461640,444010,269307,98919,1273883.0,27359,23678,39112,90149.0
08-12-2018,431458,407562,258337,93353,1190711.0,24209,20883,34945,80037.0
09-12-2018,428086,405961,244366,90765,1169178.0,23205,19870,33183,76258.0
10-12-2018,451968,457447,264208,105743,1279921.0,27098,22953,37375,87426.0
11-12-2018,459598,460545,267005,106531,1293687.0,27647,23660,38339,89646.0
12-12-2018,484525,478467,272488,106120,1341603.0,27858,23609,38742,90209.0
13-12-2018,498626,487402,279605,108161,1373805.0,28141,24002,39117,91260.0
14-12-2018,510690,498588,286679,105333,1401297.0,28441,23707,38599,90747.0
15-12-2018,481211,458671,278214,93096,1311194.0,25975,21149,34959,82083.0
16-12-2018,461810,452967,271258,95347,1281385.0,25951,20768,34529,81248.0
17-12-2018,482316,493934,286150,107982,1318522.0,28868,23910,39310,92088.0
18-12-2018,490999,486934,281535,106618,1366089.0,28637,23744,39857,92238.0
19-12-2018,472035,475912,279338,106960,1284747.0,29274,23723,39747,92744.0
20-12-2018,453019,472757,280574,103293,1309640.0,29902,23852,40259,94013.0
21-12-2018,452306,467957,283652,99073,1302989.0,29282,23546,38931,91759.0
22-12-2018,446273,456662,277185,92083,1272205.0,26903,21053,34943,82899.0
23-12-2018,444589,465217,269222,90977,1270017.0,25361,20444,34334,80139.0
24-12-2018,453445,448090,265275,88079,1254895.0,24182,20048,33282,77512.0
25-12-2018,415984,392619,237356,85561,1131525.0,22977,18865,30377,72219.0
26-12-2018,412410,388044,234786,85939,1121180.0,22599,18968,30694,72261.0
27-12-2018,420413,399175,249133,89549,1158279.0,24978,21104,34526,80608.0
