Date,NO,SE,FI,DK,Nordic,EE,LV,LT,Baltic
31-01-2020,452229,456839,226277,104327,1239678.0,26192,22143,36512,84847.0
01-02-2020,410991,399518,212605,93433,1116556.0,23707,19517,32799,76023.0
02-02-2020,416817,405241,201150,89551,1112762.0,22584,18721,31614,72919.0
03-02-2020,470243,471957,226808,100502,1269520.0,26161,21963,36084,84208.0
04-02-2020,474599,486626,242520,104765,1308515.0,26879,22301,36682,85862.0
05-02-2020,469707,470269,238878,108639,1287501.0,27167,22696,37302,87165.0
06-02-2020,448956,466249,241799,108426,1265431.0,27434,22595,37061,87090.0
07-02-2020,447657,462841,244248,104493,1259243.0,27807,22594,37302,87703.0
08-02-2020,419724,417396,215687,93457,1146275.0,24340,20143,33552,78035.0
09-02-2020,410123,409142,201013,96661,1116938.0,23285,19332,31955,74572.0
10-02-2020,429263,447931,214452,108730,1200385.0,26423,22274,36646,85343.0
11-02-2020,441357,462078,221046,111756,1236244.0,26366,21806,36919,85091.0
12-02-2020,442648,453773,242302,111292,1250017.0,26262,21884,37082,85228.0
13-02-2020,452923,465449,251202,106481,1276060.0,26369,21856,36872,85097.0
14-02-2020,462776,470641,259703,101637,1294758.0,26669,22029,36564,85262.0
15-02-2020,415151,415417,248457,94623,1173650.0,24638,19748,33126,77512.0
16-02-2020,402486,402702,236758,93619,1135572.0,23747,19168,31254,74169.0
17-02-2020,426429,445190,245973,106794,1223419.0,26164,21366,35615,83145.0
18-02-2020,427695,433273,245185,107556,1213721.0,25679,21687,36408,83774.0
19-02-2020,441773,447027,249373,106721,1244902.0,26115,21864,36439,84418.0
20-02-2020,448332,460690,258512,107343,1274880.0,26333,21702,36544,84579.0
21-02-2020,436431,431357,253680,102438,1223909.0,26635,22067,36515,85217.0
22-02-2020,404022,397955,236225,93087,1131294.0,23876,19553,33124,76553.0
23-02-2020,408359,410250,228859,93881,1141351.0,22550,18658,31794,73002.0
24-02-2020,446278,454935,249523,105611,1256354.0,22580,21159,35461,79200.0
25-02-2020,459893,473259,259423,107414,1299998.0,26375,22131,36980,85486.0
26-02-2020,468635,493242,268239,107972,1338093.0,27131,21631,36189,84951.0
27-02-2020,481636,490153,270677,108702,1351169.0,27207,22149,37188,86544.0
28-02-2020,470283,472321,276803,104321,1323727.0,27564,22112,36875,86551.0
29-02-2020,452095,430522,265648,94571,1242839.0,25264,19471,32992,77727.0
01-03-2020,440033,417843,249011,92030,1198920.0,23614,18696,31589,73899.0
02-03-2020,449907,452839,256595,100404,1259749.0,25489,21050,35533,82072.0
03-03-2020,451196,456872,258613,103233,1269919.0,25890,21450,36158,83498.0
04-03-2020,451393,468785,260801,103540,1284529.0,26579,21698,36021,84298.0
05-03-2020,449801,465203,253444,104878,1273328.0,25832,21265,35692,82789.0
06-03-2020,455038,455415,255518,107825,1273805.0,25497,21217,35279,81993.0
07-03-2020,433803,417077,246309,93937,1191125.0,23146,19104,32415,74665.0
08-03-2020,406321,401587,236371,99493,1143776.0,22133,18376,31123,71632.0
09-03-2020,420166,427422,248378,100541,1196518.0,24621,21042,35326,80989.0
10-03-2020,432492,431695,247044,106516,1217747.0,25131,21475,35220,81826.0
11-03-2020,421955,429480,245738,102124,1199302.0,25440,21511,31549,78500.0
12-03-2020,428392,442447,246531,104608,1221990.0,25289,21489,34808,81586.0
13-03-2020,441500,457589,255993,102108,1257197.0,25262,21129,34713,81104.0
14-03-2020,433298,452119,252826,90145,1228392.0,23325,19403,32916,75644.0
15-03-2020,403331,423137,240382,90438,1157294.0,22394,18472,31586,72452.0
16-03-2020,421197,441485,243120,97725,1202436.0,25404,21116,34324,80844.0
17-03-2020,404901,420383,249971,100682,1175941.0,24711,20970,33831,79512.0
18-03-2020,406257,417727,236550,100694,1161233.0,24350,20839,33390,78579.0
19-03-2020,414616,422903,236871,97293,1171686.0,23416,20232,33037,76685.0
20-03-2020,422775,423193,248656,95159,1189790.0,23686,20454,32931,77071.0
21-03-2020,409814,411510,245024,89938,1156291.0,22192,18788,30477,71457.0
22-03-2020,407905,413945,238782,88754,1149393.0,21495,18446,29822,69763.0
23-03-2020,426484,437259,250700,100643,1215157.0,24505,20751,33405,78661.0
24-03-2020,421081,421556,243026,98600,1184272.0,24108,20723,33507,78338.0
25-03-2020,406168,413045,238625,97372,1155214.0,23185,20513,33003,76701.0
26-03-2020,403179,412559,235452,96699,1147896.0,22984,20266,32108,75358.0
27-03-2020,402875,410059,234763,93224,1140928.0,23130,20164,30936,74230.0
28-03-2020,399335,379690,223741,85824,1088599.0,20339,17738,27855,65932.0
29-03-2020,394019,380731,217801,84217,1076770.0,19941,17042,26775,63758.0
30-03-2020,422842,438875,245933,96999,560651.0,24259,20315,31452,36144.0
31-03-2020,414435,428091,250226,98153,1190904.0,24516,20194,31985,76695.0
01-04-2020,401079,406799,239889,98164,1145937.0,23310,20350,32580,76240.0
02-04-2020,413277,415386,239969,98209,1166850.0,23379,20090,31940,75409.0
03-04-2020,418834,422480,242620,94097,1178039.0,23622,19755,30904,74281.0
04-04-2020,400709,388589,229558,84513,1103372.0,20573,17775,28201,66549.0
05-04-2020,381175,371038,223848,83431,1059497.0,19880,17087,27246,64213.0
06-04-2020,375406,376188,231396,90692,1073711.0,22209,19227,29804,71240.0
07-04-2020,358425,378179,224612,88592,1049817.0,21456,19176,29598,70230.0
08-04-2020,364331,372591,224635,88598,1050163.0,21054,19287,29576,69917.0
09-04-2020,359237,365736,222776,79302,1027052.0,21356,19340,28882,69578.0
10-04-2020,361396,349756,216122,79677,1006952.0,19264,17238,30159,66661.0
11-04-2020,367949,341372,214839,81010,1005175.0,19268,16798,27581,63647.0
12-04-2020,352572,325924,213740,75502,967738.0,19642,16042,24999,60683.0
13-04-2020,381189,356842,210143,82207,1030382.0,21724,16505,25242,63471.0
14-04-2020,405949,389754,229970,92435,1118109.0,22715,19682,29609,72006.0
15-04-2020,376141,373925,226673,92270,1069009.0,22660,19685,30660,73005.0
16-04-2020,371699,370101,224737,90888,1057431.0,22957,19483,29804,72244.0
17-04-2020,377174,371078,228993,89879,1067123.0,22107,19200,29797,71104.0
18-04-2020,355828,347903,217742,80812,1002288.0,19978,17277,28066,65321.0
19-04-2020,340035,332798,207800,78649,959286.0,19214,16688,27085,62987.0
20-04-2020,349310,350675,214453,90992,1005435.0,21578,19182,30365,71125.0
21-04-2020,337374,347982,211471,92023,988845.0,21101,19049,30387,70537.0
22-04-2020,335193,334913,208696,90602,969412.0,20874,18892,29966,69732.0
23-04-2020,340068,329755,206787,90936,967549.0,20640,18767,29644,69051.0
24-04-2020,340803,335438,209144,88006,973398.0,21577,18478,29227,69282.0
25-04-2020,331650,316057,202540,79626,929878.0,19515,16548,26906,62969.0
26-04-2020,331649,321581,197470,79747,930451.0,19195,16258,26471,61924.0
27-04-2020,363708,367413,212922,93107,1037159.0,21639,18645,29690,69974.0
28-04-2020,369489,384725,214415,91999,1060639.0,23506,18856,29804,72166.0
29-04-2020,365421,385491,218277,94835,1064032.0,22632,19218,30449,72299.0
30-04-2020,365182,376291,218216,94694,1054389.0,21599,18627,29883,70109.0
01-05-2020,347038,344049,201525,87356,979980.0,18192,16137,26602,60931.0
02-05-2020,333951,325003,194462,80025,933449.0,17910,16033,26790,60733.0
03-05-2020,329068,313356,189249,76756,908435.0,17548,15659,25696,58903.0
04-05-2020,359040,360966,205569,90841,1016423.0,20424,15429,29542,65395.0
05-05-2020,360327,363926,203160,91768,1019187.0,20119,18095,30237,68451.0
06-05-2020,343917,344920,201296,91887,982025.0,19864,18177,30207,68248.0
07-05-2020,346527,346135,200198,91182,984043.0,20085,18430,29935,68450.0
08-05-2020,343105,340268,203372,79872,966617.0,19839,18371,29639,67849.0
09-05-2020,327546,312467,191019,76652,907691.0,17637,16402,26864,60903.0
10-05-2020,334185,310027,187030,78185,909432.0,16809,15713,25954,58476.0
11-05-2020,370611,355211,206910,92716,1025450.0,21296,18921,30114,70331.0
12-05-2020,377867,364136,208781,94461,1045248.0,20971,18869,31338,71178.0
13-05-2020,373409,368255,205901,94980,1042557.0,21758,18784,31436,71978.0
14-05-2020,365902,353963,204053,94018,1017942.0,21327,18799,30099,70225.0
15-05-2020,365044,337277,206939,90226,999492.0,21157,18861,30945,70963.0
16-05-2020,349585,312999,199096,81390,943076.0,18669,16903,27238,62810.0
17-05-2020,325534,313565,193151,80856,913110.0,18349,16301,26542,61192.0
18-05-2020,343492,346559,206090,94156,990305.0,20725,18692,30219,69636.0
19-05-2020,335285,341023,208493,92669,977470.0,20383,19223,31238,70844.0
20-05-2020,329287,337092,201818,90971,959170.0,20826,19083,30785,70694.0
21-05-2020,305297,302501,190802,79790,878397.0,21204,19202,31260,71666.0
22-05-2020,305836,292429,189736,82663,870667.0,19976,18607,30765,69348.0
23-05-2020,293319,297967,177606,78290,847186.0,17465,16508,27131,61104.0
24-05-2020,293613,290579,170963,78427,833588.0,16865,16411,26833,60109.0
25-05-2020,307571,321086,182289,90421,901376.0,19435,18689,30427,68551.0
26-05-2020,308710,311179,179151,90769,889813.0,19788,18526,30371,68685.0
27-05-2020,307298,308205,179942,90709,886155.0,19252,18385,30072,67709.0
28-05-2020,310005,315518,182767,91328,899620.0,19292,18430,29899,67621.0
29-05-2020,301508,305226,184403,89548,880694.0,18717,18185,29483,66385.0
30-05-2020,273147,271142,168605,80070,792973.0,16359,16132,26527,59018.0
31-05-2020,255677,264631,161272,77667,759253.0,15841,15572,25827,57240.0
01-06-2020,262163,310620,177782,80424,830994.0,19458,17928,29687,67073.0
02-06-2020,282548,313864,179213,95155,870785.0,19274,18240,29900,67414.0
03-06-2020,290320,320480,181125,94532,886457.0,19696,18151,30648,68495.0
04-06-2020,295337,317512,180029,90131,883024.0,20712,18419,30493,69624.0
05-06-2020,299272,309387,183897,81877,874436.0,20062,18374,30169,68605.0
06-06-2020,288035,286513,171794,78907,825257.0,18228,16103,27060,61391.0
07-06-2020,288303,283876,162306,77038,811536.0,17246,15873,26173,59292.0
08-06-2020,315597,316385,182194,89741,903925.0,19903,18553,30928,69384.0
09-06-2020,307639,319426,183369,90073,900516.0,20377,18239,31600,70216.0
10-06-2020,299335,317901,183523,90931,891692.0,19620,18573,31814,70007.0
11-06-2020,293433,315368,184406,92254,885464.0,19780,18837,32415,71032.0
12-06-2020,288805,302259,184923,89177,865172.0,19304,18757,31983,70044.0
13-06-2020,263713,269823,172019,78188,783744.0,16995,16963,27717,61675.0
14-06-2020,260275,272420,168521,78135,779364.0,16161,15672,26456,58289.0
15-06-2020,288334,313394,180613,91627,873969.0,19350,18202,30528,68080.0
16-06-2020,291914,311558,178633,93270,875383.0,19359,18415,31203,68977.0
17-06-2020,288360,313905,178967,94115,875355.0,19487,18672,32031,70190.0
18-06-2020,288430,301105,172022,94763,856327.0,19751,19102,32730,71583.0
19-06-2020,285805,255967,153323,92123,787226.0,19419,18994,32602,71015.0
20-06-2020,268107,242193,148087,79261,737654.0,16710,17275,29112,63097.0
21-06-2020,262633,254332,149762,78790,745518.0,15544,16021,27948,59513.0
22-06-2020,286400,301162,169918,91264,848752.0,16305,16316,31725,64346.0
23-06-2020,287754,307046,179047,90645,864489.0,14664,14867,31346,60877.0
24-06-2020,286531,311353,188521,92435,878852.0,14715,14255,28385,57355.0
25-06-2020,284737,303632,196529,94757,879663.0,18418,17904,31599,67921.0
26-06-2020,284064,297642,199286,91841,872836.0,18949,18607,32097,69653.0
27-06-2020,266226,265910,185564,80569,798279.0,16814,16878,28442,62134.0
28-06-2020,258464,267804,180288,79043,785599.0,16349,16187,27546,60082.0
29-06-2020,286481,305103,193674,89684,874947.0,19172,18757,32269,70198.0
30-06-2020,290511,306355,199330,89500,885706.0,19483,18294,31538,69315.0
01-07-2020,293475,308743,196681,88380,887284.0,18996,18009,31325,68330.0
02-07-2020,298104,298697,186826,89450,873081.0,19006,18350,31272,68628.0
03-07-2020,298217,285494,181715,86304,851740.0,18319,18116,31136,67571.0
04-07-2020,280751,265375,171662,77820,795611.0,16591,16071,27385,60047.0
05-07-2020,272141,257577,166953,76930,773617.0,16528,15523,26746,58797.0
06-07-2020,293616,299543,180783,87273,861224.0,18777,17793,27270,63840.0
07-07-2020,302327,296102,181742,87727,867907.0,18995,17969,30313,67277.0
08-07-2020,299655,301284,181896,87645,870489.0,19114,17557,30715,67386.0
09-07-2020,294655,289785,186548,88400,859397.0,18923,17730,30582,67235.0
10-07-2020,286015,285849,184106,86512,842486.0,18807,17782,30751,67340.0
11-07-2020,273159,261955,176050,75044,786211.0,16050,15500,27005,58555.0
12-07-2020,273189,256171,169217,73324,771907.0,15360,15324,25793,56477.0
13-07-2020,286176,272775,184047,81696,824695.0,17934,17616,29656,65206.0
14-07-2020,286689,275149,185353,83911,831106.0,17215,17927,29845,64987.0
15-07-2020,277733,273515,186217,83453,820924.0,17263,18338,30159,65760.0
16-07-2020,276664,271323,184259,82601,814854.0,17644,18399,30658,66701.0
17-07-2020,275686,252183,184649,80787,793313.0,17561,18454,30876,66891.0
18-07-2020,270309,247579,172317,73654,763859.0,15747,16603,28188,60538.0
19-07-2020,270181,242503,166540,73394,752625.0,15617,16323,27194,59134.0
20-07-2020,283805,261967,179466,80849,806094.0,18056,18809,31385,68250.0
21-07-2020,281999,259538,177784,80933,800263.0,18068,18446,31178,67692.0
22-07-2020,288115,263505,177080,80995,809704.0,17833,18068,30593,66494.0
23-07-2020,289153,266343,180558,82491,818549.0,17986,18009,30494,66489.0
24-07-2020,284532,269175,182499,81891,818096.0,18006,17960,30355,66321.0
25-07-2020,270476,248145,176260,73998,768886.0,16066,16068,27861,59995.0
26-07-2020,265291,248025,169290,76495,759100.0,15619,15670,27544,58833.0
27-07-2020,275622,266780,183421,84745,810775.0,18424,18524,31838,68786.0
28-07-2020,277741,274743,186446,86483,825423.0,19066,19039,32671,70776.0
29-07-2020,282843,279021,186987,86694,835552.0,18967,19060,32208,70235.0
30-07-2020,286354,286592,182208,85399,840560.0,18920,18325,31726,68971.0
31-07-2020,279545,284880,184072,83704,832207.0,18401,18059,30919,67379.0
01-08-2020,266729,258738,173695,76238,775406.0,16124,16136,27490,59750.0
02-08-2020,267610,263687,171053,75290,777643.0,16099,15877,26980,58956.0
03-08-2020,290861,291128,183347,87451,852792.0,19164,18548,31325,69037.0
04-08-2020,294413,292272,183867,89452,860012.0,19771,19017,32447,71235.0
05-08-2020,300989,302826,188029,91111,882966.0,19508,18851,32040,70399.0
06-08-2020,294681,305744,193135,92368,885933.0,19736,19090,32020,70846.0
07-08-2020,291429,294310,193051,91652,870446.0,19598,19081,32625,71304.0
08-08-2020,271114,268996,178780,80780,799672.0,17128,16856,29648,63632.0
09-08-2020,273623,267927,177113,80977,799646.0,16946,16450,28904,62300.0
10-08-2020,296286,307297,193079,96312,892978.0,19558,18850,33022,71430.0
11-08-2020,297670,310396,191691,97294,897049.0,19571,18826,32265,70662.0
12-08-2020,294629,315512,192746,96469,899364.0,19873,18758,31909,70540.0
13-08-2020,298625,318804,190633,96719,904788.0,20266,18887,32017,71170.0
14-08-2020,293642,304649,192398,92910,883605.0,19572,19064,31715,70351.0
15-08-2020,278973,269799,175962,81944,806683.0,17148,17306,28318,62772.0
16-08-2020,277831,265875,170474,81534,795722.0,17099,16788,28156,62043.0
17-08-2020,299995,314194,188190,96111,898489.0,19322,18839,32485,70646.0
18-08-2020,293787,313479,187974,97063,892308.0,19073,18836,32385,70294.0
19-08-2020,295074,314232,187275,96502,893092.0,19424,19359,32612,71395.0
20-08-2020,298014,312683,186498,96737,893938.0,17244,19482,32613,69339.0
21-08-2020,289986,305527,189807,93970,879293.0,18449,19184,32503,70136.0
22-08-2020,270944,270176,178118,80669,799907.0,17368,16802,28756,62926.0
23-08-2020,266442,269513,170769,79283,786013.0,16924,16352,27963,61239.0
24-08-2020,298333,312403,187383,91488,889900.0,19291,18441,31345,69077.0
25-08-2020,306987,314418,189930,92876,904211.0,19531,18635,31572,69738.0
26-08-2020,306827,324034,190763,94942,916569.0,19378,18749,31604,69731.0
27-08-2020,307987,324060,195942,94720,922716.0,19922,18791,32088,70801.0
28-08-2020,308230,320126,195613,91011,914988.0,19534,18505,31182,69221.0
29-08-2020,284498,297827,182249,79102,843680.0,17697,16592,28535,62824.0
30-08-2020,285070,292536,177577,78026,833212.0,17175,16182,27913,61270.0
31-08-2020,307389,323824,191141,90606,912964.0,19583,18633,32357,70573.0
01-09-2020,310226,330899,192759,91286,925179.0,19499,18455,31756,69710.0
02-09-2020,303132,325848,195408,92075,916472.0,20383,19022,32994,72399.0
03-09-2020,306470,323102,194841,93001,917420.0,20876,19407,32075,72358.0
04-09-2020,301806,311742,192693,89552,895797.0,20092,18927,32167,71186.0
05-09-2020,289590,284801,176704,78745,829848.0,17788,16949,28809,63546.0
06-09-2020,291785,284452,173904,76900,827044.0,17749,16305,28145,62199.0
07-09-2020,317582,321013,194682,90733,882661.0,20439,18699,32132,71270.0
08-09-2020,312742,322001,198497,92531,925776.0,21468,19424,33194,74086.0
09-09-2020,317209,325852,198437,94387,935888.0,21082,19339,33276,73697.0
10-09-2020,325678,327851,203398,92134,949061.0,20954,18818,33114,72886.0
11-09-2020,325848,324918,204861,91040,946667.0,21143,18867,32667,72677.0
12-09-2020,303909,297528,192936,81126,875502.0,18924,16688,29126,64738.0
13-09-2020,305612,291185,181871,80736,859409.0,18034,16482,28426,62942.0
14-09-2020,314809,325378,195839,92880,928914.0,21303,19457,33576,74336.0
15-09-2020,312020,333163,197375,93868,936430.0,21975,19607,33269,74851.0
16-09-2020,310957,324557,199653,93051,928224.0,21554,19651,33031,74236.0
17-09-2020,327381,331750,204290,93950,957376.0,21614,19061,32474,73149.0
18-09-2020,322680,325423,204254,91455,943822.0,20931,18911,32009,71851.0
19-09-2020,304407,299657,185771,80994,870832.0,18416,16876,29059,64351.0
20-09-2020,307145,297066,182566,79716,866500.0,18239,16746,28483,63468.0
21-09-2020,325304,331654,197980,92849,948001.0,21197,19432,32729,73358.0
22-09-2020,325394,328011,200666,92982,947053.0,20724,19580,32869,73173.0
23-09-2020,324252,333036,199492,92028,948815.0,20528,19780,32857,73165.0
24-09-2020,326498,320737,197837,94331,939415.0,20285,19718,33063,73066.0
25-09-2020,334886,324397,193785,93497,946574.0,20252,19655,32799,72706.0
26-09-2020,330561,290122,180539,82285,883505.0,18048,17190,29282,64520.0
27-09-2020,320982,289901,174912,80144,865946.0,17817,16685,28257,62759.0
28-09-2020,327756,342647,193548,91217,955173.0,20758,19651,32369,72778.0
29-09-2020,325368,339470,197222,90548,952613.0,21314,19424,32307,73045.0
30-09-2020,324889,341909,198635,92703,958140.0,20878,19614,32494,72986.0
01-10-2020,325086,346241,199283,91451,962063.0,20858,19736,32319,72913.0
02-10-2020,327751,326300,204188,91446,949689.0,20678,19342,32209,72229.0
03-10-2020,312734,305470,190621,84355,893182.0,18207,17209,29333,64749.0
04-10-2020,311759,302916,186386,82955,884022.0,18567,16910,27991,63468.0
05-10-2020,326692,337711,200796,96685,961887.0,20639,19448,32202,72289.0
06-10-2020,335042,345091,204931,96014,981080.0,21341,19740,32414,73495.0
07-10-2020,334536,346552,202911,96030,980037.0,21223,19778,32435,73436.0
08-10-2020,337724,346170,204406,98577,986882.0,21430,20065,32879,74374.0
09-10-2020,343123,336838,206192,95142,981301.0,21465,19951,32904,74320.0
10-10-2020,336167,325471,192881,85234,939765.0,19066,17988,29420,66474.0
11-10-2020,330356,334612,190403,83729,939102.0,18979,17575,28948,65502.0
12-10-2020,357018,375681,210039,97561,1003605.0,21760,20065,32801,74626.0
13-10-2020,361485,379911,212694,97669,1051765.0,22262,20452,33936,76650.0
14-10-2020,370212,373742,218829,99344,1062128.0,22149,20946,35072,78167.0
15-10-2020,371968,382429,225538,99069,1079009.0,22664,20915,34688,78267.0
16-10-2020,366039,380626,226920,97127,1070727.0,22959,20690,34461,78110.0
17-10-2020,359486,350956,212184,86189,1008817.0,20488,18660,31297,70445.0
18-10-2020,362285,349795,208856,85571,1006518.0,20328,18226,30765,69319.0
19-10-2020,401256,405744,231057,98566,1136627.0,23765,20501,34598,78864.0
20-10-2020,408552,414214,237025,100179,1159978.0,23749,20958,35139,79846.0
21-10-2020,393968,391823,234920,101865,1122574.0,24157,21124,35715,80996.0
22-10-2020,384128,382630,226156,100568,1093488.0,23708,20960,34857,79525.0
23-10-2020,393219,386668,226367,96104,1102359.0,23092,20449,35035,78576.0
24-10-2020,374097,362278,221459,85655,1043496.0,20731,18076,31579,70386.0
25-10-2020,364230,358536,222440,88636,1033851.0,20804,18439,31189,70432.0
26-10-2020,374430,364721,222686,99010,1060851.0,22938,20676,34552,78166.0
27-10-2020,372805,360959,220515,101882,1056168.0,23146,21049,34718,78913.0
28-10-2020,377194,367105,223004,101936,1069240.0,23253,20717,34800,78770.0
29-10-2020,386189,377864,220873,101989,1086913.0,23409,21046,35080,79535.0
30-10-2020,397697,384911,225907,100778,1109307.0,23432,20406,34832,78670.0
31-10-2020,365047,341256,218080,87664,1012050.0,20820,18571,31219,70610.0
01-11-2020,345525,322823,206305,87289,961952.0,20257,18015,29995,68267.0
02-11-2020,357629,362477,225423,101392,1046929.0,23364,20770,31163,75297.0
03-11-2020,373030,373901,217314,101686,1065932.0,22628,20749,35753,79130.0
04-11-2020,390647,392883,220884,101246,1105659.0,23460,20722,36681,80863.0
05-11-2020,380465,384376,224024,95560,1084429.0,23523,20597,35703,79823.0
06-11-2020,370216,362613,221058,92919,1046809.0,22721,20197,35647,78565.0
07-11-2020,365840,349597,208341,85391,1009173.0,20259,18246,32027,70532.0
08-11-2020,378522,355325,211337,86182,1031368.0,20253,17840,31002,69095.0
09-11-2020,411210,399307,232892,100400,1143816.0,24120,20791,35447,80358.0
10-11-2020,400388,412357,245068,104595,1162416.0,24221,20885,35831,80937.0
11-11-2020,392514,408073,242545,105991,1149131.0,24654,21287,35582,81523.0
12-11-2020,390034,410646,234813,106159,,24582,21374,36458,
13-11-2020,390850,393030,239235,101757,,24716,21263,36174,
14-11-2020,367177,352215,228714,90011,,22614,18776,32622,
15-11-2020,354487,344444,222854,88007,,22597,18301,31622,
16-11-2020,367887,378672,238354,102567,,25301,21366,36331,
17-11-2020,378036,381522,233817,104077,,25497,21174,36798,
18-11-2020,377074,376701,230705,102821,,24983,18623,36583,
19-11-2020,425835,425062,232747,103713,1187361.0,24572,20793,35872,81237.0
20-11-2020,441627,437529,249888,104799,1233852.0,25658,21076,36466,83200.0
21-11-2020,399902,398076,243712,94976,1136674.0,23658,19043,33478,76179.0
22-11-2020,393007,379484,223332,91168,1086992.0,22243,18182,32500,72925.0
23-11-2020,421715,418848,236286,104902,1181763.0,24974,20833,36037,81844.0
24-11-2020,414596,423630,240868,106714,1185815.0,25489,21095,36630,83214.0
25-11-2020,403378,400379,245328,106638,1155724.0,25040,21108,36753,82901.0
26-11-2020,424765,408613,237525,105416,1176323.0,24728,21372,37575,83675.0
27-11-2020,455091,447930,249223,106165,1258413.0,25365,21394,36670,83429.0
28-11-2020,440676,433012,237800,97969,1209458.0,22817,19106,34187,76110.0
29-11-2020,435076,442846,230200,97242,1205370.0,22775,18857,33051,74683.0
30-11-2020,448609,475513,249010,112495,1240123.0,26506,22239,37661,86406.0
01-12-2020,451264,458298,247170,110594,1267332.0,25494,22313,37931,85738.0
02-12-2020,454108,450651,249367,109098,1263233.0,26453,22715,38802,87970.0
03-12-2020,448456,458714,255889,115088,1278157.0,27407,22810,38853,89070.0
04-12-2020,453916,450613,257925,112942,1275395.0,26348,22522,38116,86986.0
05-12-2020,431108,401364,240715,95367,1168564.0,23203,19774,34004,76981.0
06-12-2020,419387,385759,231060,93100,1129305.0,22376,19273,33360,75009.0
07-12-2020,437647,428102,243341,108388,1217479.0,26287,22261,38246,86794.0
08-12-2020,438867,459114,254223,107943,1260151.0,28058,23010,39443,90511.0
09-12-2020,440133,459326,262404,106918,1268784.0,28862,23351,39490,91703.0
10-12-2020,447239,449927,263687,106907,1267762.0,29368,23188,39692,92248.0
11-12-2020,455123,458727,265299,103351,1282507.0,29024,22601,39085,90710.0
12-12-2020,434907,417562,250433,92856,1195766.0,25328,19983,35545,80856.0
13-12-2020,431610,412278,245104,91411,1180411.0,25377,19592,34623,79592.0
14-12-2020,449421,448380,262200,101537,1261546.0,28204,22851,38333,89388.0
15-12-2020,443252,432304,253911,105011,1234487.0,27758,22862,38802,89422.0
16-12-2020,447582,426297,249233,107718,1230836.0,27372,22601,38733,88706.0
17-12-2020,444452,437060,251669,108761,1241947.0,26750,22013,37373,86136.0
18-12-2020,445893,413140,254875,106386,1220295.0,26268,22072,36956,85296.0
19-12-2020,400188,386425,239891,95961,1122468.0,23136,19592,33260,75988.0
20-12-2020,389643,380137,223748,92756,1086292.0,22884,19276,32880,75040.0
21-12-2020,417399,407567,233090,99294,1157349.0,25063,21787,37031,83881.0
22-12-2020,422982,414930,226925,95855,1160691.0,25469,21476,36762,83707.0
23-12-2020,432494,414706,229817,95215,1172236.0,25065,21032,35547,81644.0
24-12-2020,438336,397781,217287,89006,1096528.0,22754,18846,31848,73448.0
25-12-2020,443973,425408,216817,86459,1172658.0,22342,17816,29551,69709.0
26-12-2020,433403,423103,227385,87167,1171065.0,23021,18456,30510,71987.0
27-12-2020,423125,406316,224230,86028,1139706.0,22670,18811,31586,73067.0
28-12-2020,446633,437521,241750,93027,1218938.0,24877,20818,35050,80745.0
