Date,NO,SE,FI,DK,Nordic,EE,LV,LT,Baltic
03-03-2017,441357,451697,267713,96713,1257493.0,25723,21604,30031,77358.0
04-03-2017,422576,421427,258990,85845,1140856.0,23308,19054,26131,68493.0
05-03-2017,426117,437560,256676,86894,1207254.0,23153,19256,25195,67604.0
06-03-2017,461425,489838,279992,99202,1330469.0,26369,22601,30811,79781.0
07-03-2017,470046,506460,279169,104391,1308116.0,27471,23022,31005,81498.0
08-03-2017,468175,492060,272940,103338,1336524.0,26443,22423,30805,79671.0
09-03-2017,447408,470341,266265,99810,1283836.0,26029,22041,31245,79315.0
10-03-2017,426817,444910,263807,92696,1180864.0,25393,21985,30648,78026.0
11-03-2017,404771,406710,245174,82577,1139246.0,22729,19759,26634,69122.0
12-03-2017,394730,406590,237346,82135,1120815.0,22607,19011,25916,67534.0
13-03-2017,426273,449484,255403,97871,1229049.0,25927,21773,30529,78229.0
14-03-2017,411749,436428,258615,95386,1202183.0,25871,21730,30045,77646.0
15-03-2017,403328,423896,249360,94070,1170666.0,24897,21502,29241,75640.0
16-03-2017,410434,425964,247143,94001,1177551.0,24696,21125,29637,75458.0
17-03-2017,406527,413387,255775,91221,1166918.0,25381,21355,29518,76254.0
18-03-2017,394150,396656,239025,84328,1114171.0,22486,18870,25160,66516.0
19-03-2017,401820,413135,235071,87498,1137529.0,21880,18259,23972,64111.0
20-03-2017,419542,444441,251818,96698,1212510.0,25434,21234,28444,75112.0
21-03-2017,408916,418465,253673,93637,1174699.0,24662,21091,28281,74034.0
22-03-2017,411606,428865,248694,94061,1183237.0,24433,20949,28016,73398.0
23-03-2017,419612,425775,245911,97078,1142068.0,24607,20832,28049,73488.0
24-03-2017,414832,419934,251038,92811,1178618.0,24619,20514,27241,72374.0
25-03-2017,376247,372092,236065,79480,1063895.0,22289,18720,24976,65985.0
26-03-2017,336378,341274,211635,77510,966807.0,20887,17245,23000,61132.0
27-03-2017,371372,391496,235840,91081,1089790.0,23918,20156,26688,70762.0
28-03-2017,379105,396054,235326,94319,1104807.0,24168,20265,27550,71983.0
29-03-2017,393866,419477,245143,96015,1154514.0,24560,20917,28602,74079.0
30-03-2017,408611,427878,247881,95431,1179810.0,24489,20734,28045,73268.0
31-03-2017,398070,406181,249354,89062,1142673.0,25195,20865,28241,74301.0
01-04-2017,357772,360177,232978,76841,1027773.0,22201,17638,23901,63740.0
02-04-2017,346520,347385,223185,77070,994166.0,20319,16577,22916,59812.0
03-04-2017,373255,393917,240897,90025,1098096.0,24118,20077,26649,70844.0
04-04-2017,376783,389698,235712,92499,1094712.0,23875,19770,27080,70725.0
05-04-2017,377660,391546,232943,89744,1091905.0,23773,19694,27353,70820.0
06-04-2017,387652,401574,233441,90844,1113515.0,23638,20092,27694,71424.0
07-04-2017,364660,381252,239468,85427,1070814.0,23779,20309,27554,71642.0
08-04-2017,344033,351889,227411,76308,999648.0,20975,18183,24138,63296.0
09-04-2017,339155,342662,216802,74564,973190.0,20186,17474,23477,61137.0
10-04-2017,359495,386288,231257,83954,1061011.0,22695,19922,26488,69105.0
11-04-2017,372553,403021,234922,87177,1097684.0,22982,20427,24726,68135.0
12-04-2017,363833,407428,242311,87131,1100709.0,23728,20782,27780,72290.0
13-04-2017,355685,407543,247482,75705,1086428.0,24453,20354,28378,73185.0
14-04-2017,360482,381154,236548,75329,1009678.0,21379,18019,28699,68097.0
15-04-2017,364783,375775,237503,79373,1057444.0,21082,18019,25659,63894.0
16-04-2017,361933,371815,228632,78332,1040718.0,21045,16335,21279,58659.0
17-04-2017,370865,379372,228947,78505,1014001.0,23919,17327,23179,64425.0
18-04-2017,394008,421273,240751,91591,1147637.0,24446,20405,28495,73346.0
19-04-2017,393563,411612,234996,95294,1135467.0,24515,20498,29214,74227.0
20-04-2017,381506,399726,234002,90623,1105863.0,24182,20491,28973,73646.0
21-04-2017,372838,383031,233283,86084,1075250.0,23772,20289,28610,72671.0
22-04-2017,358345,358312,220150,78095,1014911.0,20762,18039,24417,63218.0
23-04-2017,356259,358877,214204,75388,1004737.0,20298,17493,24049,61840.0
24-04-2017,389010,399792,229367,85039,1103212.0,23138,19895,28269,71302.0
25-04-2017,388942,413386,232806,90789,1125938.0,24035,20687,28578,73300.0
26-04-2017,381684,401291,232990,95478,1068487.0,23291,20488,28332,72111.0
27-04-2017,386643,389658,232417,89249,1097975.0,23599,20175,28783,72557.0
28-04-2017,382290,385338,232756,91227,1091636.0,23166,20015,28692,71873.0
29-04-2017,347728,363800,219713,79856,1011106.0,21591,18470,25506,65567.0
30-04-2017,332555,348729,215345,74382,971019.0,20313,17317,23754,61384.0
01-05-2017,329672,330717,204767,79699,944866.0,19641,17417,23636,60694.0
02-05-2017,337807,354648,218937,86080,997485.0,22013,19348,27359,68720.0
03-05-2017,327576,354345,214194,87033,983153.0,22298,19427,27367,69092.0
04-05-2017,326955,350096,213149,84493,974689.0,22366,17517,27009,66892.0
05-05-2017,319468,344686,213937,85514,963613.0,22053,17620,27480,67153.0
06-05-2017,289502,303675,195353,75293,863836.0,18443,16743,24082,59268.0
07-05-2017,294050,314650,196739,72993,874378.0,18421,16284,22705,57410.0
08-05-2017,341088,384349,220120,82713,1027267.0,22027,18950,26858,67835.0
09-05-2017,354530,394240,218069,91223,1058065.0,22853,19372,28311,70536.0
10-05-2017,369277,395269,222045,94051,1038587.0,22978,19873,28768,71619.0
11-05-2017,365524,394564,221440,91856,1031767.0,23101,19815,28353,71269.0
12-05-2017,341900,367555,220940,72996,964995.0,22596,19696,27182,69474.0
13-05-2017,314107,323094,203554,72408,913166.0,19382,17651,23865,60898.0
14-05-2017,304120,316783,192342,72367,885613.0,18212,16314,23020,57546.0
15-05-2017,322882,362475,209431,85977,980772.0,21597,19183,27017,67797.0
16-05-2017,329300,355426,210509,88894,984138.0,22051,19067,27043,68161.0
17-05-2017,293612,350546,209132,89345,942643.0,21985,19134,27038,68157.0
18-05-2017,315048,327963,210096,86877,940019.0,21901,19206,27579,68686.0
19-05-2017,310934,317593,204506,84137,882844.0,21198,19045,27463,67706.0
20-05-2017,288035,284235,189946,71038,833260.0,17998,17046,24440,59484.0
21-05-2017,286886,286573,184527,70932,828936.0,17368,16221,23326,56915.0
22-05-2017,317261,334904,196767,86507,902016.0,20308,18504,26462,65274.0
23-05-2017,319602,334913,192777,88309,935621.0,20688,18755,26394,65837.0
24-05-2017,308972,329110,198834,84921,921846.0,19575,18613,26586,64774.0
25-05-2017,293924,292158,191582,73184,850888.0,20781,18764,26494,66039.0
26-05-2017,294891,302141,197397,77646,872083.0,20284,18631,26578,65493.0
27-05-2017,274288,283947,193309,72649,790796.0,17510,16367,23723,57600.0
28-05-2017,270538,279748,186093,71298,773712.0,17055,16133,23130,56318.0
29-05-2017,300809,326211,202745,88231,849716.0,20009,18449,26761,64314.0
30-05-2017,308768,329333,205156,89552,932839.0,20412,18688,27256,66356.0
31-05-2017,309965,332859,204272,84803,931905.0,21033,18933,27128,66212.0
01-06-2017,310536,334071,205094,85849,935555.0,20510,18617,26974,66101.0
02-06-2017,309624,322358,211875,86636,930952.0,21071,18062,27100,66233.0
03-06-2017,288236,287151,193853,74680,842069.0,18472,16177,23762,58411.0
04-06-2017,277922,283580,188480,71016,821005.0,17907,15823,22678,56408.0
05-06-2017,279190,307127,204743,72503,863571.0,21529,18629,26656,66814.0
06-06-2017,294647,286102,202219,85402,868371.0,21181,18642,27204,67027.0
07-06-2017,290519,323129,197384,89333,900374.0,20741,18668,27412,66821.0
08-06-2017,297217,333322,200537,86452,917535.0,21301,18638,27439,67378.0
09-06-2017,296151,321577,200090,84963,902780.0,18686,18372,27376,64434.0
10-06-2017,275553,284399,184244,71304,815510.0,17606,16624,24130,58360.0
11-06-2017,274848,287913,180879,70812,814466.0,17148,15739,23312,56199.0
12-06-2017,298115,326154,204419,84108,877682.0,20680,18322,27152,66154.0
13-06-2017,293666,322426,202516,84277,902904.0,21053,18708,27199,66960.0
14-06-2017,295903,321853,198520,85435,901720.0,20898,18556,27139,66593.0
15-06-2017,287958,318722,199163,87630,893479.0,20837,18537,27496,66870.0
16-06-2017,284272,309742,199733,84188,877942.0,20517,18547,27588,66652.0
17-06-2017,271356,278089,183213,71604,804268.0,17742,16451,24246,58439.0
18-06-2017,266550,274978,178684,72099,792318.0,17355,15965,23355,56675.0
19-06-2017,294220,323566,193375,89268,900435.0,20295,18476,27570,66341.0
20-06-2017,297878,316835,188914,87998,891632.0,20599,18449,27831,66879.0
21-06-2017,300362,325818,184320,88243,898752.0,20172,18297,27333,65802.0
22-06-2017,300918,319279,180155,90643,891009.0,18766,17967,27898,64631.0
23-06-2017,294605,267995,165611,86544,814772.0,15761,14851,27467,58079.0
24-06-2017,270638,259360,159647,72690,730786.0,15156,13606,23246,52008.0
25-06-2017,269190,267758,158391,71120,766460.0,15823,14561,22907,53291.0
26-06-2017,293894,311100,184970,83945,873917.0,19344,17251,26688,63283.0
27-06-2017,297229,326027,196133,86179,905578.0,19634,17699,27018,64351.0
28-06-2017,293549,320108,197064,85917,896640.0,19843,18013,27481,65337.0
29-06-2017,291772,325981,197845,87458,903059.0,19725,18085,28100,65910.0
30-06-2017,282904,315478,196061,84978,879438.0,20430,18216,27659,66305.0
01-07-2017,263484,278016,177804,71853,791160.0,17356,16170,23907,57433.0
02-07-2017,260653,271897,175606,70230,778398.0,16901,15421,23265,55587.0
03-07-2017,285034,319898,195965,84150,885052.0,19311,17579,26193,63083.0
04-07-2017,293871,316902,197427,86014,894214.0,19742,17852,27279,64873.0
05-07-2017,290924,323292,197999,86069,711140.0,19726,17954,26835,64515.0
06-07-2017,292463,321658,202159,86447,902743.0,19768,17759,23601,61128.0
07-07-2017,286738,308012,198982,84176,877915.0,19349,17399,25030,61778.0
08-07-2017,264765,275631,184603,71149,796154.0,16759,15532,23594,55885.0
09-07-2017,262620,271223,177878,69781,781513.0,16519,15072,23198,54789.0
10-07-2017,278228,304878,193824,84976,861916.0,19210,17589,26763,63562.0
11-07-2017,281548,300686,193427,85473,861139.0,19929,18387,28150,66466.0
12-07-2017,278838,295279,194611,85462,854195.0,19944,18182,27661,65787.0
13-07-2017,281489,301371,194412,83387,860664.0,19868,17904,27021,64793.0
14-07-2017,280783,292991,193661,80492,847939.0,18928,17512,26482,62922.0
15-07-2017,264798,267188,182327,69864,784191.0,16533,15602,23530,55665.0
16-07-2017,254387,259761,177128,68615,728026.0,16164,15234,22730,54128.0
17-07-2017,275361,283432,192699,76001,827501.0,18704,17727,25845,62276.0
18-07-2017,275494,281649,190401,77432,792359.0,19011,18256,26081,63348.0
19-07-2017,272725,288415,191833,77764,830745.0,19020,18205,26427,63652.0
20-07-2017,268351,283297,189341,78278,819281.0,19079,18213,26175,63467.0
21-07-2017,268549,283268,191095,77868,820783.0,18620,18088,26752,63460.0
22-07-2017,256907,259546,181318,67725,765503.0,16599,15603,24068,56270.0
23-07-2017,248148,254084,175969,68378,746591.0,16083,15338,23527,54948.0
24-07-2017,267676,283317,191824,77246,820059.0,18746,18017,27058,63821.0
25-07-2017,268573,278945,193202,76741,817467.0,19177,18536,27420,64203.0
26-07-2017,269313,285534,190600,77012,822470.0,19452,18572,27917,65941.0
27-07-2017,270217,278932,192489,77745,819393.0,19614,18923,27342,65879.0
28-07-2017,269178,279045,196616,75167,820025.0,19466,18583,27211,65260.0
29-07-2017,259622,259321,180593,69256,768796.0,16292,16205,23851,56348.0
30-07-2017,256167,261542,178022,69734,765480.0,16117,15798,23600,55515.0
31-07-2017,273727,280987,194566,79710,727233.0,19327,18910,27786,66023.0
01-08-2017,276824,280381,191470,81339,829989.0,19340,18980,28200,66520.0
02-08-2017,273428,282431,193996,81480,831345.0,19655,18864,28907,67426.0
03-08-2017,281128,281419,191262,84090,837903.0,19901,18815,28587,67303.0
04-08-2017,273853,274818,196717,80827,826217.0,19877,18469,28373,66719.0
05-08-2017,262417,265256,181314,70403,779398.0,17216,16184,24946,58346.0
06-08-2017,260697,263490,181048,69145,774392.0,16779,15758,24255,56792.0
07-08-2017,288997,297656,201071,84628,872361.0,19628,18289,27653,65570.0
08-08-2017,290827,299302,201707,86444,878283.0,19986,18540,28466,66992.0
09-08-2017,294376,305937,200511,88814,889650.0,20035,19046,28974,68055.0
10-08-2017,289365,309642,199734,88614,887359.0,20199,19327,30221,69747.0
11-08-2017,288341,297677,197597,85560,869193.0,19795,19093,29723,68611.0
12-08-2017,270943,269024,183691,73718,797379.0,16964,17486,26569,61019.0
13-08-2017,272280,265296,181203,71157,789938.0,16053,16123,25034,57210.0
14-08-2017,297401,318040,199842,86914,902206.0,19280,18512,27051,64843.0
15-08-2017,302074,318925,200749,87638,909394.0,19982,18983,25196,64161.0
16-08-2017,293985,327828,203640,89502,914967.0,20878,19419,29225,69522.0
17-08-2017,296276,320556,203461,89744,910043.0,20976,19582,29848,70406.0
18-08-2017,292691,321504,204931,87471,906611.0,20730,19188,29873,69791.0
19-08-2017,271597,276681,188545,74737,811565.0,18210,17536,26660,62406.0
20-08-2017,270541,282285,177953,73398,804177.0,17894,16180,25553,59627.0
21-08-2017,293712,326480,201866,88166,910241.0,20626,18517,28553,67696.0
22-08-2017,302944,322272,202466,92064,919759.0,21113,18741,28560,68414.0
23-08-2017,300253,327597,202253,93734,923843.0,21259,18774,28152,68185.0
24-08-2017,304003,336099,203468,90366,933942.0,21329,18771,27960,68060.0
25-08-2017,298362,328310,210342,86592,923620.0,21354,18528,28328,68210.0
26-08-2017,283439,295652,199851,76285,855238.0,18308,16782,25644,60734.0
27-08-2017,277634,289503,195983,74738,837867.0,17721,16075,25100,58896.0
28-08-2017,302678,329416,212503,90353,934962.0,20853,18799,28761,68413.0
29-08-2017,299059,320856,210303,90707,920939.0,21202,19106,29048,69356.0
30-08-2017,301920,329676,210176,91860,933651.0,21332,19433,28616,69381.0
31-08-2017,303957,330848,210218,90665,935697.0,21466,19236,28749,69451.0
01-09-2017,301238,321325,208387,86696,917645.0,21027,18561,28724,68312.0
02-09-2017,282366,294792,200603,75315,853085.0,18544,16942,25847,61333.0
03-09-2017,277011,294585,194930,74756,841290.0,17736,16396,24981,59113.0
04-09-2017,302490,342554,214102,88827,912813.0,21065,19258,28791,69114.0
05-09-2017,305668,344065,213130,90790,953586.0,21478,19240,29106,69824.0
06-09-2017,303741,343695,217545,92527,957519.0,21751,19223,29361,70335.0
07-09-2017,308062,350143,220039,91929,970177.0,22229,19278,29386,70893.0
08-09-2017,309522,341943,217385,87732,956586.0,21950,19045,29177,70172.0
09-09-2017,290617,310779,204638,77059,883105.0,19300,16928,25904,62132.0
10-09-2017,284254,285246,194180,74973,838664.0,18609,16760,25957,61326.0
11-09-2017,305542,333162,206662,89348,934718.0,21243,19315,30050,70608.0
12-09-2017,308151,342304,210403,90034,950902.0,21854,19730,30546,72130.0
13-09-2017,309431,349009,211471,91049,960969.0,21556,19405,29592,70553.0
14-09-2017,316226,351976,212995,90937,972138.0,21983,19617,29275,70875.0
15-09-2017,313284,334366,213941,87072,948679.0,21437,19141,29299,69877.0
16-09-2017,294030,307377,200195,77186,878789.0,19098,16904,25841,61843.0
17-09-2017,292420,305369,191936,76637,866368.0,18315,16641,25865,60821.0
18-09-2017,311336,349227,212121,91082,963772.0,21942,20348,29557,71847.0
19-09-2017,314849,356366,211133,91794,974143.0,21581,20199,29661,71441.0
20-09-2017,321236,361209,211853,92062,986368.0,21592,20066,29433,71091.0
21-09-2017,326080,364333,208053,91956,990430.0,21749,20423,29524,71696.0
22-09-2017,322101,351929,212453,88611,975100.0,21693,19803,28701,70197.0
23-09-2017,300291,318283,199022,77752,895354.0,18895,17136,24793,60824.0
24-09-2017,291603,308523,194120,76796,871044.0,18614,16643,24064,59321.0
25-09-2017,311819,346014,214846,90891,963590.0,21541,19502,28429,69472.0
26-09-2017,314629,331172,218740,91798,956354.0,21939,19896,29071,70906.0
27-09-2017,313488,331533,219239,92257,956527.0,22004,20191,29138,71333.0
28-09-2017,318993,327238,218557,92565,957351.0,22388,20515,29366,72269.0
29-09-2017,321665,332893,222291,89331,966199.0,22368,20167,28995,71530.0
30-09-2017,303703,301090,211533,79239,895574.0,20052,18092,25607,63751.0
01-10-2017,303407,302866,205649,78317,890245.0,19714,17697,24964,62375.0
02-10-2017,326093,341447,220035,94197,945950.0,22922,20507,28393,71822.0
03-10-2017,328877,337538,223866,93669,983953.0,23805,21461,30266,75532.0
04-10-2017,338365,346907,216440,97059,998778.0,23280,20963,30055,74298.0
05-10-2017,345553,354614,220365,96737,1017279.0,23043,20849,29483,73375.0
06-10-2017,338800,349748,222706,91190,1002447.0,22956,20481,29200,72637.0
07-10-2017,324192,324353,211632,81801,941986.0,20136,18001,25623,63760.0
08-10-2017,322653,323808,203939,78073,928486.0,19772,17645,24955,62372.0
09-10-2017,354223,365930,216691,92733,1029580.0,23433,20678,29584,73695.0
10-10-2017,359929,370294,217988,95156,1043376.0,24072,21218,30039,75329.0
11-10-2017,356878,369084,222132,96201,1044303.0,24034,21075,29760,74869.0
12-10-2017,347267,361128,226807,96325,1031529.0,24377,21415,30201,75993.0
13-10-2017,355271,359710,224822,92640,995259.0,23671,20972,29539,74182.0
14-10-2017,320818,313877,209696,79638,888094.0,20698,18440,26793,65931.0
15-10-2017,318243,311414,204447,78573,912680.0,19573,17507,24897,61977.0
16-10-2017,332940,344800,220904,92027,990674.0,23344,20878,29586,73808.0
17-10-2017,342772,353482,225159,92411,1013834.0,23960,20940,30156,75056.0
18-10-2017,349368,361873,227211,93162,1031623.0,23233,20912,29462,73607.0
19-10-2017,370860,380605,234405,92371,1078245.0,23499,20814,29514,73827.0
20-10-2017,369303,381853,243734,90169,1085064.0,23995,21058,29885,74938.0
21-10-2017,345615,345142,233745,80136,1004652.0,21580,18720,26896,67196.0
22-10-2017,344928,346980,230201,79888,1001998.0,21477,18784,26129,66390.0
23-10-2017,382522,394451,253738,94113,1124839.0,24817,21672,30671,77160.0
24-10-2017,390115,391755,258535,97322,1137744.0,25811,21805,31061,78677.0
25-10-2017,376564,385570,253160,96854,1112164.0,26110,22134,31706,79950.0
26-10-2017,372004,383901,253465,97507,1106876.0,26223,21661,30678,78562.0
27-10-2017,371422,376846,249097,94845,1092215.0,25859,21300,30671,77830.0
28-10-2017,347597,341957,230880,83920,1004365.0,22375,19144,26847,68366.0
29-10-2017,371441,372485,234416,85710,1064067.0,22154,19121,26262,67537.0
30-10-2017,405203,419816,248232,98104,1171361.0,25575,21919,29919,77413.0
31-10-2017,396303,416165,252083,99321,1163888.0,25927,21695,29908,77530.0
01-11-2017,382520,395437,257806,98501,1134264.0,26537,22089,25494,74120.0
02-11-2017,379979,389136,255540,97771,1122439.0,26254,22140,30529,78923.0
03-11-2017,390332,392419,249065,95096,1126923.0,25882,21792,30251,77925.0
04-11-2017,364242,351765,222541,83383,1021941.0,22369,19304,26679,68352.0
05-11-2017,355552,352599,213275,82841,1004275.0,21218,18662,25934,65814.0
06-11-2017,398262,397128,233144,97645,1125862.0,24665,21646,31715,78026.0
07-11-2017,409315,414220,244282,100364,1168189.0,24072,21791,32862,78725.0
08-11-2017,393794,420868,243792,99578,1115917.0,25608,22051,31018,78677.0
09-11-2017,386712,403952,238151,100812,1129638.0,25824,22344,31717,79885.0
10-11-2017,404753,408355,239678,99399,1108893.0,25096,21768,31127,77991.0
11-11-2017,397534,378831,227808,86249,1090429.0,22173,19197,26777,68147.0
12-11-2017,396125,393697,223670,84533,1098036.0,22002,18718,26051,66771.0
13-11-2017,429047,444257,246123,101113,1220548.0,25558,22022,31795,79375.0
14-11-2017,435436,455217,249606,103131,1243402.0,25970,22020,32010,80000.0
15-11-2017,423493,441072,247847,100912,1213339.0,26039,22338,32042,80419.0
16-11-2017,426107,438632,251316,103337,1077402.0,26038,22155,31372,79565.0
17-11-2017,419608,420180,247968,98298,1186064.0,25971,21847,31115,78933.0
18-11-2017,409725,386062,236448,88326,1121777.0,22881,18792,27573,69246.0
19-11-2017,414645,414980,231560,87757,1148952.0,22764,18639,26726,68129.0
20-11-2017,464701,481650,252481,102629,1301472.0,25990,19516,31476,76982.0
21-11-2017,477553,485279,258589,105265,1326699.0,26608,22101,32510,81219.0
22-11-2017,487442,477281,259068,104240,1327363.0,27566,22924,32645,83135.0
23-11-2017,435692,424324,262610,102964,1225598.0,27804,22940,32161,82905.0
24-11-2017,431651,413575,250327,99173,1150032.0,26464,22490,31965,80919.0
25-11-2017,418967,404033,234997,90242,1148252.0,23474,19821,28141,71436.0
26-11-2017,408404,398814,233107,89565,1129903.0,23243,19089,26493,68825.0
27-11-2017,453508,437844,251874,104104,1247335.0,26216,22098,31596,79910.0
28-11-2017,463045,458163,253392,105285,1279896.0,26387,22557,32192,81136.0
29-11-2017,468163,468982,255279,106957,1299398.0,26976,22777,32894,82647.0
30-11-2017,481424,469037,252449,108837,1311761.0,26761,23140,33534,83435.0
01-12-2017,479908,468935,259489,104279,1312628.0,27203,22676,32773,82652.0
02-12-2017,445733,419396,244146,92082,1201360.0,24127,19924,28639,72690.0
03-12-2017,429584,399733,230376,90449,1150145.0,23494,19361,27557,70412.0
04-12-2017,466845,473308,256084,106242,1302477.0,26681,22700,32872,82253.0
05-12-2017,454534,467783,264986,103597,1290907.0,27228,22566,32397,82191.0
06-12-2017,445521,465212,254221,103925,1268883.0,27123,22599,33017,82739.0
07-12-2017,427712,445954,271760,104186,1249612.0,27639,23021,32856,83516.0
08-12-2017,437027,443773,262253,101999,1245062.0,26503,22689,32381,81573.0
09-12-2017,424830,415754,240422,92577,1173587.0,23616,20279,28615,72510.0
10-12-2017,446465,429444,234464,93051,1203433.0,23611,19758,27541,70910.0
11-12-2017,478127,476220,258013,109110,987273.0,27200,22605,32326,82131.0
12-12-2017,489165,481266,261847,109033,1341318.0,27705,22685,31720,82110.0
13-12-2017,489972,482728,262796,107843,1343338.0,27498,22672,32357,82527.0
14-12-2017,486431,478843,265131,108578,1338990.0,27712,23031,33142,83885.0
15-12-2017,485540,470899,266130,105102,1327685.0,27586,23016,32479,83081.0
16-12-2017,471801,441070,252542,95319,1260746.0,24523,20728,29381,74632.0
17-12-2017,476876,463617,247469,95462,1283432.0,23999,20099,28102,72200.0
18-12-2017,484514,493492,266060,108860,1352939.0,27268,22957,33046,83271.0
19-12-2017,476106,477893,264473,107955,1326437.0,26931,23263,33167,83361.0
20-12-2017,450874,460319,257071,104923,1273197.0,27538,23005,33260,83803.0
21-12-2017,458720,460266,253131,99913,1272031.0,27318,23288,33199,83805.0
22-12-2017,455809,456665,255699,95067,1263247.0,26350,21897,31568,79815.0
23-12-2017,410667,404073,237089,86137,1137967.0,23799,19672,28482,71953.0
24-12-2017,408280,380576,230380,82476,1101721.0,22454,18366,25504,66324.0
25-12-2017,411373,386422,230542,78034,1106386.0,22280,17623,23801,63704.0
26-12-2017,417954,401729,232710,82112,1134513.0,21776,18075,24653,64504.0
27-12-2017,444623,437779,246624,95826,1224854.0,24128,20654,29215,73997.0
