Date,Hour,Est price,Est volume,Demand -8,Demand -1,Demand 1,Demand 8
2014-07-04,19,-8888.31,-1673.03,1477.02,6795.81
2014-07-04,20,-8386.44,-1713.91,1603.44,7386.15
2014-07-04,21,-7682.12,-1710.44,1626.53,7359.71
2014-07-04,22,-7439.87,-1705.84,1593.77,7494.63
2014-07-04,23,-5868.24,-1465.26,1722.63,8225.08
2014-07-05,0,-6040.11,-1714.87,1709.64,7472.54
2014-07-05,1,-4579.87,-1089.57,1721.74,8553.92
2014-07-05,2,-4092.32,-1041.46,1427.94,8715.44
2014-07-05,3,-3737.95,-1041.78,1141.55,8808.9
2014-07-05,4,-3466.69,-931.61,1029.5,8850.79
2014-07-05,5,-3268.26,-770.05,1034.2,8801.5
2014-07-05,6,-3882.95,-1035.92,1237.5,8480.43
2014-07-05,7,-6087.67,-1645.7,1645.75,7938.53
2014-07-05,8,-6772.67,-1586.5,1465.28,8037.36
2014-07-05,9,-7686.12,-1499.43,1392.12,7880.57
2014-07-05,10,-7955.6,-1433.61,1391.39,7457.73
2014-07-05,11,-7448.69,-1522.14,1399.54,8062.66
2014-07-05,12,-6295.52,-1558.7,1544.75,9435.5
2014-07-05,13,-4630.54,-1075.68,1453.18,10197.7
2014-07-05,14,-3757.33,-970.04,1073.14,10328.24
2014-07-05,15,-4282.67,-1088.42,1246.96,10172.35
2014-07-05,16,-5133.8,-1194.1,1551.01,9971.22
2014-07-05,17,-6245.79,-1547.36,1539.64,9448.21
2014-07-05,18,-6667.6,-1546.7,1487.79,8591.27
2014-07-05,19,-6758.75,-1567.23,1521.58,8725.27
2014-07-05,20,-6318.79,-1578.23,1560.85,9427.99
2014-07-05,21,-6244.77,-1559.29,1543.54,8830.33
2014-07-05,22,-6374.78,-1607.76,1552.35,8518.09
2014-07-05,23,-5530.58,-1403.23,1592.89,8399.62
2014-07-06,0,-4058.74,-1070.48,1583.07,8483.99
2014-07-06,1,-2511.25,-463.72,1074.33,9116.22
2014-07-06,2,-2221.17,-373.6,511.91,8832.24
2014-07-06,3,-2081.17,-383.19,372.44,8495.67
2014-07-06,4,-2010.63,-390.7,371.87,8365.54
2014-07-06,5,-1553.73,-352.59,387.74,6899.07
2014-07-06,6,-1600.45,-388.78,388.78,7127.56
2014-07-06,7,-2212.51,-380.07,373.27,8703.59
2014-07-06,8,-2441.0,-395.23,877.77,9723.63
2014-07-06,9,-3982.25,-1068.84,1421.84,10199.38
2014-07-06,10,-4317.43,-1078.27,1608.05,10340.68
2014-07-06,11,-4515.87,-1099.99,1630.77,10331.38
2014-07-06,12,-4208.75,-1065.72,1498.94,10373.45
2014-07-06,13,-3936.9,-1173.01,1289.76,10238.84
2014-07-06,14,-3759.03,-1099.35,1191.34,10286.13
2014-07-06,15,-3735.56,-1107.33,1188.41,10313.18
2014-07-06,16,-3786.81,-1105.26,1214.94,10241.41
2014-07-06,17,-4092.18,-1105.14,1381.38,10108.14
2014-07-06,18,-5238.46,-1406.34,1630.53,9839.43
2014-07-06,19,-6407.29,-1641.22,1419.15,8921.09
2014-07-06,20,-6222.97,-1632.67,1482.02,9082.41
2014-07-06,21,-6126.26,-1656.93,1598.1,8619.78
2014-07-06,22,-5837.19,-1673.6,1696.1,8445.16
2014-07-06,23,-4659.29,-1245.88,1691.4,8706.75
2014-07-07,0,-4328.45,-1048.65,1644.52,8482.55
2014-07-07,1,-3115.67,-824.79,1065.75,8753.39
2014-07-07,2,-2933.65,-717.73,1080.97,8841.03
2014-07-07,3,-3090.59,-805.75,1085.46,8853.85
2014-07-07,4,-2790.96,-630.69,1062.24,8890.34
2014-07-07,5,-4291.75,-1092.95,1560.36,8610.78
2014-07-07,6,-7667.5,-1812.61,1194.77,7120.52
2014-07-07,7,-9270.57,-1138.1,1069.46,5716.96
2014-07-07,8,-9937.32,-1383.79,1117.18,4516.54
2014-07-07,9,-10263.74,-1373.73,930.13,4016.84
2014-07-07,10,-10412.94,-1217.97,921.86,3773.62
2014-07-07,11,-10363.81,-1198.14,916.41,3659.91
2014-07-07,12,-10044.62,-1337.02,1007.44,4326.11
2014-07-07,13,-9964.64,-1331.79,1052.43,4629.15
2014-07-07,14,-9653.93,-1349.02,1211.43,4984.26
2014-07-07,15,-9550.59,-1334.19,1276.7,5203.43
2014-07-07,16,-9608.42,-1334.01,1237.2,5128.37
