Date,NO,SE,FI,DK,Nordic,EE,LV,LT,Baltic
10-02-2017,536087,543429,235081,111246,1425848.0,39143,25994,8521,73658.0
11-02-2017,468214,489941,208388,128300,1294844.0,24903,17453,4479,46835.0
12-02-2017,441137,490663,211107,113259,1256176.0,26256,13670,1761,41687.0
13-02-2017,505183,547879,219374,80877,1353316.0,43780,21983,5973,71736.0
14-02-2017,519423,520914,207894,83768,1332010.0,43022,18700,8502,70224.0
15-02-2017,551145,520154,214922,93264,1379492.0,41001,23237,4186,68424.0
16-02-2017,499084,522919,208387,105402,1335793.0,40987,22839,4387,68213.0
17-02-2017,479725,536834,207806,75757,1299962.0,40246,23739,6526,70511.0
18-02-2017,425395,503484,192288,94687,1215856.0,32624,17112,2842,52578.0
19-02-2017,379678,465133,179133,105793,1129743.0,30256,12118,8719,51093.0
20-02-2017,409885,495984,200801,132212,1238889.0,32987,18514,13110,64611.0
21-02-2017,432237,495513,210595,138262,1276612.0,30749,21563,9434,61746.0
22-02-2017,388424,513853,220422,143346,1266048.0,34393,20224,8498,63115.0
23-02-2017,428470,530634,202667,102137,1263921.0,35898,19912,9057,64867.0
24-02-2017,449388,554525,200789,104703,1309405.0,34498,13262,7405,55165.0
25-02-2017,398977,514119,202516,111931,1227550.0,25568,15407,8677,49652.0
26-02-2017,370147,451085,194720,97278,1113229.0,21098,16776,10033,47907.0
27-02-2017,427192,521153,209136,119595,1231916.0,33542,21829,7018,62389.0
28-02-2017,412778,525922,199678,138656,1277046.0,38219,18266,8158,64643.0
01-03-2017,441872,534139,203395,126124,1305529.0,36755,18147,8164,63066.0
02-03-2017,436942,513807,194370,96669,1241789.0,34886,17810,5697,58393.0
03-03-2017,472081,527945,204540,106103,1310674.0,29004,25434,9868,64306.0
04-03-2017,425450,486510,201355,92995,1158927.0,22675,18819,4907,46401.0
05-03-2017,413285,483597,194176,97238,1188305.0,22456,18478,7973,48907.0
06-03-2017,493080,544310,207404,131602,1376405.0,33103,35607,10799,79509.0
07-03-2017,520108,554901,230648,102388,1354786.0,38992,36544,6730,82266.0
08-03-2017,493079,519158,221579,107892,1341713.0,41164,35989,7569,84722.0
09-03-2017,460373,529999,219323,100979,1310690.0,39345,31334,4922,75601.0
10-03-2017,443899,511927,200123,103160,1210237.0,36956,32056,3522,72534.0
11-03-2017,419408,464900,195494,66957,1146765.0,32870,34043,3607,70520.0
12-03-2017,336029,438898,192871,87551,1055354.0,30590,33353,3653,67596.0
13-03-2017,454972,520001,201917,84658,1261548.0,37748,36328,4813,78889.0
14-03-2017,387681,521696,206631,113835,1229857.0,36109,37101,6788,79998.0
15-03-2017,356825,535253,197066,131602,1220751.0,34119,36053,12110,82282.0
16-03-2017,397011,514276,200822,109405,1221516.0,32058,36849,9587,78494.0
17-03-2017,362228,513536,201682,117490,1194946.0,30016,37539,9790,77345.0
18-03-2017,340648,447678,189077,98888,1076292.0,25376,32068,5758,63202.0
19-03-2017,347670,449024,188783,79601,1065081.0,24424,28165,3578,56167.0
20-03-2017,414305,507424,208965,96692,1227357.0,33902,31720,5370,70992.0
21-03-2017,352883,507406,208101,132957,1201356.0,36278,32863,8552,77693.0
22-03-2017,408667,529288,207607,100508,1246071.0,38044,31614,7661,77319.0
23-03-2017,445691,509944,218121,74619,1200574.0,35756,30681,6075,72512.0
24-03-2017,441298,493893,214430,80748,1230375.0,34033,30357,5123,69513.0
25-03-2017,343489,444312,185590,90836,1064236.0,24769,26615,6866,58250.0
26-03-2017,302194,397216,186257,54686,940359.0,25983,25210,5207,56400.0
27-03-2017,402979,473112,194176,77554,1147818.0,34014,28629,7245,69888.0
28-03-2017,414633,447135,204087,70232,1136091.0,36667,34272,5972,76911.0
29-03-2017,431627,442063,198867,81069,1153629.0,32872,30393,4939,68204.0
30-03-2017,446112,449675,199321,90128,1185237.0,36005,33414,4335,73754.0
31-03-2017,429127,449446,190604,84822,1154001.0,36949,27973,6110,71032.0
01-04-2017,373221,436608,177601,62519,1049954.0,29694,23241,4061,56996.0
02-04-2017,362249,406922,169040,54693,992911.0,27142,21085,2582,50809.0
03-04-2017,442374,460882,188688,72238,1164181.0,35026,28523,4560,68109.0
04-04-2017,421075,485546,189645,66613,1162883.0,35222,27431,3718,66371.0
05-04-2017,384907,488034,177798,103204,1153950.0,31304,23070,5197,59571.0
06-04-2017,400541,478070,176074,101564,1156248.0,29880,24398,5423,59701.0
07-04-2017,385483,445092,176734,110119,1117437.0,31520,24156,4367,60043.0
08-04-2017,402331,422107,167656,70292,1062390.0,22818,21429,3876,48123.0
09-04-2017,324417,436947,161588,69949,992905.0,21302,20419,6091,47812.0
10-04-2017,324730,480991,168469,117277,1091469.0,24343,25229,9689,59261.0
11-04-2017,351159,513248,180621,112178,1157202.0,22129,25421,8382,55932.0
12-04-2017,361618,469134,176612,109198,1116574.0,23148,27209,9557,59914.0
13-04-2017,361679,457418,184686,107916,1111707.0,22801,27640,7234,57675.0
14-04-2017,387444,448063,178739,81986,1049666.0,20758,20354,2642,43754.0
15-04-2017,353608,429605,166195,75529,1024948.0,20534,20427,2932,43501.0
16-04-2017,369712,415473,164921,57421,1007530.0,20764,19103,5964,45831.0
17-04-2017,375818,420851,169246,68749,989285.0,21611,19861,2091,43563.0
18-04-2017,444059,457853,180796,88704,1171416.0,32027,31140,4367,67534.0
19-04-2017,460537,472736,184958,72785,1191019.0,28910,26284,4885,60079.0
20-04-2017,409749,513942,189404,93145,1206241.0,28612,24637,3965,57214.0
21-04-2017,339321,497067,176568,110726,1123688.0,27885,24502,12399,64786.0
22-04-2017,316448,437532,156410,104334,1014732.0,27004,21271,9221,57496.0
23-04-2017,328618,424399,148159,100486,1001661.0,27000,20929,4885,52814.0
24-04-2017,392237,467643,150735,110855,1121484.0,37481,27989,7698,73168.0
25-04-2017,430600,485379,156396,89129,1161504.0,40536,29414,7468,77418.0
26-04-2017,439960,473918,165637,71350,1106811.0,41323,29987,15012,86322.0
27-04-2017,447011,446129,159444,84383,1136975.0,41005,28972,5195,75172.0
28-04-2017,446813,458190,157945,81993,1144954.0,40822,28111,11321,80254.0
29-04-2017,385011,411140,149163,63477,1008798.0,37151,21896,5001,64048.0
30-04-2017,312669,369283,143956,75618,901533.0,28910,21332,2812,53054.0
01-05-2017,287748,371854,143285,97462,900352.0,26100,23110,3499,52709.0
02-05-2017,354756,397089,151863,96525,1000231.0,35742,24928,4460,65130.0
03-05-2017,368248,393013,146853,85787,993913.0,37357,25625,4824,67806.0
04-05-2017,334441,402006,154281,99283,990017.0,36354,27251,8411,72016.0
05-05-2017,344647,421990,166485,81408,1014529.0,35162,27687,5115,67964.0
06-05-2017,323934,349385,166272,44715,884307.0,28360,25291,2643,56294.0
07-05-2017,288395,362674,160661,40509,848177.0,22715,25346,3633,51694.0
08-05-2017,362630,438351,179055,94824,1073853.0,33071,23074,5340,61485.0
09-05-2017,416694,423283,187914,69508,1097403.0,37833,25920,7075,70828.0
10-05-2017,426461,427665,181182,70474,1063245.0,38347,29766,9509,77622.0
11-05-2017,412512,427801,161755,63862,1026893.0,38135,27430,12861,78426.0
12-05-2017,363747,414468,156047,103889,997963.0,38883,18695,6153,63731.0
13-05-2017,343478,373908,142906,62312,922616.0,36220,19571,4011,59802.0
14-05-2017,314333,356540,142688,37040,850605.0,30906,16798,2271,49975.0
15-05-2017,401756,413860,158766,47948,1022340.0,40183,16768,5182,62133.0
16-05-2017,390853,411859,151035,62486,1016281.0,40498,18808,4722,64028.0
17-05-2017,379415,411357,155734,51045,997555.0,38225,18860,4623,61708.0
18-05-2017,384008,401527,148117,65573,999254.0,36855,18177,4779,59811.0
19-05-2017,396402,408539,150896,29553,948206.0,35856,17823,5466,59145.0
20-05-2017,333333,381276,137798,44854,897265.0,22305,14604,2268,39177.0
21-05-2017,298001,393424,132606,37269,861315.0,19377,13617,3033,36027.0
22-05-2017,390637,434684,141889,35434,965976.0,33101,12708,12804,58613.0
23-05-2017,383347,415948,148695,40808,988813.0,33056,15532,6912,55500.0
24-05-2017,368358,402863,151482,76812,999519.0,28960,14422,4745,48127.0
25-05-2017,329772,377234,146298,63445,916782.0,28665,11494,6864,47023.0
26-05-2017,365266,381169,154541,39046,940020.0,32668,10742,5033,48443.0
27-05-2017,338990,358769,143023,27201,831954.0,24083,11697,2959,38739.0
28-05-2017,279085,359690,139518,59620,800361.0,21544,10378,4430,36352.0
29-05-2017,373542,396862,154773,45611,897936.0,31231,12285,15886,59036.0
30-05-2017,390770,384009,150787,48975,974574.0,33299,11140,13669,58108.0
31-05-2017,347843,386411,151696,107292,993255.0,31606,10528,10074,51904.0
01-06-2017,371580,405094,165472,77555,1019703.0,32199,12057,5728,49984.0
02-06-2017,387880,385834,173530,40304,987559.0,31690,11985,4942,48617.0
03-06-2017,367682,330472,154861,29483,882500.0,20666,11605,2900,35171.0
04-06-2017,312376,315795,142971,35562,806708.0,18680,8752,2516,29948.0
05-06-2017,329686,364023,148620,45411,887744.0,29605,12568,14322,56495.0
06-06-2017,304977,359453,146957,66577,877970.0,28201,11156,12999,52356.0
07-06-2017,286580,386547,141976,71446,886553.0,28544,16757,6679,51980.0
08-06-2017,360341,393576,150078,69656,973657.0,31144,15836,5786,52766.0
09-06-2017,386385,371099,147385,42309,947185.0,27138,15621,10373,53132.0
10-06-2017,355586,327777,137006,39801,860176.0,19306,10339,5319,34964.0
11-06-2017,325125,314604,126175,51133,817052.0,19159,8544,2892,30595.0
12-06-2017,345602,360963,141093,85823,933510.0,21984,15771,7954,45709.0
13-06-2017,344789,360194,149944,93522,948460.0,29568,12810,11303,53681.0
14-06-2017,380741,364502,143271,51997,940515.0,35013,15199,9816,60028.0
15-06-2017,389268,355373,139364,30755,914766.0,34837,17968,4424,57229.0
16-06-2017,348064,321062,133816,89677,892622.0,32145,17304,8785,58234.0
17-06-2017,330836,302040,116840,61118,810836.0,18782,11025,1586,31393.0
18-06-2017,336924,318604,123075,41617,820223.0,20477,10548,4683,35708.0
19-06-2017,397880,359242,142194,39492,938820.0,31084,11122,6555,48650.0
20-06-2017,398129,354450,130460,77607,960650.0,32879,10875,8048,51802.0
21-06-2017,400451,365698,139419,56556,962138.0,34615,12417,5693,52725.0
22-06-2017,412224,347383,141875,34414,935905.0,33833,12966,4993,51792.0
23-06-2017,390423,309108,122906,45286,867726.0,25349,11279,1482,38110.0
24-06-2017,308299,307063,114253,73394,768162.0,20020,7049,4091,31160.0
25-06-2017,275390,305590,119489,90389,790865.0,23808,6944,6153,36905.0
26-06-2017,348984,371822,125334,96890,943037.0,31784,12161,9786,53731.0
27-06-2017,374778,398829,136267,44294,954171.0,40374,10560,10321,61255.0
28-06-2017,364411,369360,132032,61611,927411.0,39152,9492,6319,54963.0
29-06-2017,360401,404936,126114,68442,959887.0,39878,10823,8619,59320.0
30-06-2017,356618,399588,128412,52404,937041.0,40361,9873,6166,56400.0
01-07-2017,339655,329929,120869,43450,833898.0,31042,8557,6060,45659.0
02-07-2017,283703,310002,116446,82009,792161.0,21235,10060,6928,38223.0
03-07-2017,353338,376570,128076,80705,938692.0,29721,14092,11785,55598.0
04-07-2017,366204,388952,133516,70797,959467.0,31788,14864,9153,55805.0
05-07-2017,372010,390030,143688,53319,755797.0,35531,14775,4601,54907.0
06-07-2017,377678,370796,152117,43914,944506.0,34324,15017,5850,55191.0
07-07-2017,372545,351038,142563,37873,904024.0,30528,15607,4251,50386.0
08-07-2017,349967,328634,126211,55853,860675.0,21777,7526,4135,33438.0
09-07-2017,343899,324070,122011,39246,829231.0,21278,8026,2990,32294.0
10-07-2017,345315,371291,143691,36147,896448.0,33418,16116,5527,55061.0
11-07-2017,347090,371372,140584,49380,908428.0,36062,9970,5949,51981.0
12-07-2017,349601,365918,136381,63819,915725.0,34745,9540,6641,50926.0
13-07-2017,338866,380104,135893,77760,932618.0,33137,9092,5688,47917.0
14-07-2017,357604,378636,137478,33298,907013.0,33178,15283,4202,52663.0
15-07-2017,335101,363156,121479,28881,848617.0,27408,11145,1496,40049.0
16-07-2017,294729,364425,120823,64462,808229.0,20553,7053,1568,29174.0
17-07-2017,329743,385015,136855,64305,882067.0,24619,14792,6962,46373.0
18-07-2017,338839,396283,140502,45977,885482.0,23361,12175,5516,41052.0
19-07-2017,342570,387432,141172,33542,904718.0,23876,12929,2776,39581.0
20-07-2017,342095,379026,142065,47573,910758.0,22213,13240,4733,40186.0
21-07-2017,349637,378530,141067,33910,903145.0,21389,12249,4098,37736.0
22-07-2017,341516,337713,135166,36041,850444.0,13735,5808,2701,22244.0
23-07-2017,288519,322248,132132,45228,788129.0,12854,4975,4129,21958.0
24-07-2017,340269,382064,135725,25854,883913.0,25688,12265,10041,47994.0
25-07-2017,348417,361235,137082,37360,884096.0,26699,13842,5230,45540.0
26-07-2017,338840,376663,143434,25163,884100.0,18056,13666,6274,37996.0
27-07-2017,344960,362565,146830,33588,887956.0,17157,16243,5362,38762.0
28-07-2017,334488,363926,148292,37455,884164.0,19416,10326,6281,36023.0
29-07-2017,256601,329841,135969,58946,781357.0,11314,10930,2218,24462.0
30-07-2017,264654,320276,134255,45629,764827.0,11204,5829,2199,19232.0
31-07-2017,332128,372458,143540,44786,892922.0,25107,14474,6452,46033.0
01-08-2017,353184,372919,146861,25361,898290.0,17298,13142,5366,35806.0
02-08-2017,353840,373637,134924,34916,897327.0,28442,12072,5630,46144.0
03-08-2017,344466,346981,130102,55116,876663.0,28869,11946,4013,44828.0
04-08-2017,293452,346599,131172,84606,855834.0,28126,10973,8262,47361.0
05-08-2017,304663,336750,126514,68943,836873.0,13907,8312,8263,30482.0
06-08-2017,281671,315531,115525,65693,778426.0,15509,8831,5936,30276.0
07-08-2017,369229,369557,128060,46763,913615.0,29771,14632,9424,53827.0
08-08-2017,367574,374847,132198,36032,910663.0,26261,11879,5726,43866.0
09-08-2017,352575,371141,131575,61149,916443.0,25570,14016,9264,48850.0
10-08-2017,372494,389913,134503,38036,934953.0,28753,11273,5742,45768.0
11-08-2017,373030,377156,134796,20639,905626.0,26783,12357,5028,44168.0
12-08-2017,307274,322760,121273,30718,782030.0,14119,8091,4382,26592.0
13-08-2017,283329,322872,116366,61319,783892.0,15107,6402,4895,26404.0
14-08-2017,380413,373791,143087,27295,924594.0,27966,10200,2760,40926.0
15-08-2017,380194,360206,138398,51405,930206.0,28368,7997,3939,40304.0
16-08-2017,382321,387912,143970,33213,947426.0,29601,10295,6389,46285.0
17-08-2017,376079,360853,139361,64722,941025.0,31206,11114,6542,48862.0
18-08-2017,375836,373384,137141,46256,932624.0,31200,13099,6802,51101.0
19-08-2017,310875,292268,122823,59155,785122.0,17438,7345,3996,28779.0
20-08-2017,291090,301998,135864,68745,797708.0,13399,4811,1318,19528.0
21-08-2017,356972,354725,140499,81473,933680.0,28147,9889,4792,42828.0
22-08-2017,380818,358790,139170,56644,935416.0,34681,12782,8982,56445.0
23-08-2017,375363,342729,144998,42068,905158.0,40187,14634,14013,68834.0
24-08-2017,376266,344447,145074,63882,929669.0,40675,11468,17062,69205.0
25-08-2017,370743,362238,142160,75141,950284.0,35287,13719,7093,56099.0
26-08-2017,361741,327856,136636,27298,853535.0,30075,15899,2303,48277.0
27-08-2017,345317,283368,128973,29815,787483.0,27784,14803,1159,43746.0
28-08-2017,394770,347381,143422,48025,933608.0,34831,26138,10709,71678.0
29-08-2017,384861,353153,163292,65846,967157.0,31147,22384,2438,55969.0
30-08-2017,390488,345826,160392,50187,946891.0,31470,20548,8230,60248.0
31-08-2017,385888,339199,159000,59175,943258.0,31641,20127,7165,58933.0
01-09-2017,391190,334641,159932,50552,936325.0,28824,17473,4042,50339.0
02-09-2017,368491,302618,138073,27058,836239.0,21531,14397,2987,38915.0
03-09-2017,355082,283400,134541,24393,797422.0,22230,13198,1764,37192.0
04-09-2017,382900,349971,151303,46557,896223.0,25981,16644,7107,49732.0
05-09-2017,386875,343917,154753,50507,936053.0,26622,20477,11699,58798.0
06-09-2017,382894,351554,158347,51892,944684.0,27564,18854,11232,57650.0
07-09-2017,381991,336165,165070,68303,951534.0,27292,17753,11724,56769.0
08-09-2017,383728,347037,161479,61517,953762.0,29761,18576,5030,53367.0
09-09-2017,360843,346582,150608,35782,893814.0,21433,11528,5097,38058.0
10-09-2017,304099,312240,159541,58416,834303.0,19217,12277,2161,33655.0
11-09-2017,335296,380802,150204,91919,958225.0,21914,16465,6421,44800.0
12-09-2017,358484,387388,150912,85022,981803.0,24578,16803,8968,50349.0
13-09-2017,342351,379863,145814,76746,944776.0,22185,17251,11239,50675.0
14-09-2017,372704,372569,148569,60148,953997.0,23391,18748,13710,55849.0
15-09-2017,374674,373329,149315,68891,966220.0,22522,20622,10561,53705.0
16-09-2017,375419,358579,144821,38024,916842.0,27152,16364,4081,47597.0
17-09-2017,360526,341140,141136,29011,871826.0,21837,16136,2854,40827.0
18-09-2017,385491,379853,166053,44951,976354.0,33396,21004,11968,66368.0
19-09-2017,386600,390735,176976,61188,1015506.0,30907,20657,5901,57465.0
20-09-2017,390950,397120,169539,54155,1011769.0,29686,23261,4882,57829.0
21-09-2017,404653,386179,171736,46408,1008977.0,32399,23792,6349,62540.0
22-09-2017,398710,387857,169397,46208,1002174.0,32156,21838,7069,61063.0
23-09-2017,387839,354530,155867,29233,927473.0,27614,13209,4477,45300.0
24-09-2017,372162,341031,152261,34025,899489.0,25774,16087,5072,46933.0
25-09-2017,393519,382768,155227,62543,994067.0,29574,20588,7796,57958.0
26-09-2017,386636,382976,158470,61459,989555.0,30290,21449,8061,59800.0
27-09-2017,388649,382468,158067,67030,996222.0,29769,17058,8173,55000.0
28-09-2017,397591,380987,159823,71908,1010321.0,29162,16441,6691,52294.0
29-09-2017,403831,379688,160484,71829,1015847.0,32053,16414,5700,54167.0
30-09-2017,364421,345235,155321,85097,950081.0,24204,10803,3821,38828.0
01-10-2017,360694,341860,153165,49526,905254.0,24294,12195,4729,41218.0
02-10-2017,333721,394072,182501,92745,966661.0,31127,17534,9964,58625.0
03-10-2017,359394,389235,193945,94045,1036629.0,29966,17924,8963,56853.0
04-10-2017,372187,395797,175777,96231,1040005.0,29107,17618,8952,55677.0
05-10-2017,394297,389961,166894,83055,1034220.0,25866,18360,10253,54479.0
06-10-2017,416068,364775,168062,84122,1033037.0,23109,19398,8323,50830.0
07-10-2017,383432,317842,156401,72849,930529.0,15791,16239,4823,36853.0
08-10-2017,369865,341893,162736,64978,939483.0,15258,15917,7186,38361.0
09-10-2017,446148,399276,188194,71374,1105004.0,28010,19269,10160,57439.0
10-10-2017,431964,373420,195330,69455,1070175.0,35608,20940,8617,65165.0
11-10-2017,402892,371659,176781,78439,1029781.0,38246,24811,11748,74805.0
12-10-2017,369706,402285,172810,114365,1059171.0,33593,21949,8023,63565.0
13-10-2017,423072,387603,176691,80206,1029122.0,32062,20479,12139,64680.0
14-10-2017,339824,366906,165485,74153,909495.0,22895,16628,6997,46520.0
15-10-2017,337324,367929,162719,60734,928717.0,24127,15601,5352,45080.0
16-10-2017,382713,417300,188697,55414,1044138.0,27363,18396,8509,54268.0
17-10-2017,380117,404040,179191,96379,1059730.0,29274,20374,8267,57915.0
18-10-2017,412527,430309,170705,80401,1093956.0,38395,22203,10169,70767.0
19-10-2017,466633,431692,166936,81649,1146916.0,39093,25226,5227,69546.0
20-10-2017,464292,432771,171930,81147,1150145.0,39667,22213,7535,69415.0
21-10-2017,428255,415162,158770,63945,1066136.0,25526,16738,6083,48347.0
22-10-2017,395303,389760,159930,53693,998687.0,26042,13447,5259,44748.0
23-10-2017,472255,451684,176562,64192,1164699.0,39937,23551,11734,75222.0
24-10-2017,461562,463250,181149,80475,1186439.0,43557,27973,7648,79178.0
25-10-2017,404346,470521,186485,84636,1145997.0,42672,24377,9979,77028.0
26-10-2017,430491,456696,175138,89837,1152176.0,40434,27077,11419,78930.0
27-10-2017,403192,440600,172165,94999,1110971.0,36751,26534,5280,68565.0
28-10-2017,309860,420286,166261,104365,1000772.0,21436,14225,6101,41762.0
29-10-2017,300947,464245,179576,96128,1040901.0,21537,15208,6690,43435.0
30-10-2017,423932,510693,195111,77975,1207718.0,29640,21893,11678,63211.0
31-10-2017,466653,475205,189657,65864,1197390.0,34744,23893,10359,68996.0
01-11-2017,421153,469561,180880,83180,1154785.0,32700,22043,6102,60845.0
02-11-2017,412258,481340,189926,87940,1171473.0,31591,23459,7460,62510.0
03-11-2017,430095,493073,194312,73183,1190671.0,36395,24806,8286,69487.0
04-11-2017,384119,442318,177247,68261,1071959.0,27776,20234,5859,53869.0
05-11-2017,380200,425900,168683,57803,1032592.0,25555,21758,5911,53224.0
06-11-2017,453001,493388,185366,68832,1160211.0,26944,24075,4854,55873.0
07-11-2017,480359,499717,196742,67885,1244706.0,33007,27578,5498,66083.0
08-11-2017,473756,498750,202392,72994,1202945.0,30429,27520,7324,65273.0
09-11-2017,405442,502348,199320,92562,1199681.0,32724,25220,5712,63656.0
10-11-2017,426141,471765,195422,107026,1158511.0,26460,23393,7697,57550.0
11-11-2017,377809,439703,179597,109403,1106521.0,20701,18401,10484,49586.0
12-11-2017,435683,447096,183487,83523,1149799.0,19958,18136,8739,46833.0
13-11-2017,504714,514348,190269,76847,1286184.0,34443,24789,5335,64567.0
14-11-2017,504288,512349,191604,97615,1305865.0,36819,27078,6234,70131.0
15-11-2017,486460,525556,191841,76346,1280219.0,43947,28310,8947,81204.0
16-11-2017,470975,519606,192541,86739,1269876.0,42601,25366,6755,74722.0
17-11-2017,395270,541353,195079,98027,1229741.0,39121,25845,9394,74360.0
18-11-2017,352933,464582,176707,113307,1107544.0,30331,19354,8717,58402.0
19-11-2017,370413,461071,178222,95927,1105635.0,27548,15743,5171,48462.0
20-11-2017,536985,497622,202491,73540,1310650.0,34453,25833,6776,67062.0
21-11-2017,574990,486437,215090,76116,1352639.0,35951,31131,8084,75166.0
22-11-2017,525765,498295,209670,117998,1351735.0,37304,26338,6535,70177.0
23-11-2017,404743,505665,212135,123387,1245934.0,36663,25181,9256,71100.0
24-11-2017,485344,484668,201505,81425,1207048.0,36160,26085,8858,71103.0
25-11-2017,488544,455039,186376,67979,1197943.0,30124,20851,5035,56010.0
26-11-2017,390386,427349,184714,104907,1107362.0,24044,16974,6616,47634.0
27-11-2017,489134,467696,204272,106488,1267602.0,28253,23253,7598,59104.0
28-11-2017,527519,504246,197738,83800,1313307.0,30020,25777,11408,67205.0
29-11-2017,566333,518263,205847,73540,1363991.0,31261,29949,14356,75566.0
30-11-2017,576836,518506,207990,79905,1383245.0,32255,30573,7712,70540.0
01-12-2017,574447,526495,207969,82127,1391040.0,33267,28405,6941,68613.0
02-12-2017,487756,499352,202866,85485,1275463.0,30195,16113,4685,50993.0
03-12-2017,417243,488851,192641,98540,1197282.0,30225,13877,8865,52967.0
04-12-2017,509717,541296,201759,95557,1348341.0,28743,24697,8201,61641.0
05-12-2017,468833,540625,203965,128771,1342207.0,30151,26353,9160,65664.0
06-12-2017,474251,509852,198848,130846,1313800.0,28813,23425,5461,57699.0
07-12-2017,423401,517061,210240,135592,1286304.0,29373,26282,9466,65121.0
08-12-2017,426083,527367,215343,129242,1298044.0,25927,25974,10691,62592.0
09-12-2017,399218,454514,209497,116471,1179712.0,18343,21177,6844,46364.0
10-12-2017,436396,465826,205334,79963,1187527.0,17846,17272,5952,41070.0
11-12-2017,538195,523960,209489,92884,1364533.0,28884,27126,10468,66478.0
12-12-2017,540252,531965,206120,108501,1386850.0,33977,27647,11849,73473.0
13-12-2017,487737,553917,217039,119510,1378197.0,30278,26502,9164,65944.0
14-12-2017,530882,527054,220327,100156,1378427.0,28904,27283,10337,66524.0
15-12-2017,579578,541683,215372,79213,1415851.0,29551,28557,10486,68594.0
16-12-2017,564441,500164,193177,74875,1332665.0,24128,22387,3705,50220.0
17-12-2017,542387,510160,200506,75896,1328949.0,22696,18306,3281,44283.0
18-12-2017,573117,542071,217932,93378,1426502.0,29721,24877,6908,61506.0
19-12-2017,588739,533132,216708,84568,1423164.0,31273,30045,6370,67688.0
20-12-2017,560656,526518,210209,85862,1383256.0,32938,26600,6100,65638.0
21-12-2017,539033,538648,205992,92123,1375801.0,33465,24010,7767,65242.0
22-12-2017,519110,547476,205886,98271,1370749.0,29044,20462,5370,54876.0
23-12-2017,329863,486468,202941,118740,1138018.0,21976,15318,7857,45151.0
24-12-2017,346858,442582,193295,97016,1079760.0,24989,16388,6575,47952.0
25-12-2017,346763,443909,186184,115928,1092796.0,25714,21866,5943,53523.0
26-12-2017,362521,458247,184378,114222,1119373.0,25349,20026,7963,53338.0
27-12-2017,493997,512595,195274,86276,1288146.0,28860,21333,7819,58012.0
