Date,NO,SE,FI,DK,Nordic,EE,LV,LT,Baltic
29-03-2016,376766,462887,194941,98593,1133193.0,23739,17560,7097,48396.0
30-03-2016,467388,463637,193624,71358,1196011.0,26161,21495,5407,53063.0
31-03-2016,496814,459619,188273,81132,1225841.0,26630,18842,9498,54970.0
01-04-2016,493651,472794,187230,69140,1222827.0,26716,19120,8511,54347.0
02-04-2016,415279,421826,174636,70195,1081946.0,19986,15745,4088,39819.0
03-04-2016,374512,384864,170552,49338,979266.0,19972,11687,2995,34654.0
04-04-2016,459826,436032,184821,60534,1141226.0,29068,18581,4408,52057.0
05-04-2016,474763,434758,184161,58800,1152483.0,28308,20753,5522,54583.0
06-04-2016,415677,431931,179100,83757,1110469.0,28275,20094,10058,58427.0
07-04-2016,380494,454910,183490,97425,1116316.0,26842,17195,5982,50019.0
08-04-2016,424966,458119,185553,84080,1152723.0,28829,19072,4590,52491.0
09-04-2016,408756,424542,172977,55766,1062050.0,19347,16189,2155,37691.0
10-04-2016,351266,399560,167678,59886,978400.0,18450,7515,4943,30908.0
11-04-2016,422374,427754,172140,75657,1097932.0,29698,17498,5664,52860.0
12-04-2016,431295,443831,169774,74142,1119047.0,26801,21307,4147,52255.0
13-04-2016,458355,443307,168681,57501,1127846.0,29974,18498,3334,51806.0
14-04-2016,453377,452435,175021,55267,1136106.0,28386,20107,9364,57857.0
15-04-2016,420701,460797,181681,57296,1120480.0,29055,22179,7323,58557.0
16-04-2016,325782,410648,167108,64115,967652.0,16272,16658,4247,37177.0
17-04-2016,269830,405698,174757,112076,962362.0,15007,19427,3543,37977.0
18-04-2016,330814,469697,184379,110535,1095436.0,26783,27496,8777,63056.0
19-04-2016,313284,468667,188281,124128,1094362.0,25384,21650,9225,56259.0
20-04-2016,349124,461588,199552,90811,1101081.0,23394,19836,10318,53548.0
21-04-2016,353880,457549,194281,93903,1099621.0,26573,27050,8403,62026.0
22-04-2016,351902,459374,196781,83508,1091568.0,22552,23400,7855,53807.0
23-04-2016,348024,418907,187719,64919,1019586.0,14104,20102,3023,37229.0
24-04-2016,331829,402208,182169,55797,972010.0,16675,17372,3559,37606.0
25-04-2016,419832,447051,204344,69848,1141081.0,28673,22703,5970,57346.0
26-04-2016,398446,442175,198891,98253,1137767.0,31683,25023,4102,60808.0
27-04-2016,391944,447435,196155,92686,1128217.0,27893,22932,6899,57724.0
28-04-2016,421005,472261,186481,75636,1155401.0,24411,23416,4861,52688.0
29-04-2016,354477,472146,185868,88251,1100741.0,20608,22327,3616,46551.0
30-04-2016,354569,424705,175643,67655,1022577.0,11476,18619,2137,32232.0
01-05-2016,299706,370322,171676,36263,877972.0,10870,18216,2352,31438.0
02-05-2016,383927,423785,175067,65440,1048226.0,13175,19918,4050,37143.0
03-05-2016,379284,428172,168842,67851,1044157.0,13629,18481,2290,34400.0
04-05-2016,404918,426330,170636,58197,1060085.0,14101,20267,6067,40435.0
05-05-2016,313839,391432,159237,34487,898999.0,13034,20936,6551,40521.0
06-05-2016,330548,398193,162360,55991,947098.0,15694,21658,4463,41815.0
07-05-2016,242038,367561,154135,66042,829779.0,17957,17532,2480,37969.0
08-05-2016,231013,354071,149910,56262,791262.0,16503,18136,2658,37297.0
09-05-2016,355710,381245,139047,55302,931305.0,20130,16972,4290,41392.0
10-05-2016,391964,386126,145160,45714,968958.0,23209,18512,4054,45775.0
11-05-2016,378336,383426,143989,51435,957185.0,23334,17114,3370,43818.0
12-05-2016,380193,396880,152587,53144,982810.0,23429,15534,4129,43092.0
13-05-2016,418009,380132,148506,45735,992387.0,24628,17049,5669,47346.0
14-05-2016,301913,369030,138131,60937,870012.0,17160,13274,1779,32213.0
15-05-2016,280533,379059,141629,67584,868814.0,18155,10614,4904,33673.0
16-05-2016,336068,376228,151100,82105,945505.0,24260,14999,8250,47509.0
17-05-2016,393507,361950,153333,74367,983159.0,25045,14387,5027,44459.0
18-05-2016,441384,376305,160061,62580,1040327.0,25235,14007,4832,44074.0
19-05-2016,433434,370596,154454,54825,1013319.0,25932,15610,5315,46857.0
20-05-2016,419105,359419,154982,59362,992876.0,23728,16777,2389,42894.0
21-05-2016,355419,323338,134845,42833,856440.0,15352,8193,2799,26344.0
22-05-2016,336859,314711,132941,48451,832962.0,14435,8676,1075,24186.0
23-05-2016,411479,368630,149066,38942,968132.0,20488,15819,9536,45843.0
24-05-2016,410285,366484,149261,50056,976087.0,15623,20308,9589,45520.0
25-05-2016,407150,381498,148078,57968,994708.0,13985,18370,14884,47239.0
26-05-2016,410298,385787,154407,44645,995136.0,16225,19783,5685,41693.0
27-05-2016,407811,378600,150117,45369,981896.0,19354,19356,10080,48790.0
28-05-2016,357623,323751,129779,31575,842725.0,16502,18291,3680,38473.0
29-05-2016,300473,302540,125967,42421,771412.0,17394,15913,4398,37705.0
30-05-2016,364329,343516,143131,74098,925083.0,28966,20886,7372,57224.0
31-05-2016,377602,354539,142205,67786,942147.0,28873,21392,11474,61739.0
01-06-2016,385834,335155,137895,56294,915183.0,29140,20533,13227,62900.0
02-06-2016,381384,327862,138339,49948,897533.0,29382,18532,10818,58732.0
03-06-2016,381514,338949,143195,35296,898956.0,27895,18716,9209,55820.0
04-06-2016,358998,299761,124881,21140,804776.0,22153,15803,3084,41040.0
05-06-2016,329398,270262,125950,20525,746141.0,20517,12794,4001,37312.0
06-06-2016,379329,310349,138853,45829,874359.0,27359,17356,13438,58153.0
07-06-2016,384964,344530,142697,41690,913881.0,24894,16274,10552,51720.0
08-06-2016,386136,352962,149440,59602,948148.0,24885,16345,7066,48296.0
09-06-2016,384585,343353,158336,47628,933907.0,26843,14627,6304,47774.0
10-06-2016,376740,328266,158662,60318,923996.0,22256,12185,4713,39154.0
11-06-2016,366310,257843,143973,33313,801443.0,23252,11437,8028,42717.0
12-06-2016,351166,239421,144774,33332,768697.0,20410,9963,7217,37590.0
13-06-2016,379084,306606,152866,66505,905066.0,22548,12443,4179,39170.0
14-06-2016,359312,317548,156543,58880,892290.0,20946,14235,12347,47528.0
15-06-2016,380708,314353,152889,36131,884081.0,23457,14974,8035,46466.0
16-06-2016,369401,319434,163080,34439,886355.0,23497,16323,9606,49426.0
17-06-2016,363464,306805,157311,45648,873232.0,22442,13385,7313,43140.0
18-06-2016,299786,275580,142836,67483,785680.0,19272,5623,7848,32743.0
19-06-2016,288477,268368,143148,73670,773667.0,16109,8371,2467,26947.0
20-06-2016,348131,317011,154802,73210,893164.0,22211,14939,5275,42425.0
21-06-2016,359511,328093,149836,51704,889156.0,20546,15560,12845,48951.0
22-06-2016,365476,313632,146256,44080,869447.0,20094,16690,11770,48554.0
23-06-2016,365392,307822,146076,37588,856887.0,20128,16701,9155,45984.0
24-06-2016,368475,295750,138777,36725,839730.0,17858,9039,4821,31718.0
25-06-2016,335020,263600,113946,25066,737633.0,11374,6353,4037,21764.0
26-06-2016,304365,264947,116117,47165,732595.0,13172,6398,2853,22423.0
27-06-2016,352971,312548,135095,58975,859599.0,18238,13414,10135,41787.0
28-06-2016,375400,296482,148557,39686,860129.0,17508,14719,9377,41604.0
29-06-2016,371333,300524,153804,47765,873430.0,20999,14592,9379,44970.0
30-06-2016,377131,313524,151879,54438,896975.0,22622,14766,14101,51489.0
01-07-2016,361289,306916,146758,60355,875316.0,27643,10518,13749,51910.0
02-07-2016,297337,274128,142707,66544,780717.0,19505,7525,13144,40174.0
03-07-2016,297679,268525,138383,60836,765432.0,18323,6976,7327,32626.0
04-07-2016,361971,328793,149643,58353,898753.0,28937,12276,12440,53653.0
05-07-2016,360940,338981,154308,41465,895703.0,31649,13714,6485,51848.0
06-07-2016,301353,335128,149135,87565,873188.0,26954,12434,5912,45300.0
07-07-2016,340622,361681,153528,64512,920339.0,26489,13523,7316,47328.0
08-07-2016,347993,339100,151626,45351,884077.0,25342,11271,8007,44620.0
09-07-2016,290239,274111,143770,55493,763622.0,23635,7353,2211,33199.0
10-07-2016,287987,270877,139396,45442,743712.0,23387,9020,4422,36829.0
11-07-2016,313415,318535,144473,66231,842654.0,23797,13300,10279,47376.0
12-07-2016,330331,344184,144230,67574,886326.0,25455,12579,4845,42879.0
13-07-2016,335237,334712,144577,56693,871224.0,25230,13258,3248,41736.0
14-07-2016,329759,312169,144573,50633,837135.0,23601,12031,4289,39921.0
15-07-2016,313388,320355,147038,69164,849951.0,24318,9302,6474,40094.0
16-07-2016,292824,286321,146752,49905,775806.0,19584,7618,3792,30994.0
17-07-2016,284063,272103,146066,36698,738943.0,22387,4874,2902,30163.0
18-07-2016,338232,326670,147087,40097,852088.0,28143,9199,3300,40642.0
19-07-2016,346348,331782,147483,39031,864648.0,31899,9875,5221,46995.0
20-07-2016,333912,321186,142628,43781,841514.0,31660,10292,6243,48195.0
21-07-2016,330664,345904,146436,51569,874579.0,28830,9323,6043,44196.0
22-07-2016,338407,337071,146381,46007,867873.0,28246,8811,3828,40885.0
23-07-2016,315570,291884,136900,38618,782984.0,24961,4831,1468,31260.0
24-07-2016,302906,279351,132942,37656,752867.0,21891,4780,1248,27919.0
25-07-2016,336837,349216,138959,51260,876281.0,30528,11713,3468,45709.0
26-07-2016,337560,337865,135295,54741,865465.0,30203,12217,4643,47063.0
27-07-2016,333406,334500,135650,53890,857442.0,32538,14380,6423,53341.0
28-07-2016,332572,342698,137018,51189,863488.0,31630,18049,4827,54506.0
29-07-2016,339338,313716,136090,50429,839587.0,32522,19098,1837,53457.0
30-07-2016,313265,266594,127532,47552,754945.0,30696,9066,2122,41884.0
31-07-2016,291124,277665,128350,40431,737576.0,26967,10855,2319,40141.0
01-08-2016,323121,319308,138994,60355,841788.0,33895,18906,2513,55314.0
02-08-2016,346762,337860,143360,51562,879546.0,32616,16819,5591,55026.0
03-08-2016,341259,296359,141760,64339,843720.0,33358,18138,3977,55473.0
04-08-2016,335509,300840,148104,73093,857553.0,34737,16214,6900,57851.0
05-08-2016,351710,301379,142486,56803,852379.0,36018,16752,5312,58082.0
06-08-2016,292886,267900,132365,75805,768954.0,24492,10892,2313,37697.0
07-08-2016,268824,282044,122947,64858,738683.0,24257,8341,5189,37787.0
08-08-2016,285824,332768,136363,92123,847087.0,37789,15577,5062,58428.0
09-08-2016,335977,346947,148520,90367,921809.0,35915,10705,4652,51272.0
10-08-2016,360301,341091,145615,76848,923851.0,33652,9958,5943,49553.0
11-08-2016,363616,329936,144425,56698,894678.0,33723,10958,5758,50439.0
12-08-2016,358904,334580,151055,55537,900084.0,33230,13923,4547,51700.0
13-08-2016,283597,320308,134930,77710,816556.0,25913,8372,5355,39640.0
14-08-2016,291824,311606,129728,56291,789448.0,24216,7922,5455,37593.0
15-08-2016,323597,351401,149294,54911,879200.0,33495,12004,6536,52035.0
16-08-2016,338239,354956,162497,46227,901916.0,36927,10370,7426,54723.0
17-08-2016,338342,371247,156348,47512,913453.0,35261,9302,6615,51178.0
18-08-2016,344817,359150,157524,57725,919226.0,34188,9392,6263,49843.0
19-08-2016,345664,342877,157024,43268,888848.0,33465,13907,5491,52863.0
20-08-2016,307827,295150,145971,36985,785941.0,20524,9138,2224,31886.0
21-08-2016,274124,282373,142277,42061,740836.0,21875,7861,4377,34113.0
22-08-2016,335412,328129,161403,55613,880560.0,31294,12210,4935,48439.0
23-08-2016,344752,341611,167929,45095,899390.0,35911,8543,5367,49821.0
24-08-2016,341293,341037,162910,49520,894765.0,34590,11597,7708,53895.0
25-08-2016,342390,348300,163054,57503,911253.0,36905,9480,6841,53226.0
26-08-2016,337735,344575,161943,70220,914480.0,36176,10597,9393,56166.0
27-08-2016,306482,329539,158759,38830,833622.0,28928,8660,4163,41751.0
28-08-2016,302699,301911,142062,52430,799118.0,24441,5993,2470,32904.0
29-08-2016,349341,353192,153947,84155,940640.0,36094,9332,11193,56619.0
30-08-2016,356729,357513,153236,67336,934816.0,36148,9732,13127,59007.0
31-08-2016,355937,371697,158261,54585,940487.0,35515,11979,8873,56367.0
01-09-2016,363120,387647,165490,52253,968520.0,36499,8055,9447,54001.0
02-09-2016,361569,370743,155308,52290,939911.0,37139,7698,9254,54091.0
03-09-2016,342698,328911,139046,46162,856827.0,28100,7573,3315,38988.0
04-09-2016,326909,304029,137613,23534,792083.0,29268,4710,2144,36122.0
05-09-2016,343314,378331,152843,41051,915544.0,39281,12157,10568,62006.0
06-09-2016,367200,372980,154984,57688,952856.0,36306,11532,10176,58014.0
07-09-2016,356312,391101,158413,43526,949358.0,36265,9824,14333,60225.0
08-09-2016,365525,359940,157108,45362,927938.0,34110,10660,12077,56847.0
09-09-2016,357500,373496,156520,44408,931939.0,32630,10961,10431,54022.0
10-09-2016,341849,318371,142409,46048,848686.0,23618,6165,576,30359.0
11-09-2016,318213,333388,134526,44459,830593.0,27943,5257,1124,34324.0
12-09-2016,360186,375991,157888,51564,945658.0,36350,9507,5256,51113.0
13-09-2016,377336,369529,149461,53526,950097.0,36490,9437,9737,55664.0
14-09-2016,371550,360673,152586,53481,938294.0,31204,10905,11552,53661.0
15-09-2016,368658,359053,160644,50033,938390.0,23885,8952,9346,42183.0
16-09-2016,366648,362594,161261,53067,943571.0,30632,5697,11609,47938.0
17-09-2016,346774,332876,138601,49290,867543.0,18981,3553,3307,25841.0
18-09-2016,322356,323181,133816,36108,815462.0,19846,4288,1689,25823.0
19-09-2016,372436,371242,159497,37670,940856.0,30804,11437,11109,53350.0
20-09-2016,370102,370993,158738,39169,939008.0,30970,10773,11896,53639.0
21-09-2016,376166,364076,155490,42140,937869.0,30378,10322,12862,53562.0
22-09-2016,366629,365666,156953,49598,938852.0,32728,14349,4764,51841.0
23-09-2016,366299,362177,159753,56990,945230.0,34077,10840,3604,48521.0
24-09-2016,353275,327818,140975,47854,869930.0,24821,6336,2153,33310.0
25-09-2016,282358,315560,136430,55041,789405.0,20125,4929,1514,26568.0
26-09-2016,364298,377413,151226,51770,944718.0,37490,11448,5190,54128.0
27-09-2016,360903,374979,157240,61217,954341.0,38677,10589,9080,58346.0
28-09-2016,305130,395205,160555,97105,957993.0,39155,8411,7576,55142.0
29-09-2016,309243,384581,156307,99009,949143.0,38755,10493,8769,58017.0
30-09-2016,334643,393575,166238,81711,976176.0,37963,8786,10338,57087.0
01-10-2016,352444,358426,160774,45817,917466.0,24565,6538,4738,35841.0
02-10-2016,342393,340569,151394,46554,880911.0,28858,4752,3326,36936.0
03-10-2016,367967,390588,169313,74291,1002163.0,36444,13793,8518,58755.0
04-10-2016,362551,393756,173898,72593,1002708.0,41209,11221,8540,60970.0
05-10-2016,351265,410125,168325,83784,1013508.0,42009,9566,10054,61629.0
06-10-2016,347687,426524,171053,92962,1038236.0,40602,11125,9943,61670.0
07-10-2016,368934,419394,177099,81714,1047149.0,42321,13334,6820,62475.0
08-10-2016,349470,381309,163024,76867,970677.0,33355,7903,4185,45443.0
09-10-2016,361803,357740,163375,74491,957409.0,35121,7150,3907,46178.0
10-10-2016,411798,407115,191680,82248,1042980.0,42642,18125,7279,64820.0
11-10-2016,412043,382008,191281,97034,1082369.0,40922,14510,5923,61355.0
12-10-2016,412427,377081,193228,91064,1073814.0,39250,18312,6797,64359.0
13-10-2016,411419,386338,194604,91971,1084250.0,39120,26280,5400,70800.0
14-10-2016,385992,391051,190731,114253,1082059.0,36739,19600,2939,59278.0
15-10-2016,349175,359595,163744,114285,986807.0,22922,15553,6891,45366.0
16-10-2016,388419,345775,172076,77019,983291.0,23310,15841,6400,45551.0
17-10-2016,410326,405463,190863,84962,1091627.0,32260,21569,8938,62767.0
18-10-2016,406914,397336,193444,75820,1073515.0,33503,20712,9332,63547.0
19-10-2016,393549,388868,195444,78559,1056428.0,31329,20534,7581,59444.0
20-10-2016,408456,401398,195914,87206,1092972.0,30894,25272,8246,64412.0
21-10-2016,410948,406450,196478,101973,1115852.0,31633,19534,10221,61388.0
22-10-2016,401360,375764,184249,93893,1055276.0,21923,14819,7843,44585.0
23-10-2016,400186,344888,188941,73352,1007377.0,22823,15159,4354,42336.0
24-10-2016,445377,408619,203269,76592,1133858.0,37276,26451,9382,73109.0
25-10-2016,462377,404816,205135,79900,1152238.0,38800,27923,6350,73073.0
26-10-2016,455499,402849,199034,89535,1146923.0,41709,26290,5371,73370.0
27-10-2016,412176,403201,194359,92799,1102537.0,41499,17569,5689,64757.0
28-10-2016,352031,403058,177029,130674,1062788.0,37670,13679,10694,62043.0
29-10-2016,319349,377709,173054,112550,982669.0,26312,16284,8611,51207.0
30-10-2016,386115,367483,188296,64070,1005969.0,26572,18071,7119,51762.0
31-10-2016,458614,383326,200344,66866,1109156.0,32819,26990,5735,65544.0
01-11-2016,410963,398246,189672,112634,1111517.0,35321,21834,6490,63645.0
02-11-2016,430214,428645,200607,105415,1164888.0,35191,22991,10730,68912.0
03-11-2016,484133,420206,211978,78769,1195092.0,32254,30961,14529,77744.0
04-11-2016,475889,416915,214334,86060,1193202.0,32601,24295,7854,64750.0
05-11-2016,423650,389547,207446,87398,1108045.0,24688,22926,9763,57377.0
06-11-2016,383604,403148,212556,119159,1118470.0,27714,23194,7257,58165.0
07-11-2016,479587,473574,235141,109346,1297652.0,39635,33287,11564,84486.0
08-11-2016,519041,463456,238279,89583,1310371.0,39222,33248,14480,86950.0
09-11-2016,509806,460060,231219,93678,1294775.0,39082,32171,16051,87304.0
10-11-2016,510508,451498,219486,86421,1267918.0,40046,33352,14087,87485.0
11-11-2016,521562,442420,222477,88124,1274592.0,37789,34584,13166,85539.0
12-11-2016,465444,407714,205464,92749,1171369.0,32646,22731,9288,64665.0
13-11-2016,413449,379339,194817,96017,1083633.0,34689,22098,10377,67164.0
14-11-2016,431298,442847,210045,118657,1202850.0,40564,29656,14772,84992.0
15-11-2016,428290,423793,213746,108248,1174079.0,40623,25861,14520,81004.0
16-11-2016,435912,427347,198618,100972,1162859.0,38761,28613,15043,82417.0
17-11-2016,414501,439972,199930,105535,1159942.0,33840,23711,15502,73053.0
18-11-2016,402482,426666,198190,119476,1146815.0,33073,22272,16406,71751.0
19-11-2016,377798,391848,194719,107687,1072051.0,23527,21493,5957,50977.0
20-11-2016,356037,373175,183265,107775,1020254.0,22648,21744,7085,51477.0
21-11-2016,430066,436178,192321,92728,1151294.0,37245,22554,13690,73489.0
22-11-2016,428306,420580,190498,91063,1130447.0,36421,25571,16920,78912.0
23-11-2016,437522,433182,197231,84926,1152862.0,40807,28499,5880,75186.0
24-11-2016,456189,458025,200853,73301,1188382.0,44261,28263,6612,79136.0
25-11-2016,464993,462479,200759,77236,1205475.0,40533,28974,7426,76933.0
26-11-2016,358043,418023,188364,117596,1082034.0,27501,23176,10712,61389.0
27-11-2016,357479,415994,202659,103502,1079626.0,29112,25318,7019,61449.0
28-11-2016,471780,473524,222167,91063,1258537.0,41878,31587,10074,83539.0
29-11-2016,467377,472459,217665,116334,1273836.0,43120,35960,6755,85835.0
30-11-2016,416168,475611,209252,125593,1184003.0,42168,31625,8776,82569.0
01-12-2016,411910,459268,205931,132962,1210073.0,38844,25285,5076,69205.0
02-12-2016,470336,477534,223532,93049,1264452.0,37724,27086,5106,69916.0
03-12-2016,486252,424104,218657,80278,1162215.0,32643,27496,5332,65267.0
04-12-2016,470054,409856,213043,88786,1181751.0,31746,23347,6502,61595.0
05-12-2016,458565,472499,211900,103960,1203827.0,41406,23462,10083,72538.0
06-12-2016,507687,482790,234828,86747,1263523.0,38669,32325,8244,79238.0
07-12-2016,471338,473369,216780,106287,1225445.0,38764,25532,11862,76158.0
08-12-2016,432363,430423,197511,110514,1170816.0,35004,21428,18407,74839.0
09-12-2016,445393,437218,211661,99014,1193299.0,36742,22153,10373,69268.0
10-12-2016,438024,387078,207685,98117,1085001.0,24737,20063,4205,49005.0
11-12-2016,443894,392914,197795,84114,1118713.0,24275,19999,3399,47673.0
12-12-2016,511808,513538,224453,90536,1340337.0,35870,33116,11603,80589.0
13-12-2016,538701,510822,207733,80006,1337269.0,36193,30312,10433,76938.0
14-12-2016,545777,529632,198296,86073,1359787.0,37605,28860,7816,74281.0
15-12-2016,550938,514522,198997,94336,1358751.0,38920,35174,12624,86718.0
16-12-2016,543494,485639,201842,91057,1322038.0,39523,30473,17040,87036.0
17-12-2016,516359,445274,187448,80445,1229528.0,29178,22984,3767,55929.0
18-12-2016,483581,430398,191425,73098,1178507.0,27557,23233,3585,54375.0
19-12-2016,515856,491378,193576,78265,1279081.0,34241,26925,13356,74522.0
20-12-2016,499353,479469,197380,81959,1258165.0,32227,25203,13584,71014.0
21-12-2016,458068,493709,199624,116297,1267704.0,23267,20354,5360,17027.0
22-12-2016,465761,485718,196889,98852,1247224.0,23591,18490,7528,49609.0
23-12-2016,409719,482756,188087,110626,1191192.0,21161,15715,8349,45225.0
24-12-2016,314717,439073,179180,112168,1045147.0,21103,14509,10468,46080.0
25-12-2016,316406,412182,165858,97356,991801.0,20148,13826,7722,41696.0
26-12-2016,320397,431091,167119,90319,1008936.0,21761,13718,10724,46203.0
