Date,NO,SE,FI,DK,Nordic,EE,LV,LT,Baltic
03-02-2020,501647,544885,198600,79314,1324458.0,13822,19043,12392,45257.0
04-02-2020,526787,539970,195612,109015,1371403.0,13868,24565,11633,50066.0
05-02-2020,496656,580280,201313,104999,1383259.0,14660,24817,11637,51114.0
06-02-2020,494125,551443,212118,105907,1363611.0,14491,24034,13815,52340.0
07-02-2020,506914,562020,201040,69974,1339954.0,13572,28122,10672,52366.0
08-02-2020,428938,548184,181667,98736,1257526.0,7312,19776,9403,36491.0
09-02-2020,313869,503326,186117,129599,1132916.0,11007,16002,11379,38388.0
10-02-2020,357023,567466,189843,129444,1243784.0,11731,17009,20154,48894.0
11-02-2020,408938,554106,189719,129781,1282552.0,9391,17516,16280,43187.0
12-02-2020,442194,546195,192649,122758,1303798.0,7936,22674,17964,48574.0
13-02-2020,504738,559505,196376,95645,1356271.0,7880,24634,20599,53113.0
14-02-2020,521800,542542,214699,83420,1362464.0,7003,26079,15373,48455.0
15-02-2020,409305,526227,204233,114271,1254049.0,10179,14470,10124,34773.0
16-02-2020,326063,476961,202736,138248,1144011.0,11739,16122,14049,41910.0
17-02-2020,414027,534544,211116,124432,1225112.0,12502,17326,17714,47542.0
18-02-2020,421739,549008,205583,111846,1288195.0,12022,18041,18778,48841.0
19-02-2020,481257,520184,205043,97033,1303529.0,13941,18075,17019,49035.0
20-02-2020,472310,563632,214676,113814,1364443.0,12923,22899,11116,46938.0
21-02-2020,425266,548228,217106,111493,1302105.0,12793,16269,17677,46739.0
22-02-2020,346028,479301,197250,128207,1150793.0,13281,15645,14591,43517.0
23-02-2020,375397,501924,194237,116861,1188422.0,11850,15942,14106,41898.0
24-02-2020,458372,517305,225215,93546,1294450.0,12413,18141,13948,44502.0
25-02-2020,502519,521225,213190,111328,1348269.0,9685,25043,20082,54810.0
26-02-2020,536661,536540,218696,93279,1385195.0,14278,26709,13794,54781.0
27-02-2020,549395,498783,229556,78719,1356462.0,16270,33784,21124,71178.0
28-02-2020,531688,537402,218740,108076,1395907.0,12656,25465,18049,56170.0
29-02-2020,465930,498456,204301,114114,1282808.0,10021,15615,7854,33490.0
01-03-2020,404789,511146,196813,133380,1246136.0,14899,16887,10694,42480.0
02-03-2020,508620,553539,203408,85680,1351258.0,16672,25633,16227,58532.0
03-03-2020,499054,545925,211699,73128,1329827.0,17252,25657,12818,55727.0
04-03-2020,492511,564763,231974,78177,1367441.0,15908,25049,13928,54885.0
05-03-2020,502557,553697,215022,64410,1335696.0,13473,26657,14286,54416.0
06-03-2020,520736,558905,209466,99401,1388514.0,13263,25037,11771,50071.0
07-03-2020,495892,532550,203138,75100,1306684.0,10096,18801,5821,34718.0
08-03-2020,372519,535494,208781,135359,1252157.0,10312,19385,4944,34641.0
09-03-2020,450538,553959,211476,76251,1292230.0,12370,22473,12508,47351.0
10-03-2020,470691,532966,202723,97594,1303981.0,13719,22631,14062,50412.0
11-03-2020,436025,522472,191672,123618,1273791.0,13886,21735,18810,54431.0
12-03-2020,422776,537930,190943,119462,1271107.0,12574,22699,19198,54471.0
13-03-2020,449985,571020,213095,98591,1332696.0,11326,21094,17045,49465.0
14-03-2020,478104,548264,207422,80604,1314410.0,10952,22345,12162,45459.0
15-03-2020,351132,508466,211138,123975,1194713.0,11475,20931,9974,42380.0
16-03-2020,446283,535763,213760,81597,1277409.0,10929,27983,15082,53994.0
17-03-2020,438172,548794,214886,96291,1298155.0,9950,24537,11071,45558.0
18-03-2020,430233,551574,199438,90829,1272081.0,11618,24279,14301,50198.0
19-03-2020,487377,535623,198566,72065,1293632.0,10661,26501,13738,50900.0
20-03-2020,509240,518282,203983,85435,1316948.0,8676,24425,14594,47695.0
21-03-2020,465688,491639,197665,59437,1214422.0,7500,20573,9758,37831.0
22-03-2020,418015,479568,201971,69567,1169131.0,6948,20218,9236,36402.0
23-03-2020,480490,534020,214681,88223,1317426.0,8891,21331,8647,38869.0
24-03-2020,447338,546629,211631,97126,1302735.0,11511,20098,8042,39651.0
25-03-2020,450395,526232,208690,85094,1270418.0,12230,20289,8388,40907.0
26-03-2020,499874,485806,198665,58372,1242718.0,9615,18465,10472,38552.0
27-03-2020,497842,484123,199389,52463,1233835.0,7646,17765,8811,34222.0
28-03-2020,433855,483744,188046,79166,1184827.0,8863,14666,5427,28956.0
29-03-2020,391162,452836,171483,108930,1124421.0,9302,12815,11500,33617.0
30-03-2020,506523,502106,191431,92387,599500.0,11003,21196,9642,20540.0
31-03-2020,490517,515874,205910,79363,1291669.0,12868,18676,6677,38221.0
01-04-2020,470403,488387,182868,117382,1259051.0,13959,12827,16017,42803.0
02-04-2020,452659,497880,189187,117729,1257463.0,11704,14458,15461,41623.0
03-04-2020,430743,530031,194990,115016,1270789.0,12480,12038,16526,41044.0
04-04-2020,454524,507293,188707,62397,1212933.0,9769,11616,10600,31985.0
05-04-2020,427261,437472,179802,70772,1115324.0,8591,12361,6052,27004.0
06-04-2020,433666,477463,188520,82855,1138126.0,8368,12360,10519,30595.0
07-04-2020,425328,479273,188584,61509,1154700.0,11719,10681,12724,35124.0
08-04-2020,420383,469118,196248,56577,1142337.0,10650,14313,8134,33097.0
09-04-2020,410580,467782,185993,75168,1139527.0,10314,10783,11170,32267.0
10-04-2020,432642,447536,178735,50379,1109301.0,9273,12731,9187,31191.0
11-04-2020,442563,434014,173621,52446,1102649.0,8910,9322,5178,23410.0
12-04-2020,343245,464520,179962,89383,1077118.0,11306,8323,11734,31363.0
13-04-2020,316542,465056,169012,98589,1049209.0,10528,8654,12045,31227.0
14-04-2020,439824,483375,190990,91486,1205681.0,10994,14111,15336,40441.0
15-04-2020,394403,470696,191121,106717,1162944.0,9548,14195,14942,38685.0
16-04-2020,419073,461136,189637,86405,1156263.0,10881,13519,15415,39815.0
17-04-2020,431292,454727,211632,43486,1141145.0,11905,14272,12708,38885.0
18-04-2020,413896,436236,196896,46601,1093626.0,10974,11908,7521,30403.0
19-04-2020,372562,418352,165756,46818,1003496.0,6976,8993,7218,23187.0
20-04-2020,393463,420909,177898,47907,1040177.0,5923,10131,9025,25079.0
21-04-2020,374563,406508,173587,68978,1023647.0,6662,15768,13277,35707.0
22-04-2020,396304,403352,169630,53271,1022562.0,6048,17227,9188,32463.0
23-04-2020,407883,429260,169241,38539,1044929.0,6268,11404,16212,33884.0
24-04-2020,415298,423225,174283,68787,1081596.0,5491,10362,7617,23470.0
25-04-2020,407519,411051,169719,47035,1035332.0,6375,9341,7624,23340.0
26-04-2020,425387,397478,167555,40185,1030616.0,4908,9963,5931,20802.0
27-04-2020,456376,428224,178940,45092,1108642.0,4873,17543,13571,35987.0
28-04-2020,458449,438578,183722,41562,1122329.0,5338,16806,9270,31414.0
29-04-2020,460619,437195,180131,61559,1139512.0,5560,19181,7929,32670.0
30-04-2020,450090,447791,175643,90687,1164216.0,5918,10915,16150,32983.0
01-05-2020,420843,385560,164356,43580,1014344.0,7746,9639,9948,27333.0
02-05-2020,423501,380900,174285,37355,1016054.0,7108,9684,5717,22509.0
03-05-2020,422313,381232,157535,67590,1028677.0,5558,6734,4637,16929.0
04-05-2020,442388,414215,169608,69433,1095654.0,5203,11841,8495,25539.0
05-05-2020,449079,404984,168692,57917,1080678.0,6262,11356,8829,26447.0
06-05-2020,389142,414432,169687,91458,1064720.0,7324,10106,16824,34254.0
07-05-2020,395468,417611,174187,66846,1054113.0,7933,9345,17414,34692.0
08-05-2020,405374,412613,171556,62738,1052290.0,6869,11701,15501,34071.0
09-05-2020,402168,377463,166947,36735,983323.0,6196,10415,4810,21421.0
10-05-2020,356486,398714,168471,70034,993710.0,7075,9528,4718,21321.0
11-05-2020,388587,428487,163022,87595,1067692.0,8084,11881,11367,31332.0
12-05-2020,442928,422759,162977,93817,1122485.0,8277,16085,16821,41183.0
13-05-2020,445299,425007,160046,51754,1082117.0,9015,17443,19343,45801.0
14-05-2020,435015,405902,164419,89086,1094437.0,8888,20189,14914,43991.0
15-05-2020,401330,411608,166170,109497,1088611.0,8493,18530,18716,45739.0
16-05-2020,338806,394081,151117,127130,1011146.0,9766,8807,13353,31926.0
17-05-2020,329491,367142,148922,109798,955367.0,7859,14155,13119,35133.0
18-05-2020,432367,394482,163011,63998,1053866.0,8883,15273,17229,41385.0
19-05-2020,435045,390141,159896,76632,1061724.0,7829,18961,15557,42347.0
20-05-2020,425524,383565,160712,42389,1012207.0,9393,19695,17509,46597.0
21-05-2020,410489,350316,157062,31995,949870.0,10315,18869,11458,40642.0
22-05-2020,381597,363661,158014,86031,989310.0,6362,18499,8788,33649.0
23-05-2020,324608,359027,156665,78151,918460.0,5593,11261,4385,21239.0
24-05-2020,301292,312115,147996,83671,845081.0,5401,7683,4722,17806.0
25-05-2020,392390,353107,145430,66168,957100.0,7107,17245,12587,36939.0
26-05-2020,356824,376696,137212,36955,907697.0,8069,25378,14951,48398.0
27-05-2020,346584,382509,140303,75188,944595.0,8196,24822,8008,41026.0
28-05-2020,355999,382762,144024,58823,941616.0,9370,21186,6902,37458.0
29-05-2020,364789,387074,136249,36074,924191.0,9221,14705,16812,40738.0
30-05-2020,348883,341076,130168,46644,866781.0,10200,9928,10397,30525.0
31-05-2020,302937,314375,125323,49354,791998.0,9552,6677,12427,28656.0
01-06-2020,339921,339224,132148,31033,842327.0,7932,17410,17212,42554.0
02-06-2020,335825,358449,138178,36917,869367.0,8917,24231,16937,50085.0
03-06-2020,350321,351853,131149,47570,880893.0,8634,23033,16993,48660.0
04-06-2020,356671,365417,139893,65087,927085.0,7885,21449,16451,45785.0
05-06-2020,358794,355252,133103,65024,912179.0,8018,21231,17424,46673.0
06-06-2020,330880,335177,139519,76548,882139.0,7338,7424,8334,23096.0
07-06-2020,336585,343024,155175,44448,879246.0,8933,7859,7964,24756.0
08-06-2020,373005,340854,147921,38433,900233.0,12469,22723,14812,50004.0
09-06-2020,367562,353598,143609,32439,897210.0,13625,19146,16166,48937.0
10-06-2020,356915,359712,149805,40708,907145.0,15193,13069,16065,44327.0
11-06-2020,335588,376446,151390,80095,943523.0,14783,16630,15595,47008.0
12-06-2020,332157,366907,152291,73931,925304.0,13538,15650,15990,45178.0
13-06-2020,308729,339143,140079,72871,860823.0,8364,13169,14638,36171.0
14-06-2020,313433,327596,143070,82804,866910.0,8950,12455,8444,29849.0
15-06-2020,357217,352089,149939,40502,899757.0,9056,15884,13974,38914.0
16-06-2020,352628,357854,149766,38170,898423.0,8455,16485,15361,40301.0
17-06-2020,350098,343204,153479,31175,877970.0,8842,16648,17263,42753.0
18-06-2020,349581,337843,152072,33088,872595.0,7471,15719,15765,38955.0
19-06-2020,342501,313623,140321,30264,826723.0,8011,15775,14159,37945.0
20-06-2020,317756,310082,133606,48487,809958.0,9967,10322,5614,25903.0
21-06-2020,322936,304524,128029,32584,788077.0,8414,11014,5355,24783.0
22-06-2020,345362,318768,148634,58759,871529.0,13215,17960,16755,47930.0
23-06-2020,341909,322601,150635,45681,860834.0,13746,17379,16569,47694.0
24-06-2020,342400,319019,153464,35585,850472.0,15210,17268,17112,49590.0
25-06-2020,340578,305501,163757,47326,857165.0,15912,17263,15386,48561.0
26-06-2020,343304,303246,167835,54953,869336.0,14633,15263,16069,45965.0
27-06-2020,317294,298269,153017,40167,808766.0,8062,13614,12577,34253.0
28-06-2020,307835,321277,140811,56509,826440.0,6714,12433,4606,23753.0
29-06-2020,336702,368085,151856,68682,925336.0,8734,13824,15834,38392.0
30-06-2020,333694,385760,146096,75006,940570.0,10227,13175,21069,44471.0
01-07-2020,326903,402176,151178,57561,937823.0,9851,9840,21072,40763.0
02-07-2020,341904,382554,149926,53820,928218.0,7915,10217,17531,35663.0
03-07-2020,338774,368919,151278,48701,907679.0,6941,9398,13223,29562.0
04-07-2020,306199,336693,136639,71324,850870.0,9924,2753,7016,19693.0
05-07-2020,251429,325554,134259,78121,789374.0,8884,3153,8016,20053.0
06-07-2020,304644,380699,151379,85405,922134.0,10604,7751,11007,29362.0
07-07-2020,330265,389211,147066,95224,961765.0,8332,6012,18785,33129.0
08-07-2020,356915,394867,146445,76661,974895.0,7431,11331,18808,37570.0
09-07-2020,367279,376386,146577,38271,928531.0,7725,14202,18149,40076.0
10-07-2020,360825,357380,146700,56629,921550.0,6637,11236,15588,33461.0
11-07-2020,343761,314621,138381,92777,889554.0,9162,4185,11604,24951.0
12-07-2020,350618,329040,135682,82265,897625.0,7062,3974,7707,18743.0
13-07-2020,355324,359979,146350,49441,911099.0,6742,6294,16007,29043.0
14-07-2020,354961,360076,150226,45432,910709.0,8603,7131,15252,30986.0
15-07-2020,348428,353393,150997,32836,885662.0,11707,13592,15288,40587.0
16-07-2020,345551,353423,149497,29521,878006.0,12160,16003,17340,45503.0
17-07-2020,350757,333688,148424,31236,864120.0,8211,12888,14821,35920.0
18-07-2020,360992,323336,143254,41812,869402.0,9172,8755,12459,30386.0
19-07-2020,364310,313278,133598,29370,840567.0,8164,2431,11921,22516.0
20-07-2020,383928,335326,142317,68126,929709.0,10468,7185,17160,34813.0
21-07-2020,381137,345072,137658,78957,942831.0,11592,7040,18574,37206.0
22-07-2020,385090,347495,139185,66859,938636.0,13111,3583,21578,38272.0
23-07-2020,383868,342902,147528,47030,921333.0,12607,6115,19783,38505.0
24-07-2020,391763,333835,147067,72734,945414.0,12001,9702,16510,38213.0
25-07-2020,383919,310909,143305,42256,880408.0,10489,7096,7458,25043.0
26-07-2020,358692,312126,133207,67696,871736.0,7518,7164,5880,20562.0
27-07-2020,382551,330374,147091,59699,919967.0,10536,7495,15504,33535.0
28-07-2020,382217,331953,144301,82120,940594.0,12285,9453,16909,38647.0
29-07-2020,369911,332141,148205,98648,948921.0,12967,8629,18714,40310.0
30-07-2020,371301,360805,150971,99661,982746.0,12863,9227,15252,37342.0
31-07-2020,374048,363771,146514,39576,923916.0,12866,9335,18728,40929.0
01-08-2020,355730,336232,132187,56017,880180.0,12367,10484,8129,30980.0
02-08-2020,345567,342217,123682,41849,853330.0,11906,9854,5267,27027.0
03-08-2020,380678,356946,129516,43660,910808.0,13330,16167,14397,43894.0
04-08-2020,383463,346569,132788,40336,903160.0,12628,17280,15513,45421.0
05-08-2020,388214,363477,139315,64086,955103.0,12691,12136,16209,41036.0
06-08-2020,383500,358862,138527,44037,924935.0,12220,15325,16910,44455.0
07-08-2020,377714,348163,136318,33747,895948.0,12601,20087,16314,49002.0
08-08-2020,355439,337984,124198,29583,847217.0,13132,9868,13502,36502.0
09-08-2020,358331,332156,125621,30643,846767.0,12168,10238,12064,34470.0
10-08-2020,378346,352074,145587,38880,914887.0,18324,19706,19043,57073.0
11-08-2020,380042,349075,136549,44539,910210.0,18649,19428,20666,58743.0
12-08-2020,378791,351305,133997,53204,917301.0,18054,15150,16712,49916.0
13-08-2020,393441,343948,136629,40329,914358.0,18572,15726,16339,50637.0
14-08-2020,386398,328867,143700,37266,896244.0,16680,12630,14653,43963.0
15-08-2020,363343,310979,127303,27504,829138.0,14998,7342,10966,33306.0
16-08-2020,357468,292974,130269,31179,811894.0,14130,8178,11063,33371.0
17-08-2020,387550,316516,143209,48055,895332.0,19434,16074,17045,52553.0
18-08-2020,367934,322547,142355,32349,865201.0,21044,15901,18009,54954.0
19-08-2020,379300,318554,143836,27406,869098.0,20426,13698,16457,50581.0
20-08-2020,386143,313525,147769,40388,887826.0,19472,12707,15847,48026.0
21-08-2020,371123,327783,142761,79782,921454.0,18963,13158,14764,46885.0
22-08-2020,352069,314359,141759,82473,890667.0,13504,6934,6483,26921.0
23-08-2020,344954,309619,134132,72666,861372.0,12069,3620,5426,21115.0
24-08-2020,368014,331110,143830,44248,887458.0,21337,14057,20172,55566.0
25-08-2020,376028,325177,145356,47332,893907.0,21081,13693,15809,50583.0
26-08-2020,379385,318483,137895,58330,894100.0,20303,10497,16518,47318.0
27-08-2020,381872,332899,141907,51524,908215.0,20260,13086,17891,51237.0
28-08-2020,383774,349358,139308,45984,918435.0,19477,12069,15236,46782.0
29-08-2020,379679,339645,116683,30113,866124.0,10597,7198,15187,32982.0
30-08-2020,379270,332096,112429,32041,855853.0,10015,3831,11560,25406.0
31-08-2020,384126,359052,142565,36135,921892.0,13505,13438,17964,44907.0
01-09-2020,387555,358410,145790,35287,927053.0,18145,12691,17107,47943.0
02-09-2020,384916,361561,150214,33306,930006.0,18143,14577,19397,52117.0
03-09-2020,383005,348660,148798,60288,940766.0,16858,13138,17291,47287.0
04-09-2020,386026,355024,147656,82923,971636.0,16836,12088,17024,45948.0
05-09-2020,372461,335463,136916,73633,918482.0,12690,3511,6328,22529.0
06-09-2020,373578,336415,135584,72146,917730.0,12261,3766,12477,28504.0
07-09-2020,394426,379782,145279,67640,944500.0,12777,13405,19268,45450.0
08-09-2020,385958,382515,156804,79636,1004921.0,14057,5180,23221,42458.0
09-09-2020,397710,376977,144634,98911,1018241.0,14116,13693,21732,49541.0
10-09-2020,409451,375565,153082,77907,1016019.0,17192,15662,23507,56361.0
11-09-2020,403332,386399,153491,62740,1005971.0,12310,17488,17190,46988.0
12-09-2020,370755,365049,141568,81681,959066.0,9898,5007,8549,23454.0
13-09-2020,356425,347675,134228,85329,923667.0,10603,4566,11630,26799.0
14-09-2020,387690,391737,157891,53511,990837.0,13366,15608,21755,50729.0
15-09-2020,384356,367068,149418,35785,936635.0,22763,19796,18301,60860.0
16-09-2020,377685,397232,160248,71052,1006227.0,19474,14524,16335,50333.0
17-09-2020,393363,395641,162539,43824,995367.0,18397,14466,23080,55943.0
18-09-2020,398891,397643,163410,45569,1005527.0,14104,13806,18885,46795.0
19-09-2020,390223,348997,155961,27469,922652.0,10794,13145,5804,29743.0
20-09-2020,405514,330378,148989,27921,912815.0,11449,7431,4882,23762.0
21-09-2020,433593,370821,163840,34079,1002341.0,13759,9468,14317,37544.0
22-09-2020,427525,382189,160590,34884,1005193.0,14046,8850,16891,39787.0
23-09-2020,434563,372273,164579,52939,1024353.0,13474,9241,18895,41610.0
24-09-2020,429269,336467,154360,86586,1006697.0,13991,11281,19188,44460.0
25-09-2020,444930,368632,159743,57730,1031050.0,12298,11589,15877,39764.0
26-09-2020,421782,320754,138490,62320,943361.0,9907,3671,11775,25353.0
27-09-2020,408235,311760,136697,81797,938495.0,8295,3402,11617,23314.0
28-09-2020,423664,374520,159268,45854,1003315.0,16369,13881,15438,45688.0
29-09-2020,415179,372697,157422,44038,989349.0,16953,15666,16638,49257.0
30-09-2020,428606,375572,154860,50142,1009184.0,17544,13272,16938,47754.0
01-10-2020,427805,377658,151463,85075,1042011.0,14633,14339,9700,38672.0
02-10-2020,431182,362779,151487,87163,1032616.0,14161,8548,16781,39490.0
03-10-2020,382347,311387,143936,110789,948478.0,9474,3970,11701,25145.0
04-10-2020,379622,336023,144898,65761,926309.0,9662,4075,12236,25973.0
05-10-2020,433087,388028,159546,70091,1050758.0,11158,7715,9475,28348.0
06-10-2020,432429,403559,162374,57244,1055619.0,12414,6705,13388,32507.0
07-10-2020,447120,403233,165399,49743,1065499.0,11964,7028,8599,27591.0
08-10-2020,451149,396709,161428,57326,1066616.0,11942,8774,8740,29456.0
09-10-2020,462482,393363,160126,67668,1083650.0,12834,11899,10862,35595.0
10-10-2020,441496,385738,146077,50041,1023360.0,10034,2996,5065,18095.0
11-10-2020,448272,384604,138675,42697,1014261.0,9140,2788,3442,15370.0
12-10-2020,468738,422827,159169,46234,1096984.0,15684,12316,8784,36784.0
13-10-2020,443859,427800,166873,47627,1086160.0,16652,12729,14534,43915.0
14-10-2020,441766,430435,162487,82274,1116979.0,18398,7794,22818,49010.0
15-10-2020,447249,454887,174289,77538,1153963.0,17278,11391,15926,44595.0
16-10-2020,483175,442435,177721,52632,1155971.0,16005,14087,15114,45206.0
17-10-2020,448667,441135,161148,58072,1109031.0,11241,7458,5516,24215.0
18-10-2020,399295,468438,151482,75411,1094641.0,9984,8672,9632,28288.0
19-10-2020,489119,470514,187335,64832,1211806.0,16791,16900,19557,53248.0
20-10-2020,506609,451420,175441,87952,1221430.0,16189,18320,15041,49550.0
21-10-2020,492934,427714,185886,65141,1171694.0,14350,12760,17650,44760.0
22-10-2020,445496,430226,171630,105833,1153198.0,15523,15327,15476,46326.0
23-10-2020,485540,447760,179682,82452,1195445.0,14742,12630,19759,47131.0
24-10-2020,479710,411245,174591,68024,1133579.0,10056,8048,7286,25390.0
25-10-2020,382740,439735,177654,87747,1087887.0,7852,7330,8297,23479.0
26-10-2020,469023,417862,194462,74374,1155730.0,12483,15145,19543,47171.0
27-10-2020,423397,431296,188429,91411,1134541.0,13587,18199,15670,47456.0
28-10-2020,404711,446518,190793,85943,1127986.0,18660,14027,15782,48469.0
29-10-2020,459608,437900,193943,62314,1153774.0,17209,13178,13728,44115.0
30-10-2020,498312,424722,185444,59930,1168415.0,16995,14471,14737,46203.0
31-10-2020,463137,410191,180340,55647,1109327.0,14719,6788,10499,32006.0
01-11-2020,345083,435961,193639,81306,1055994.0,8079,7527,8599,24205.0
02-11-2020,328336,474584,196775,102537,1102239.0,11599,9912,12773,34284.0
03-11-2020,416962,453629,186286,89635,1146519.0,10528,14259,17826,42613.0
04-11-2020,427840,476633,191996,96403,1192885.0,13713,17476,12159,43348.0
05-11-2020,395381,485941,196735,105372,1183442.0,13905,15134,16134,45173.0
06-11-2020,419969,464858,198886,63347,1147065.0,13005,16089,11100,40194.0
07-11-2020,419601,450915,191629,37877,1100033.0,11435,13327,7823,32585.0
08-11-2020,451376,429609,189966,37850,1108806.0,10524,9341,5986,25851.0
09-11-2020,465876,453637,218628,56991,894715.0,19121,14923,14311,36056.0
10-11-2020,502331,428104,206188,55400,,21736,18904,15404,
11-11-2020,491051,431829,205437,52758,,15911,14388,14590,
12-11-2020,473040,459172,206401,74195,,16115,17562,16143,
13-11-2020,439409,460584,207112,62613,,17047,18750,17712,
14-11-2020,400106,442946,190888,61591,,16292,13411,10863,
15-11-2020,354325,432527,190326,79027,,10611,8356,7470,
16-11-2020,377812,465651,203277,84015,,15746,15431,14052,
17-11-2020,400615,467731,203560,85294,,16217,14414,19374,
18-11-2020,385080,469769,192808,101689,,13869,15427,16275,
19-11-2020,414878,520957,194384,102481,,11476,13136,18041,
20-11-2020,470493,502832,220516,81633,,19186,17346,22501,
21-11-2020,404033,489731,203261,96338,,9261,11173,10306,
22-11-2020,388592,474387,187384,90989,,9973,8658,14074,
23-11-2020,447325,503968,198148,89735,,10094,16699,15680,
24-11-2020,497169,462050,197076,98732,,10710,15039,15707,
25-11-2020,484570,473555,204047,79822,,11069,17030,19455,
26-11-2020,504902,477135,213411,80160,,12889,18739,20242,
27-11-2020,565370,455792,210962,60472,,20638,20562,19176,
28-11-2020,557942,449217,197705,60225,,15320,18837,6798,
29-11-2020,552658,443117,200869,54013,,13130,16087,6902,
30-11-2020,563551,455410,218302,89018,,20322,24791,17953,
01-12-2020,559006,441172,219095,63813,,22265,24033,19462,
02-12-2020,543073,467558,225129,85243,,20114,24719,18278,
03-12-2020,515833,492685,224382,120669,,19735,21129,22049,
04-12-2020,545278,469562,212768,105044,,17977,18617,23678,
05-12-2020,535831,444720,199796,82614,,11239,16170,13819,
06-12-2020,502044,436397,198305,74200,,10499,14734,14105,
07-12-2020,498160,479573,204105,105552,,12736,21477,17240,
08-12-2020,559900,475535,219313,75524,,14869,23941,24693,
09-12-2020,580370,472981,226675,82856,,15877,23231,20464,
10-12-2020,582499,474796,208124,82041,,19426,20703,23062,
11-12-2020,588796,468475,187606,101685,,21708,17998,20635,
12-12-2020,568446,437065,168367,88905,,14301,14084,17156,
13-12-2020,572455,430263,165987,69895,,14688,14197,12986,
14-12-2020,569171,455586,177448,94748,,20337,23538,17486,
15-12-2020,559781,475745,198277,77733,,15029,14716,19835,
16-12-2020,558653,480088,188749,76743,,14763,17127,19198,
17-12-2020,552374,488103,186411,90861,,14494,19324,17650,
18-12-2020,534437,486025,192144,92255,,13795,17678,18941,
19-12-2020,465436,474799,169956,87595,,9860,11701,6639,
20-12-2020,436050,476200,188559,82456,,9436,13576,7889,
21-12-2020,482291,487760,198742,80034,,14075,19280,10920,
22-12-2020,467221,484879,196172,85467,,10947,16706,12929,
23-12-2020,531051,513584,199060,69081,,11216,18880,11460,
24-12-2020,480681,513163,178151,68364,,8148,9274,8729,
25-12-2020,514317,530016,186936,65885,,9377,11092,8628,
26-12-2020,483416,503546,180344,84257,,6387,5462,7413,
27-12-2020,325961,499472,197349,95413,,8691,4388,13328,
28-12-2020,499214,557539,205697,80588,,11410,11673,19459,
29-12-2020,543245,538296,198992,67267,,11608,12599,16494,
30-12-2020,541094,525506,196551,64155,,13895,9429,13192,
31-12-2020,537929,507363,198722,69186,,11444,10745,4902,
