Date,NO,SE,FI,DK,Nordic,EE,LV,LT,Baltic
06-04-2018,352677,493815,201959,109263,1157755.0,40337,28668,15006,84011.0
07-04-2018,317518,412870,194231,88739,1013364.0,33432,27053,8769,69254.0
08-04-2018,322494,393138,176005,66442,958085.0,30804,28150,9996,68950.0
09-04-2018,397604,460798,199010,73097,1130519.0,37106,28971,9764,75841.0
10-04-2018,358179,454855,189207,117893,1120145.0,35053,31528,10539,77120.0
11-04-2018,353247,458269,185461,128559,1125544.0,34015,33568,15422,83005.0
12-04-2018,356846,449770,179123,131356,1117098.0,33717,34265,13278,81260.0
13-04-2018,334472,453229,177692,132157,1097563.0,33582,35046,13799,82427.0
14-04-2018,321762,375748,171148,68876,937545.0,21647,33058,10099,64804.0
15-04-2018,329785,349896,157235,57397,894317.0,21107,30775,7356,59238.0
16-04-2018,419030,392510,171224,69295,1052069.0,33390,27916,9078,70384.0
17-04-2018,409345,385173,169329,69276,1033175.0,37409,32543,9603,79555.0
18-04-2018,377799,408814,160228,76790,1023638.0,38452,30405,9561,78418.0
19-04-2018,377301,398190,166196,56224,997948.0,38403,30909,10612,79924.0
20-04-2018,339617,419744,167037,79104,1005513.0,34953,28543,8560,72056.0
21-04-2018,284686,404844,159533,61781,910855.0,26180,28314,11735,66229.0
22-04-2018,310120,368048,153513,44646,876333.0,24022,23976,7445,55443.0
23-04-2018,329952,445383,160955,102149,1004523.0,37115,25873,9935,72923.0
24-04-2018,332200,451242,167998,104130,1055573.0,39018,26580,11310,76908.0
25-04-2018,354648,422222,158427,73216,1008527.0,42460,25183,13025,80668.0
26-04-2018,346516,430240,155056,83535,1015358.0,40343,25581,12791,78715.0
27-04-2018,366010,442946,156798,70391,1036139.0,39811,24077,10593,74481.0
28-04-2018,333785,414620,154603,43649,946669.0,21641,20588,7701,49930.0
29-04-2018,306758,404476,149045,38996,899280.0,19827,21059,6623,47509.0
30-04-2018,288526,451439,147806,82023,969802.0,21042,22022,8576,51640.0
01-05-2018,284603,439188,161558,69623,954976.0,20052,20267,6660,46979.0
02-05-2018,368808,439175,167510,86346,1061850.0,22001,21036,10573,53610.0
03-05-2018,368430,456177,165952,83859,1074451.0,32221,19222,11354,62797.0
04-05-2018,381139,436067,177820,53228,1048267.0,29868,18418,8665,56951.0
05-05-2018,279944,416493,155081,34693,886211.0,19770,17184,6978,43932.0
06-05-2018,243608,418429,166323,33967,862341.0,16736,17610,5552,39898.0
07-05-2018,313969,443306,182486,54542,994327.0,17447,17767,7836,43050.0
08-05-2018,315756,424264,176977,60998,978011.0,16658,16578,9413,42649.0
09-05-2018,309539,440160,171962,73496,995205.0,12646,14271,10573,37490.0
10-05-2018,278354,441404,172034,53008,944810.0,13115,13760,11584,38459.0
11-05-2018,353975,419298,167260,43670,984242.0,18471,14611,11492,44574.0
12-05-2018,321209,397774,152253,29174,900421.0,17525,12627,6856,37008.0
13-05-2018,259723,402885,138514,51536,852668.0,14876,11204,7982,34062.0
14-05-2018,365788,403607,137079,49302,912129.0,24048,12870,9832,46750.0
15-05-2018,365936,392831,140332,44430,943629.0,24481,19377,9248,53106.0
16-05-2018,345278,401670,143373,56270,946605.0,23341,16577,8530,48448.0
17-05-2018,310420,426042,151338,57531,945335.0,18128,11033,9333,38494.0
18-05-2018,332814,432824,148491,54581,968734.0,18684,13013,8952,40649.0
19-05-2018,295813,395689,132706,36634,860840.0,19506,10957,7635,38098.0
20-05-2018,235499,395932,134667,38480,804582.0,16054,9768,6235,32057.0
21-05-2018,279583,403856,143035,57501,883982.0,25156,10702,9566,45424.0
22-05-2018,348252,401658,139289,54365,943578.0,30100,16920,8312,55332.0
23-05-2018,362444,404248,152140,43143,961987.0,28913,10117,7937,46967.0
24-05-2018,339786,386405,144102,59284,929629.0,31597,9452,8999,50048.0
25-05-2018,341559,391638,144847,53161,931236.0,30587,10268,10347,51202.0
26-05-2018,299431,374314,132761,34067,840590.0,17672,8735,6651,33058.0
27-05-2018,267424,359919,124809,43653,795817.0,17142,8563,4841,30546.0
28-05-2018,338893,399756,143036,53525,935249.0,25246,11520,9817,46583.0
29-05-2018,331615,395394,148798,46139,921960.0,29473,12750,9016,51239.0
30-05-2018,340495,394074,145727,64842,945142.0,30255,12408,8188,50851.0
31-05-2018,324256,407782,131901,59607,923579.0,27372,11248,8656,47276.0
01-06-2018,336073,390381,141494,38934,906901.0,29096,12712,8795,50603.0
02-06-2018,303361,346263,119358,23891,792878.0,20798,6535,5653,32986.0
03-06-2018,281358,336600,124983,34579,777525.0,19657,5683,4492,29832.0
04-06-2018,324425,435250,153604,57138,970425.0,18420,7667,10071,36158.0
05-06-2018,356841,430030,151917,36495,975323.0,20561,8643,9070,38274.0
06-06-2018,352105,396447,139544,34951,923072.0,19204,15730,7312,42246.0
07-06-2018,347003,411991,142787,36701,938487.0,20137,13348,5996,39481.0
08-06-2018,374584,378063,133886,28784,915329.0,18995,14447,7433,40875.0
09-06-2018,345115,318835,118146,20455,802562.0,21124,8666,5717,35507.0
10-06-2018,330926,306364,109668,21216,768186.0,16522,5689,4600,26811.0
11-06-2018,355236,356133,126033,83229,920646.0,23722,12169,6778,42669.0
12-06-2018,364773,354102,134225,51198,904308.0,24407,14989,8063,47459.0
13-06-2018,368100,351512,135109,72990,927721.0,24407,17821,5078,47306.0
14-06-2018,333758,364650,135129,79049,912598.0,27374,15350,4667,47391.0
15-06-2018,346664,386270,142387,37938,913265.0,28400,12992,5336,46728.0
16-06-2018,333059,294727,116378,29248,773416.0,22011,5802,3935,31748.0
17-06-2018,298636,307832,107837,58788,773107.0,18686,4664,3388,26738.0
18-06-2018,338715,392997,139387,57757,928897.0,27841,12454,6272,46567.0
19-06-2018,305178,431089,134147,77915,948356.0,29734,9362,10757,49853.0
20-06-2018,319102,425665,139484,74015,958272.0,31469,9857,10818,52144.0
21-06-2018,310364,394426,122688,89167,916697.0,27449,14078,9405,50932.0
22-06-2018,247167,397185,125450,90906,860738.0,16858,7698,11065,35621.0
23-06-2018,219602,359607,119846,92336,791398.0,12855,3382,4478,20715.0
24-06-2018,239841,339207,116815,47063,742927.0,17882,3380,4630,25892.0
25-06-2018,329418,390031,133307,43848,896617.0,25075,8934,5130,39139.0
26-06-2018,335125,397102,147983,24900,905124.0,25121,10356,5224,40701.0
27-06-2018,331257,395689,151644,32998,911597.0,25386,11598,7085,44069.0
28-06-2018,320892,401819,147106,35191,905014.0,25573,9480,6611,41664.0
29-06-2018,281873,424965,167147,50780,924779.0,26094,10595,8902,45591.0
30-06-2018,232749,342861,153993,31242,760856.0,19366,5223,8293,32882.0
01-07-2018,213587,335567,139387,29887,718428.0,24335,6058,8816,39209.0
02-07-2018,329915,373717,153587,39116,896340.0,29838,9734,6922,46494.0
03-07-2018,341801,377349,152611,41681,913452.0,23940,11983,6290,42213.0
04-07-2018,352658,382289,156828,34676,926460.0,23694,12175,5224,41093.0
05-07-2018,345806,346200,157345,48997,898354.0,28919,11636,3999,44554.0
06-07-2018,295818,330473,152830,92338,871467.0,29553,10695,5821,46069.0
07-07-2018,224451,301371,146524,82196,754546.0,25259,11182,5619,42060.0
08-07-2018,235658,292899,140857,46886,716314.0,21647,11346,7165,40158.0
09-07-2018,299001,333142,142739,90799,865689.0,24177,11166,4700,40043.0
10-07-2018,322283,347889,145063,53012,868254.0,25516,13769,4514,43799.0
11-07-2018,341608,346100,146014,45100,878832.0,23419,14850,4894,43163.0
12-07-2018,339348,341070,143501,35894,859821.0,24566,15206,5912,45684.0
13-07-2018,329987,319672,142948,58196,850807.0,25307,11382,4278,40967.0
14-07-2018,269072,268569,134391,55896,727937.0,24730,8301,4095,37126.0
15-07-2018,254919,282756,138094,38939,714722.0,22718,9653,5572,37943.0
16-07-2018,330827,332234,144651,35226,842949.0,27442,11702,6631,45775.0
17-07-2018,312447,323529,146655,31496,814140.0,29157,10216,9377,48750.0
18-07-2018,295459,331475,140604,49260,816800.0,31158,12154,8311,51623.0
19-07-2018,304958,324514,126987,55157,811629.0,33656,12990,6414,53060.0
20-07-2018,318593,317598,130709,51144,818046.0,29216,11280,6699,47195.0
21-07-2018,269298,290809,142269,38578,740960.0,23541,7932,5185,36658.0
22-07-2018,246363,272226,144350,41726,704678.0,21865,7813,4752,34430.0
23-07-2018,323395,311856,153702,47750,836717.0,28172,11420,6113,45705.0
24-07-2018,340225,311546,146108,33692,831570.0,28320,16307,5548,50175.0
25-07-2018,338341,308022,148184,36349,830905.0,28791,16594,5124,50509.0
26-07-2018,335278,305446,149330,38818,828876.0,28746,15165,5088,48999.0
27-07-2018,309944,308031,149950,56487,824420.0,29665,14452,6230,50347.0
28-07-2018,237035,300404,139499,69051,745995.0,25955,9811,6053,41819.0
29-07-2018,240306,290460,140964,38845,710591.0,23107,9790,5018,37915.0
30-07-2018,322204,306141,146615,40492,815459.0,26434,18515,7571,52520.0
31-07-2018,320854,310744,151344,50260,833203.0,24740,18755,7629,51124.0
01-08-2018,327194,315354,146679,31038,820268.0,26197,20133,7502,53832.0
02-08-2018,336603,305577,147399,29913,819502.0,28132,21874,4342,54348.0
03-08-2018,340725,314696,143646,34494,833573.0,31040,19982,7101,58123.0
04-08-2018,297577,278979,127214,55065,758850.0,29282,8339,5326,42947.0
05-08-2018,242205,292730,118283,86285,739507.0,22574,3227,7526,33327.0
06-08-2018,329246,358171,136891,48427,872749.0,29570,15653,9094,54317.0
07-08-2018,351940,338299,138888,34041,863181.0,29083,12482,7259,48824.0
08-08-2018,327648,353723,144531,55305,881214.0,28681,11741,7906,48328.0
09-08-2018,328935,338363,158103,42257,867668.0,30896,11570,10429,52895.0
10-08-2018,283954,354847,144052,101035,883891.0,29037,11308,11774,52119.0
11-08-2018,255844,312777,151266,67310,787206.0,16194,7881,4124,28199.0
12-08-2018,271880,308734,130639,47609,758871.0,17499,4050,11238,32787.0
13-08-2018,342149,363447,149710,39333,894648.0,29982,11892,7084,48958.0
14-08-2018,350910,351879,137569,36948,877316.0,31177,12637,8889,52703.0
15-08-2018,350334,333478,132064,40535,856421.0,31669,7944,6423,46036.0
16-08-2018,365252,357710,139136,69398,931505.0,31164,16047,8939,56150.0
17-08-2018,366488,358283,155325,43212,923315.0,31400,18724,6799,56923.0
18-08-2018,310237,317844,146055,76830,850974.0,28725,16402,6901,52028.0
19-08-2018,287512,327707,148137,51536,808061.0,31293,8475,6332,46100.0
20-08-2018,372607,350151,142195,80385,867364.0,30660,16554,9689,54196.0
21-08-2018,372371,354415,156087,39765,922645.0,36352,18254,12492,67098.0
22-08-2018,372751,362580,152035,63208,950586.0,34413,19214,10677,64304.0
23-08-2018,368395,350065,157119,46226,921816.0,35721,19429,13390,68540.0
24-08-2018,370883,324470,151427,59518,906307.0,34624,16652,11421,62697.0
25-08-2018,352836,288721,152383,41648,835596.0,25059,10846,5337,41242.0
26-08-2018,315566,263600,133023,53752,765952.0,23986,4936,4775,33697.0
27-08-2018,349649,322692,137316,81743,891404.0,33466,15815,5705,54986.0
28-08-2018,385835,331609,149016,48384,914847.0,34229,23320,14812,72361.0
29-08-2018,376375,315471,157310,37846,887002.0,33683,19884,13978,67545.0
30-08-2018,364075,315588,163626,48872,892168.0,34934,20133,6958,62025.0
31-08-2018,382237,323963,156397,51149,913756.0,32184,18993,13078,64255.0
01-09-2018,371756,281328,144668,26485,824248.0,23946,13851,4682,42479.0
02-09-2018,321553,258016,140023,27215,746819.0,30106,9036,3553,42695.0
03-09-2018,377729,323912,165420,42213,909287.0,35464,18155,7080,60699.0
04-09-2018,392246,331755,160461,31856,916319.0,31488,20058,8297,59843.0
05-09-2018,402042,328694,159563,29627,919934.0,28193,21216,6029,55438.0
06-09-2018,401428,331248,157102,53833,943618.0,34086,22711,8267,65064.0
07-09-2018,390296,334319,150267,60054,934934.0,37354,19559,6923,63836.0
08-09-2018,326345,289759,134149,77736,827995.0,29276,9062,5752,44090.0
09-09-2018,314346,288405,133402,61189,797348.0,28663,9633,3571,41867.0
10-09-2018,373134,349453,146972,69927,939492.0,32968,14421,10683,58072.0
11-09-2018,354763,355317,156961,80438,947489.0,34519,10794,8884,54197.0
12-09-2018,377716,371733,148270,88702,986427.0,36961,12229,12906,62096.0
13-09-2018,417941,359344,162619,64585,1004493.0,29553,16824,8768,55145.0
14-09-2018,406403,357114,161666,73012,998199.0,28590,19686,4735,53011.0
15-09-2018,352546,323958,150134,63256,889898.0,28397,4351,6920,39668.0
16-09-2018,339404,311546,154188,66495,871642.0,20384,4047,8055,32486.0
17-09-2018,393993,376967,162530,57486,990984.0,30327,10864,12282,53473.0
18-09-2018,376163,358885,164058,75885,974997.0,27215,13869,9989,51073.0
19-09-2018,366103,382765,155059,82502,986441.0,24835,9346,17172,51353.0
20-09-2018,358708,407155,164294,66081,996366.0,23696,17052,10284,51032.0
21-09-2018,315764,388341,162842,102108,969064.0,21901,12060,13134,47095.0
22-09-2018,281896,378955,153622,102151,916636.0,15693,5110,12778,33581.0
23-09-2018,324439,366822,152149,87927,931352.0,17891,6428,10658,34977.0
24-09-2018,356034,396755,166125,97201,1016119.0,20324,11528,11111,42963.0
25-09-2018,388299,425002,174030,75450,1062808.0,22075,13789,14326,50190.0
26-09-2018,331287,415588,174900,110036,1031813.0,18753,7370,17069,43192.0
27-09-2018,389629,404219,181823,102226,1077903.0,19343,9603,17433,46379.0
28-09-2018,417996,396932,174857,100731,1090484.0,20942,15561,16200,52703.0
29-09-2018,379173,383193,171167,76190,1009732.0,21282,11606,10416,43304.0
30-09-2018,328100,385787,167129,76877,957899.0,22984,6516,12678,42178.0
01-10-2018,435471,398270,164804,74623,1073180.0,33570,18210,11121,62901.0
02-10-2018,419804,391338,159243,100807,1071196.0,31787,9807,11715,53309.0
03-10-2018,404573,406753,171495,92568,1075391.0,29251,7575,14876,51702.0
04-10-2018,449813,401735,177347,76032,676703.0,32142,17079,13712,62933.0
05-10-2018,415711,407429,187603,74039,1084782.0,30492,17745,13678,61915.0
06-10-2018,439901,361616,177636,49363,1028527.0,27457,6866,11388,45711.0
07-10-2018,438035,349590,161704,57448,1006784.0,25293,6600,8490,40383.0
08-10-2018,431458,411577,184966,97429,1125445.0,23416,17785,11043,52244.0
09-10-2018,413365,395134,176049,88685,1073247.0,24966,20636,12830,58432.0
10-10-2018,430718,385151,173948,59073,1048895.0,24520,22078,10597,57195.0
11-10-2018,419710,372522,171761,80686,1044686.0,22149,21107,9108,52364.0
12-10-2018,422960,385488,170608,72449,1051508.0,25542,16794,11731,54067.0
13-10-2018,360738,375250,158940,80271,975208.0,19037,6344,7868,33249.0
14-10-2018,321168,378958,161288,72707,934138.0,16676,4530,8026,29232.0
15-10-2018,408771,411187,172634,60185,1052787.0,22962,11278,12654,46894.0
16-10-2018,441948,401860,166702,60899,1071416.0,23855,19189,10232,53276.0
17-10-2018,430314,402170,175233,61935,1069660.0,27277,18995,7751,54023.0
18-10-2018,436351,415783,179209,70628,1101975.0,27467,16143,8522,52132.0
19-10-2018,452015,426277,187067,56119,1121498.0,27090,15855,7840,50785.0
20-10-2018,433700,397109,171394,66273,1068476.0,24839,6992,5709,37540.0
21-10-2018,381130,394775,185209,72122,1033242.0,22685,6443,4689,33817.0
22-10-2018,393622,453566,186688,100322,1134208.0,24389,10169,11331,45889.0
23-10-2018,371394,439283,181898,126665,1119244.0,22930,7644,14992,45566.0
24-10-2018,420798,464762,180348,92807,1158730.0,27420,8373,16513,52306.0
25-10-2018,424488,439492,187743,114176,1165906.0,26249,7118,8385,41752.0
26-10-2018,489664,449402,196090,79860,1215025.0,26758,14025,7886,48669.0
27-10-2018,415293,461297,188342,96855,1161797.0,21883,7949,13967,43799.0
28-10-2018,423250,439020,197239,83392,1142906.0,21975,7447,7542,36964.0
29-10-2018,456958,476546,208721,126496,1268733.0,27532,11572,15067,54171.0
30-10-2018,430742,477357,215966,109276,1191511.0,31254,8505,16128,55887.0
31-10-2018,421372,460676,208814,92339,1183206.0,32758,12828,10866,56452.0
01-11-2018,431920,427782,188744,79350,1127807.0,29469,9328,8203,47000.0
02-11-2018,439683,435345,188762,86101,1149902.0,31157,7918,7388,46463.0
03-11-2018,425433,412830,183062,76479,1097812.0,25099,8799,5527,39425.0
04-11-2018,400174,390566,187358,74357,1052467.0,25635,7805,5129,38569.0
05-11-2018,447989,424173,205898,61684,1139752.0,34182,15126,9295,58603.0
06-11-2018,469047,417218,189528,57958,1133763.0,42279,16327,9778,68384.0
07-11-2018,471194,416691,178459,64889,1131242.0,43103,18303,8174,69580.0
08-11-2018,485308,420360,185049,60232,1150956.0,42283,19689,6772,68744.0
09-11-2018,483159,421599,189636,66652,1161058.0,40734,17397,5484,63615.0
10-11-2018,382067,398511,171599,91944,1044127.0,28048,12776,4491,45315.0
11-11-2018,327700,407970,182102,78430,996214.0,24732,10547,9409,44688.0
12-11-2018,437436,449003,205262,67626,1159335.0,31143,11662,11522,54327.0
13-11-2018,441887,433316,198351,73425,1146997.0,28922,16680,9620,55222.0
14-11-2018,479341,445820,190969,78535,1194664.0,26629,19466,6619,52714.0
15-11-2018,443186,467934,204803,75250,1148285.0,28571,18533,7190,54294.0
16-11-2018,411378,474268,201359,77487,1164506.0,30162,19908,5908,55978.0
17-11-2018,372403,439453,202611,57510,1071986.0,26108,17557,4344,48009.0
18-11-2018,389349,439361,194825,73075,1096616.0,24603,12716,7885,45204.0
19-11-2018,432669,477574,205677,100814,1216741.0,30682,14391,8953,54026.0
20-11-2018,436915,486878,210779,115563,1250141.0,29314,15500,5621,50435.0
21-11-2018,470615,482464,215401,119981,1288468.0,29413,16307,7235,52955.0
22-11-2018,538368,495660,225067,83728,1342827.0,32385,22156,7009,61550.0
23-11-2018,550478,497811,241984,69334,1359618.0,32278,21988,6701,60967.0
24-11-2018,499768,500254,221943,60409,1282380.0,27300,15950,4025,47275.0
25-11-2018,508066,487949,213750,78394,1288172.0,24415,15811,3671,43897.0
26-11-2018,538005,504399,235022,68021,1345449.0,35109,23539,4319,62967.0
27-11-2018,576042,512142,232394,74988,1341592.0,34676,26601,4837,66114.0
28-11-2018,525168,522394,235910,120870,1404362.0,29423,21110,4855,55388.0
29-11-2018,422244,563898,228410,133551,1348115.0,24742,18140,11731,54613.0
30-11-2018,408546,542457,224481,125288,1300773.0,26344,16106,14891,57341.0
01-12-2018,378146,495142,215175,95283,1183750.0,21692,16563,9308,47563.0
02-12-2018,350010,454084,200713,89875,1094693.0,17700,15081,5800,38581.0
03-12-2018,415187,487256,218361,109123,1229972.0,22169,18772,10681,51622.0
04-12-2018,397792,540069,208868,131081,1277814.0,22131,14676,10863,47670.0
05-12-2018,495053,551423,205271,81504,1333264.0,29343,15772,11750,56865.0
06-12-2018,499971,513966,209665,96475,1320082.0,23767,15328,7876,46971.0
07-12-2018,445339,491453,207681,105836,1250313.0,28329,15175,9083,52587.0
08-12-2018,354698,479709,195472,113845,1143726.0,18071,11531,11670,41272.0
09-12-2018,340653,458067,203792,96248,1098777.0,16508,11772,10466,38746.0
10-12-2018,439813,507732,201836,127606,1276982.0,17285,15196,7497,39978.0
11-12-2018,494159,522764,201743,107991,1326670.0,30115,16988,6160,53263.0
12-12-2018,578066,519663,212361,87661,1397756.0,32666,24270,8754,65690.0
13-12-2018,584064,526575,224555,97382,1432586.0,33250,24752,6806,64808.0
14-12-2018,600153,532634,228429,91648,1452879.0,32580,27081,9551,69212.0
15-12-2018,544006,492805,212534,89247,1338600.0,26775,17310,4829,48914.0
16-12-2018,469268,503645,207599,108399,1288915.0,21830,15468,9189,46487.0
17-12-2018,568858,519758,221342,78602,1336468.0,31745,26358,9609,67712.0
18-12-2018,547486,516093,216709,95396,1375688.0,29950,25259,5601,60810.0
19-12-2018,503442,534368,215047,113387,1366253.0,28849,18690,7324,54863.0
20-12-2018,486769,541416,217234,96067,1341491.0,28678,20999,8326,58003.0
21-12-2018,429507,513323,222517,106932,1272288.0,24059,18815,5191,48065.0
22-12-2018,439001,488776,217702,71269,1216758.0,19450,18195,5983,43628.0
23-12-2018,453845,478928,209499,72464,1214754.0,21421,12835,5150,39406.0
24-12-2018,380553,507818,219132,93676,1201190.0,16518,12446,5954,34918.0
25-12-2018,297668,465507,208388,125724,1097287.0,17916,10765,5728,34409.0
26-12-2018,336473,478809,203191,97652,1116132.0,19882,11266,9386,40534.0
27-12-2018,397067,504695,202332,107647,1211749.0,17421,13222,6742,37385.0
